"","ZEB","SNAIL","OVOL2","miR200"
"ZEB",0.157643769092024,0,-0.12414151468104,-0.12414151468104
"SNAIL",0.28414851748216,0,-0.157614033736687,-0.257614033736687
"OVOL2",0.157643769092024,0,-0.12414151468104,-0.12414151468104
"miR200",-0.257614033736687,0,0.12414151468104,0.12414151468104
