states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10010001000000000111110110',0.011000000000000001,0.0012832251036613439,0.08080808080808081,,,,0.0598,0.00024494897427831914,0.08080808080808081
'11010001000000000111110111',0.011433333333333332,0.0007845734863959883,0.0707070707070707,,,,0.0653,0.0006377042156569651,0.0707070707070707
'01101110111111111000001001',0.0116,0.0017907168024751054,0.08080808080808081,,,,0.06343333333333333,0.0012814921857827372,0.08080808080808081
'10010001000000000111110111',0.013033333333333333,0.0016977108770995792,0.08080808080808081,,,,0.06523333333333332,0.004590812080183152,0.08080808080808081
'01101110111111111000001100',0.0084,0.0009933109617167558,0.1111111111111111,,,,0.044966666666666676,0.0014839886193034717,0.1111111111111111
'00101110111111111000001101',0.0092,0.000374165738677394,0.10101010101010101,,,,0.0399,0.0012083045973594574,0.10101010101010101
'00101110111111111000001100',0.008933333333333333,0.0011115554667022044,0.10101010101010101,,,,0.043833333333333335,0.00032998316455372183,0.10101010101010101
'10010001000000000111110011',0.008133333333333333,0.0006182412330330467,0.1111111111111111,,,,0.04443333333333333,0.000980929264637477,0.1111111111111111
'11010001000000000111110011',0.008333333333333333,0.0007363574011458172,0.10101010101010101,,,,0.044399999999999995,0.0011343133018115702,0.10101010101010101
'11010001000000000111110110',0.010566666666666667,0.0011585431464655178,0.0707070707070707,,,,0.05956666666666668,0.0032097074979228614,0.0707070707070707
'00101110111111111000001000',0.0113,0.0006377042156569666,0.0707070707070707,,,,0.064,0.0009416297927883659,0.0707070707070707
'10010001000000000111110010',0.007699999999999999,0.00014142135623730948,0.1111111111111111,,,,0.04020000000000001,0.0019815818596935807,0.1111111111111111
'11010001000000000111110010',0.008533333333333332,0.00012472191289246458,0.10101010101010101,,,,0.03986666666666667,0.0010656244908763869,0.10101010101010101
'01110101111011000011110001',0.0003333333333333333,4.714045207910318e-5,0.3333333333333333,,,,0.011399999999999999,0.0003741657386773948,0.3333333333333333
'01101110111111111000001000',0.010700000000000001,0.00028284271247461896,0.08080808080808081,,,,0.06526666666666665,0.0004189935029992188,0.08080808080808081
'00110101111011000011110001',0.0004999999999999999,8.164965809277258e-5,0.32323232323232326,,,,0.0118,0.0013638181696985852,0.32323232323232326
'01101110111111111000001101',0.008433333333333333,0.00020548046676563205,0.1111111111111111,,,,0.0395,0.0004242640687119276,0.1111111111111111
'00101110111111111000001001',0.010333333333333333,0.0011145502331533657,0.0707070707070707,,,,0.06083333333333333,0.0012036980056845184,0.0707070707070707
'00110101101011000011110100',,,0.37373737373737376,,,,0.002766666666666667,0.00046427960923947056,0.37373737373737376
'11001010000100111100001110',0.0005666666666666667,0.00018856180831641268,0.32323232323232326,,,,0.012466666666666666,0.0016213848676020412,0.32323232323232326
'11001010010100111100001010',,,0.35353535353535354,,,,0.0028,0.0005354126134736337,0.35353535353535354
'01110101111011000011110101',0.00016666666666666666,4.714045207910317e-5,0.3434343434343434,,,,0.004833333333333333,0.00040276819911981934,0.3434343434343434
'10001010000100111100001110',0.0004,0.0001632993161855452,0.3333333333333333,,,,0.012066666666666665,0.0007586537784494033,0.3333333333333333
'00110101101011000011110101',0.0001,0.0,0.35353535353535354,,,,0.002333333333333333,0.00024944382578492933,0.35353535353535354
'11001010000100111100001010',0.00016666666666666666,4.714045207910317e-5,0.3333333333333333,,,,0.0051,0.000748331477354788,0.3333333333333333
'10001010010100111100001010',,,0.36363636363636365,,,,0.0021666666666666666,0.0005436502143433362,0.36363636363636365
