states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111010001001',1,0.008033333333333333,0.00041899350299921774,0.10101010101010101,,,,0.04956666666666667,0.0013912424503139472,0.10101010101010101
'00101110111111111010001101',1,0.0063999999999999994,0.0004320493798938574,0.13131313131313133,,,,0.022133333333333335,0.00028674417556808716,0.13131313131313133
'11010001000000000111110110',1,0.012033333333333333,0.0006128258770283416,0.0707070707070707,,,,0.081,0.0017682382946499777,0.0707070707070707
'11011001000100001100100010',1,0.0007666666666666667,9.428090415820633e-5,0.2828282828282828,,,,0.0018333333333333333,0.0002624669291337271,0.2828282828282828
'01110101111011000011110101',1,,,0.3434343434343434,,,,0.0063,0.0009092121131323902,0.3434343434343434
'11010001000000000111110011',1,0.009933333333333334,0.0005436502143433363,0.10101010101010101,,,,0.0549,0.0011045361017187265,0.10101010101010101
'11010001000000000111110010',1,0.0085,0.0006164414002968974,0.10101010101010101,,,,0.04623333333333333,0.004049965706301995,0.10101010101010101
'00101110111111111000001100',1,0.0095,0.00014142135623730948,0.10101010101010101,,,,0.05456666666666666,0.001007747763855398,0.10101010101010101
'00101110111111111000001101',1,0.010366666666666665,0.0008379870059984357,0.10101010101010101,,,,0.046033333333333336,0.0017249798710580815,0.10101010101010101
'11010001000000000101110111',1,0.0102,0.00021602468994692898,0.10101010101010101,,,,0.0527,0.0004898979485566355,0.10101010101010101
'11010001000000000101110011',1,0.0071666666666666675,0.0005734883511361755,0.13131313131313133,,,,0.034466666666666666,0.0011145502331533664,0.13131313131313133
'00101110111111111000001000',1,0.012266666666666667,0.00047842333648024445,0.0707070707070707,,,,0.08326666666666667,0.0026411277052720453,0.0707070707070707
'01110101111011000011110001',1,0.0005666666666666666,4.714045207910314e-5,0.3333333333333333,,,,0.018166666666666668,0.0016739839372652957,0.3333333333333333
'11010001000000000111110111',1,0.0124,0.0008286535263104035,0.0707070707070707,,,,0.08293333333333333,0.0015151090903151325,0.0707070707070707
'11010001000000000101110010',1,0.006466666666666667,0.0009533566430716729,0.13131313131313133,,,,0.021866666666666663,0.0006798692684790382,0.13131313131313133
'00101110111111111000001001',1,0.011133333333333334,0.0003299831645537223,0.0707070707070707,,,,0.0825,0.0005715476066494116,0.0707070707070707
'00101110111111111010001100',1,0.006866666666666667,0.0003771236166328255,0.13131313131313133,,,,0.03593333333333334,0.0015520595635763745,0.13131313131313133
'10001010000100111100001010',1,0.0002,0.0,0.3434343434343434,,,,0.0061333333333333335,0.0002494438257849297,0.3434343434343434
'11010001000000000101110110',1,0.009166666666666668,0.0006599663291074446,0.10101010101010101,,,,0.0499,0.000883176086632784,0.10101010101010101
'00101110111111111010001000',1,0.008766666666666667,0.00024944382578492944,0.10101010101010101,,,,0.057133333333333335,0.0003091206165165226,0.10101010101010101
'11011001000100001100100110',1,0.0009666666666666666,0.00028674417556808754,0.2727272727272727,,,,0.0016666666666666663,0.00012472191289246467,0.2727272727272727
'00100110111011110011011101',1,0.0006,8.16496580927726e-5,0.2828282828282828,,,,0.0017999999999999997,8.164965809277265e-5,0.2828282828282828
'00100110111011110011011100',1,0.0004333333333333333,0.00020548046676563254,0.30303030303030304,,,,0.0012333333333333335,9.428090415820628e-5,0.30303030303030304
'00100110111011110011011001',1,0.0005666666666666666,4.714045207910314e-5,0.2727272727272727,,,,0.0017666666666666666,0.00018856180831641265,0.2727272727272727
'10001010000100111100001110',1,0.00036666666666666667,0.00012472191289246472,0.3333333333333333,,,,0.016533333333333334,0.0007408703590297621,0.3333333333333333
'01110101101011000011110101',1,,,0.36363636363636365,,,,0.003133333333333333,0.0005557777333511022,0.36363636363636365
'00001110010100111000001111',1,0.00019999999999999998,8.16496580927726e-5,0.35353535353535354,,,,0.0015000000000000002,0.00029439202887759485,0.35353535353535354
'11011001000100001100100011',1,0.00023333333333333333,4.714045207910315e-5,0.30303030303030304,,,,0.0012000000000000001,0.00021602468994692865,0.30303030303030304
'11110001101011000111110000',1,,,0.35353535353535354,,,,0.0017333333333333333,9.428090415820628e-5,0.35353535353535354
'10001010010100111100001010',1,,,0.36363636363636365,,,,0.0026666666666666666,0.00032998316455372216,0.36363636363636365
'01110101111011000011110100',1,,,0.36363636363636365,,,,0.0038666666666666663,0.0003858612300930076,0.36363636363636365
'10001010000100111100001011',1,,,0.36363636363636365,,,,0.004033333333333333,0.000329983164553722,0.36363636363636365
'00101100111111111000000001',1,0.0382,0.00016329931618554421,0.050505050505050504,0.04003333333333334,0.0002867441755680872,0.050505050505050504,,,
'00101100111111111010000001',1,0.0292,0.0010801234497346444,0.08080808080808081,0.032766666666666666,0.0016579773487261184,0.08080808080808081,,,
'11010011000000000111111110',1,0.041100000000000005,0.0011045361017187265,0.050505050505050504,0.04056666666666667,0.0008498365855987983,0.050505050505050504,,,
'00101100111111111000000000',1,0.03896666666666667,0.0026233989826601337,0.050505050505050504,0.0405,0.0032403703492039308,0.050505050505050504,,,
'11010011000000000101111110',1,0.03266666666666667,0.002572072229848057,0.08080808080808081,0.0302,0.0025019992006393597,0.08080808080808081,,,
'11010011000000000111111011',1,0.027366666666666668,0.0020417857108151406,0.08080808080808081,0.03096666666666667,0.0018696404883173545,0.08080808080808081,,,
'11010011000000000101111011',1,0.021133333333333334,0.0003858612300930068,0.1111111111111111,0.02513333333333333,0.0005185449728701333,0.1111111111111111,,,
'11010011000000000101111010',1,0.018933333333333333,0.0012657891697365024,0.1111111111111111,0.02476666666666667,0.0009428090415820641,0.1111111111111111,,,
'00101100111111111010000000',1,0.034333333333333334,0.0006599663291074437,0.08080808080808081,0.03253333333333334,0.0013021349989749734,0.08080808080808081,,,
'00101100111111111000000100',1,0.027866666666666668,0.0002054804667656328,0.08080808080808081,0.031433333333333334,0.0016357125528513744,0.08080808080808081,,,
'00101100111111111000000101',1,0.028433333333333335,0.0007133644853010899,0.08080808080808081,0.030633333333333335,0.001552059563576376,0.08080808080808081,,,
'11010011000000000111111010',1,0.029233333333333333,0.00040276819911981923,0.08080808080808081,0.034333333333333334,0.0006018490028422587,0.08080808080808081,,,
'11010011000000000111111111',1,0.039799999999999995,0.0007118052168020897,0.050505050505050504,0.0381,0.00043204937989385796,0.050505050505050504,,,
'11010011000000000101111111',1,0.032433333333333335,0.0007542472332656527,0.08080808080808081,0.03286666666666666,0.0007408703590297621,0.08080808080808081,,,
'00101100111111111010000101',1,0.017433333333333332,0.0012391753530294066,0.1111111111111111,0.024300000000000002,0.0010198039027185567,0.1111111111111111,,,
'00101100111111111010000100',1,0.01846666666666667,0.0016679994670929063,0.1111111111111111,0.024966666666666665,0.0010498677165349077,0.1111111111111111,,,
'11000000000000000101110110',0,0.007700000000000001,0.0015748015748023626,0.1717171717171717,,,,,,
'00111110111111111000001001',0,0.014433333333333333,0.0008379870059984357,0.08080808080808081,,,,,,
'11000000000000000111110010',0,0.008233333333333334,0.0010873004286866728,0.1717171717171717,,,,,,
'11000001000000000111110011',0,0.009666666666666667,0.0007542472332656509,0.1111111111111111,,,,,,
'00111110111111111010001100',0,0.0062,0.00014142135623730948,0.1414141414141414,,,,,,
'11000000000000000101110011',0,0.006200000000000001,0.0006164414002968979,0.20202020202020202,,,,,,
'10001010010100010100001011',1,,,0.41414141414141414,,,,,,
'01110111111011000011111001',1,0.0025666666666666667,0.00028674417556808743,0.29292929292929293,,,,,,
