"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.862420240453709,-0.998585835331082,0.291939724919589,-0.862420240453709,-0.998989888210013,-0.0173244183787896,0.57152097173009,-0.998585835331082,-0.999596029187258,-0.998585835331082,-0.862420240453709,-0.998585835331082,-0.998585835331082,-0.957574812702556,-0.862420240453709,-0.925654092472581,0.998989888210013,0.862420240453709,0.876561448840439,0.893127931757723,0.877976800380719,-0.0173244183787896,0.195120386365168,0.95515173760013,0.00722058850805819
"CLDN7",0.862420240453709,1,-0.861006657902071,0.42953045433076,-1,-0.861410716857998,0.0907835085960362,0.709108273690433,-0.861006657902071,-0.862825581758786,-0.861006657902071,-1,-0.861006657902071,-0.861006657902071,-0.904843796920199,-1,-0.935958085056766,0.861410716857998,1,0.985858567344925,0.969291535056052,0.984443474097446,0.0907835085960362,0.118538217058835,0.90444806563271,0.013867206103024
"FOXC2",-0.998585835331082,-0.861006657902071,1,-0.290524699359446,0.861006657902071,0.999595947574565,0.0179322883341491,-0.570106290000153,1,0.998181786459312,1,0.861006657902071,1,1,0.956160929805765,0.861006657902071,0.925048197200066,-0.999595947574565,-0.861006657902071,-0.875147617988507,-0.89171416001851,-0.876563238905596,0.0179322883341491,-0.194515471115701,-0.956565655824546,-0.0086366813902273
"GRHL2",0.291939724919589,0.42953045433076,-0.290524699359446,1,-0.42953045433076,-0.290928747167551,0.661217179537356,0.720408248808417,-0.290524699359446,-0.292342067744393,-0.290524699359446,-0.42953045433076,-0.290524699359446,-0.290524699359446,-0.334370514116004,-0.42953045433076,-0.365478434821743,0.290928747167551,0.42953045433076,0.415381707045704,0.398817793215826,0.413975560277845,0.661217179537356,0.0232509908742785,0.333953882663831,-0.00381415601457042
"GSC",-0.862420240453709,-1,0.861006657902071,-0.42953045433076,1,0.861410716857998,-0.0907835085960362,-0.709108273690433,0.861006657902071,0.862825581758786,0.861006657902071,1,0.861006657902071,0.861006657902071,0.904843796920199,1,0.935958085056766,-0.861410716857998,-1,-0.985858567344925,-0.969291535056052,-0.984443474097446,-0.0907835085960362,-0.118538217058835,-0.90444806563271,-0.013867206103024
"KLF8",-0.998989888210013,-0.861410716857998,0.999595947574565,-0.290928747167551,0.861410716857998,1,0.0183363507121155,-0.570510336489051,0.999595947574565,0.998585838447743,0.999595947574565,0.861410716857998,0.999595947574565,0.999595947574565,0.956564985752019,0.861410716857998,0.924644143364665,-1,-0.861410716857998,-0.875551673382308,-0.892118216533711,-0.876967298512941,0.0183363507121155,-0.194111415169446,-0.956161606111811,-0.0082326175279761
"NP63",-0.0173244183787896,0.0907835085960362,0.0179322883341491,0.661217179537356,-0.0907835085960362,0.0183363507121155,1,0.381636696211282,0.0179322883341491,0.0177320337998067,0.0179322883341491,-0.0907835085960362,0.0179322883341491,0.0179322883341491,-0.0186480901950954,-0.0907835085960362,-0.0485415297277811,-0.0183363507121155,0.0907835085960362,0.0778418421006463,0.0616829911285201,0.0768450509986502,1,0.00167732244243249,0.0161983030226672,-0.00193775842868674
"OVOL2",0.57152097173009,0.709108273690433,-0.570106290000153,0.720408248808417,-0.709108273690433,-0.570510336489051,0.381636696211282,1,-0.570106290000153,-0.571924003071895,-0.570106290000153,-0.709108273690433,-0.570106290000153,-0.570106290000153,-0.613949826748077,-0.709108273690433,-0.645058797340513,0.570510336489051,0.709108273690433,0.694961025925462,0.678396636091909,0.693553228141147,0.381636696211282,0.0668661136602386,0.613538025466982,0.0014085704168134
"SNAI1",-0.998585835331082,-0.861006657902071,1,-0.290524699359446,0.861006657902071,0.999595947574565,0.0179322883341491,-0.570106290000153,1,0.998181786459312,1,0.861006657902071,1,1,0.956160929805765,0.861006657902071,0.925048197200066,-0.999595947574565,-0.861006657902071,-0.875147617988507,-0.89171416001851,-0.876563238905596,0.0179322883341491,-0.194515471115701,-0.956565655824546,-0.0086366813902273
"SNAI2",-0.999596029187258,-0.862825581758786,0.998181786459312,-0.292342067744393,0.862825581758786,0.998585838447743,0.0177320337998067,-0.571924003071895,0.998181786459312,1,0.998181786459312,0.862825581758786,0.998181786459312,0.998181786459312,0.957979533124309,0.862825581758786,0.926058554611901,-0.998585838447743,-0.862825581758786,-0.876966265625652,-0.89353287641559,-0.878382189685048,0.0177320337998067,-0.195526787175467,-0.954747215768723,-0.00762839095253429
"TCF3",-0.998585835331082,-0.861006657902071,1,-0.290524699359446,0.861006657902071,0.999595947574565,0.0179322883341491,-0.570106290000153,1,0.998181786459312,1,0.861006657902071,1,1,0.956160929805765,0.861006657902071,0.925048197200066,-0.999595947574565,-0.861006657902071,-0.875147617988507,-0.89171416001851,-0.876563238905596,0.0179322883341491,-0.194515471115701,-0.956565655824546,-0.0086366813902273
