"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.866855060671201,-1,0.291430065953561,-0.866855060671201,-0.984516658379407,-0.00523824525838344,0.588293913671441,-1,-0.938861423407771,-1,-0.866855060671201,-1,-0.938861423407771,-0.93865632454449,-0.866855060671201,-0.902654467748835,0.984516658379407,0.866855060671201,0.871681609965221,0.902654467748835,0.871279353900915,-0.00523824525838344,0.201325208728441,0.960377992632033,0.00363248253991562
"CLDN7",0.866855060671201,1,-0.866855060671201,0.424575827268978,-1,-0.851377128948703,0.099340373203718,0.721442220723457,-0.866855060671201,-0.805722002618416,-0.866855060671201,-1,-0.866855060671201,-0.805722002618416,-0.92819807303046,-1,-0.962189132665167,0.851377128948703,1,0.993966203328933,0.962189132665167,0.994770720339202,0.099340373203718,0.136158083318657,0.906477804602736,0.0253668527861567
"FOXC2",-1,-0.866855060671201,1,-0.291430065953561,0.866855060671201,0.984516658379407,0.00523824525838342,-0.588293913671441,1,0.938861423407771,1,0.866855060671201,1,0.938861423407771,0.938656324544491,0.866855060671201,0.902654467748835,-0.984516658379407,-0.866855060671201,-0.871681609965221,-0.902654467748835,-0.871279353900915,0.00523824525838342,-0.201325208728441,-0.960377992632033,-0.00363248253991562
"GRHL2",0.291430065953561,0.424575827268978,-0.291430065953561,1,-0.424575827268978,-0.27594646684546,0.674779805910036,0.703137206978496,-0.291430065953561,-0.230291057292545,-0.291430065953561,-0.424575827268978,-0.291430065953561,-0.230291057292545,-0.352773417393566,-0.424575827268978,-0.38676400079964,0.27594646684546,0.424575827268978,0.418541906204332,0.38676400079964,0.41934641750307,0.674779805910036,0.0293625169316365,0.331052223845177,0.0102661336031248
"GSC",-0.866855060671201,-1,0.866855060671201,-0.424575827268978,1,0.851377128948703,-0.099340373203718,-0.721442220723457,0.866855060671201,0.805722002618416,0.866855060671201,1,0.866855060671201,0.805722002618416,0.92819807303046,1,0.962189132665167,-0.851377128948703,-1,-0.993966203328933,-0.962189132665167,-0.994770720339202,-0.099340373203718,-0.136158083318657,-0.906477804602736,-0.0253668527861567
"KLF8",-0.984516658379407,-0.851377128948703,0.984516658379407,-0.27594646684546,0.851377128948703,1,0.0207135463791445,-0.572808723936468,0.984516658379407,0.954344325378366,0.984516658379407,0.851377128948703,0.984516658379407,0.954344325378366,0.923174651850181,0.851377128948703,0.889183612567802,-1,-0.851377128948703,-0.85740940736736,-0.889183612567802,-0.856604896719501,0.0207135463791445,-0.216815263126136,-0.944894204013269,-0.00100200929781387
"NP63",-0.00523824525838344,0.099340373203718,0.00523824525838342,0.674779805910036,-0.099340373203718,0.0207135463791445,1,0.377915772411048,0.00523824525838342,0.0663687928453934,0.00523824525838342,-0.099340373203718,0.00523824525838342,0.0663687928453934,-0.0396108364911885,-0.099340373203718,-0.0695799068561671,-0.0207135463791446,0.099340373203718,0.0933081125780461,0.0695799068561671,0.094112630955195,1,-0.00905701104390982,0.0255353233841543,2.6698929762207e-05
"OVOL2",0.588293913671441,0.721442220723457,-0.588293913671441,0.703137206978496,-0.721442220723457,-0.572808723936468,0.377915772411048,1,-0.588293913671441,-0.527153297672227,-0.588293913671441,-0.721442220723457,-0.588293913671441,-0.527153297672227,-0.649637892347738,-0.721442220723457,-0.683628228240425,0.572808723936468,0.721442220723457,0.71540768443931,0.683628228240425,0.71621219534752,0.377915772411048,0.0816559871754781,0.627915857342971,0.0134817825913872
"SNAI1",-1,-0.866855060671201,1,-0.291430065953561,0.866855060671201,0.984516658379407,0.00523824525838342,-0.588293913671441,1,0.938861423407771,1,0.866855060671201,1,0.938861423407771,0.938656324544491,0.866855060671201,0.902654467748835,-0.984516658379407,-0.866855060671201,-0.871681609965221,-0.902654467748835,-0.871279353900915,0.00523824525838342,-0.201325208728441,-0.960377992632033,-0.00363248253991562
"SNAI2",-0.938861423407771,-0.805722002618416,0.938861423407771,-0.230291057292545,0.805722002618416,0.954344325378366,0.0663687928453934,-0.527153297672227,0.938861423407771,1,0.938861423407771,0.805722002618416,0.938861423407771,1,0.87751946583306,0.805722002618416,0.843528404371894,-0.954344325378366,-0.805722002618416,-0.811754271167754,-0.843528404371894,-0.810949760405991,0.0663687928453934,-0.262471308770749,-0.899238940525019,0.000809374439608852
"TCF3",-1,-0.866855060671201,1,-0.291430065953561,0.866855060671201,0.984516658379407,0.00523824525838342,-0.588293913671441,1,0.938861423407771,1,0.866855060671201,1,0.938861423407771,0.938656324544491,0.866855060671201,0.902654467748835,-0.984516658379407,-0.866855060671201,-0.871681609965221,-0.902654467748835,-0.871279353900915,0.00523824525838342,-0.201325208728441,-0.960377992632033,-0.00363248253991562
"TGF-beta",-0.866855060671201,-1,0.866855060671201,-0.424575827268978,1,0.851377128948703,-0.099340373203718,-0.721442220723457,0.866855060671201,0.805722002618416,0.866855060671201,1,0.866855060671201,0.805722002618416,0.92819807303046,1,0.962189132665167,-0.851377128948703,-1,-0.993966203328933,-0.962189132665167,-0.994770720339202,-0.099340373203718,-0.136158083318657,-0.906477804602736,-0.0253668527861567
"TWIST1",-1,-0.866855060671201,1,-0.291430065953561,0.866855060671201,0.984516658379407,0.00523824525838342,-0.588293913671441,1,0.938861423407771,1,0.866855060671201,1,0.938861423407771,0.938656324544491,0.866855060671201,0.902654467748835,-0.984516658379407,-0.866855060671201,-0.871681609965221,-0.902654467748835,-0.871279353900915,0.00523824525838342,-0.201325208728441,-0.960377992632033,-0.00363248253991562
"TWIST2",-0.938861423407771,-0.805722002618416,0.938861423407771,-0.230291057292545,0.805722002618416,0.954344325378366,0.0663687928453934,-0.527153297672227,0.938861423407771,1,0.938861423407771,0.805722002618416,0.938861423407771,1,0.87751946583306,0.805722002618416,0.843528404371894,-0.954344325378366,-0.805722002618416,-0.811754271167754,-0.843528404371894,-0.810949760405991,0.0663687928453934,-0.262471308770749,-0.899238940525019,0.000809374439608852
"VIM",-0.93865632454449,-0.92819807303046,0.938656324544491,-0.352773417393566,0.92819807303046,0.923174651850181,-0.0396108364911885,-0.649637892347738,0.938656324544491,0.87751946583306,0.938656324544491,0.92819807303046,0.938656324544491,0.87751946583306,1,0.92819807303046,0.963998183298666,-0.923174651850181,-0.92819807303046,-0.933024777479589,-0.963998183298666,-0.932622520853897,-0.0396108364911885,-0.180206284820828,-0.91432008345877,-0.0279729377357451
"ZEB1",-0.866855060671201,-1,0.866855060671201,-0.424575827268978,1,0.851377128948703,-0.099340373203718,-0.721442220723457,0.866855060671201,0.805722002618416,0.866855060671201,1,0.866855060671201,0.805722002618416,0.92819807303046,1,0.962189132665167,-0.851377128948703,-1,-0.993966203328933,-0.962189132665167,-0.994770720339202,-0.099340373203718,-0.136158083318657,-0.906477804602736,-0.0253668527861567
"ZEB2",-0.902654467748835,-0.962189132665167,0.902654467748835,-0.38676400079964,0.962189132665167,0.889183612567802,-0.0695799068561671,-0.683628228240425,0.902654467748835,0.843528404371894,0.902654467748835,0.962189132665167,0.902654467748835,0.843528404371894,0.963998183298666,0.962189132665167,1,-0.889183612567802,-0.962189132665167,-0.968222470784777,-1,-0.967417957940195,-0.0695799068561671,-0.171558011888133,-0.892397117935001,-0.0414474571555829
"miR-101",0.984516658379407,0.851377128948703,-0.984516658379407,0.27594646684546,-0.851377128948703,-1,-0.0207135463791446,0.572808723936468,-0.984516658379407,-0.954344325378366,-0.984516658379407,-0.851377128948703,-0.984516658379407,-0.954344325378366,-0.923174651850181,-0.851377128948703,-0.889183612567802,1,0.851377128948703,0.85740940736736,0.889183612567802,0.856604896719501,-0.0207135463791446,0.216815263126136,0.944894204013269,0.00100200929781387
"miR-141",0.866855060671201,1,-0.866855060671201,0.424575827268978,-1,-0.851377128948703,0.099340373203718,0.721442220723457,-0.866855060671201,-0.805722002618416,-0.866855060671201,-1,-0.866855060671201,-0.805722002618416,-0.92819807303046,-1,-0.962189132665167,0.851377128948703,1,0.993966203328933,0.962189132665167,0.994770720339202,0.099340373203718,0.136158083318657,0.906477804602736,0.0253668527861567
"miR-200a",0.871681609965221,0.993966203328933,-0.871681609965221,0.418541906204332,-0.993966203328933,-0.85740940736736,0.0933081125780461,0.71540768443931,-0.871681609965221,-0.811754271167754,-0.871681609965221,-0.993966203328933,-0.871681609965221,-0.811754271167754,-0.933024777479589,-0.993966203328933,-0.968222470784777,0.85740940736736,0.993966203328933,1,0.968222470784777,0.988736779169967,0.0933081125780461,0.142192275087784,0.900443300667051,0.0273756994913275
"miR-200b",0.902654467748835,0.962189132665167,-0.902654467748835,0.38676400079964,-0.962189132665167,-0.889183612567802,0.0695799068561671,0.683628228240425,-0.902654467748835,-0.843528404371894,-0.902654467748835,-0.962189132665167,-0.902654467748835,-0.843528404371894,-0.963998183298666,-0.962189132665167,-1,0.889183612567802,0.962189132665167,0.968222470784777,1,0.967417957940195,0.0695799068561671,0.171558011888133,0.892397117935001,0.0414474571555829
"miR-200c",0.871279353900915,0.994770720339202,-0.871279353900915,0.41934641750307,-0.994770720339202,-0.856604896719501,0.094112630955195,0.71621219534752,-0.871279353900915,-0.810949760405991,-0.871279353900915,-0.994770720339202,-0.871279353900915,-0.810949760405991,-0.932622520853897,-0.994770720339202,-0.967417957940195,0.856604896719501,0.994770720339202,0.988736779169967,0.967417957940195,1,0.094112630955195,0.141387763789045,0.901247812486494,0.0261689117714837
"miR-205",-0.00523824525838344,0.099340373203718,0.00523824525838342,0.674779805910036,-0.099340373203718,0.0207135463791445,1,0.377915772411048,0.00523824525838342,0.0663687928453934,0.00523824525838342,-0.099340373203718,0.00523824525838342,0.0663687928453934,-0.0396108364911885,-0.099340373203718,-0.0695799068561671,-0.0207135463791446,0.099340373203718,0.0933081125780461,0.0695799068561671,0.094112630955195,1,-0.00905701104390982,0.0255353233841543,2.6698929762207e-05
"miR-30c",0.201325208728441,0.136158083318657,-0.201325208728441,0.0293625169316365,-0.136158083318657,-0.216815263126136,-0.00905701104390982,0.0816559871754781,-0.201325208728441,-0.262471308770749,-0.201325208728441,-0.136158083318657,-0.201325208728441,-0.262471308770749,-0.180206284820828,-0.136158083318657,-0.171558011888133,0.216815263126136,0.136158083318657,0.142192275087784,0.171558011888133,0.141387763789045,-0.00905701104390982,1,0.161703427800819,-0.00300845747950756
"miR-34a",0.960377992632033,0.906477804602736,-0.960377992632033,0.331052223845177,-0.906477804602736,-0.944894204013269,0.0255353233841543,0.627915857342971,-0.960377992632033,-0.899238940525019,-0.960377992632033,-0.906477804602736,-0.960377992632033,-0.899238940525019,-0.91432008345877,-0.906477804602736,-0.892397117935001,0.944894204013269,0.906477804602736,0.900443300667051,0.892397117935001,0.901247812486494,0.0255353233841543,0.161703427800819,1,0.00343013726805607
"miR-9",0.00363248253991562,0.0253668527861567,-0.00363248253991562,0.0102661336031248,-0.0253668527861567,-0.00100200929781387,2.6698929762207e-05,0.0134817825913872,-0.00363248253991562,0.000809374439608852,-0.00363248253991562,-0.0253668527861567,-0.00363248253991562,0.000809374439608852,-0.0279729377357451,-0.0253668527861567,-0.0414474571555829,0.00100200929781387,0.0253668527861567,0.0273756994913275,0.0414474571555829,0.0261689117714837,2.6698929762207e-05,-0.00300845747950756,0.00343013726805607,1
