"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.85280441809296,-1,0.293174047974866,-0.85280441809296,-1,-0.0145281398739021,0.577306390651246,-1,-1,-1,-0.85280441809296,-1,-1,-0.940278347692545,-0.85280441809296,-0.90549143958414,1,0.85280441809296,0.863863248160272,0.90549143958414,0.862659121571339,-0.0145281398739021,0.195850241407298,0.87974858520774,0.0158717873850586
"CLDN7",0.85280441809296,1,-0.85280441809296,0.440373298279285,-1,-0.85280441809296,0.104942519655337,0.724517301368644,-0.85280441809296,-0.85280441809296,-0.85280441809296,-1,-0.85280441809296,-0.85280441809296,-0.912527024018792,-1,-0.947315511917982,0.85280441809296,1,0.988940351013444,0.947315511917982,0.990146911492727,0.104942519655337,0.131102596278712,0.973054897434043,0.0311595360596009
"FOXC2",-1,-0.85280441809296,1,-0.293174047974866,0.85280441809296,1,0.0145281398739021,-0.577306390651246,1,1,1,0.85280441809296,1,1,0.940278347692545,0.85280441809296,0.90549143958414,-1,-0.85280441809296,-0.863863248160272,-0.90549143958414,-0.862659121571339,0.0145281398739021,-0.195850241407298,-0.87974858520774,-0.0158717873850586
"GRHL2",0.293174047974866,0.440373298279285,-0.293174047974866,1,-0.440373298279285,-0.293174047974866,0.664599090461898,0.715868987941233,-0.293174047974866,-0.293174047974866,-0.293174047974866,-0.440373298279285,-0.293174047974866,-0.293174047974866,-0.352900616938026,-0.440373298279285,-0.387690027239393,0.293174047974866,0.440373298279285,0.429312469248823,0.387690027239393,0.430521173888025,0.664599090461898,0.0223140150994268,0.413425629126141,0.0108490376160605
"GSC",-0.85280441809296,-1,0.85280441809296,-0.440373298279285,1,0.85280441809296,-0.104942519655337,-0.724517301368644,0.85280441809296,0.85280441809296,0.85280441809296,1,0.85280441809296,0.85280441809296,0.912527024018792,1,0.947315511917982,-0.85280441809296,-1,-0.988940351013444,-0.947315511917982,-0.990146911492727,-0.104942519655337,-0.131102596278712,-0.973054897434043,-0.0311595360596009
"KLF8",-1,-0.85280441809296,1,-0.293174047974866,0.85280441809296,1,0.0145281398739021,-0.577306390651246,1,1,1,0.85280441809296,1,1,0.940278347692545,0.85280441809296,0.90549143958414,-1,-0.85280441809296,-0.863863248160272,-0.90549143958414,-0.862659121571339,0.0145281398739021,-0.195850241407298,-0.87974858520774,-0.0158717873850586
"NP63",-0.0145281398739021,0.104942519655337,0.0145281398739021,0.664599090461898,-0.104942519655337,0.0145281398739021,1,0.380397879325743,0.0145281398739021,0.0145281398739021,0.0145281398739021,-0.104942519655337,0.0145281398739021,0.0145281398739021,-0.03596778089433,-0.104942519655337,-0.0647314984433228,-0.0145281398739021,0.104942519655337,0.0938755810793108,0.0647314984433228,0.0950951987222576,1,-0.00304094487210276,0.0836130301790327,-0.0028509744752822
"OVOL2",0.577306390651246,0.724517301368644,-0.577306390651246,0.715868987941233,-0.724517301368644,-0.577306390651246,0.380397879325743,1,-0.577306390651246,-0.577306390651246,-0.577306390651246,-0.724517301368644,-0.577306390651246,-0.577306390651246,-0.637042834850994,-0.724517301368644,-0.671836206718674,0.577306390651246,0.724517301368644,0.713453386988617,0.671836206718674,0.714667714974064,0.380397879325743,0.0816252902593298,0.697563414736976,0.0230986450054491
"SNAI1",-1,-0.85280441809296,1,-0.293174047974866,0.85280441809296,1,0.0145281398739021,-0.577306390651246,1,1,1,0.85280441809296,1,1,0.940278347692545,0.85280441809296,0.90549143958414,-1,-0.85280441809296,-0.863863248160272,-0.90549143958414,-0.862659121571339,0.0145281398739021,-0.195850241407298,-0.87974858520774,-0.0158717873850586
"SNAI2",-1,-0.85280441809296,1,-0.293174047974866,0.85280441809296,1,0.0145281398739021,-0.577306390651246,1,1,1,0.85280441809296,1,1,0.940278347692545,0.85280441809296,0.90549143958414,-1,-0.85280441809296,-0.863863248160272,-0.90549143958414,-0.862659121571339,0.0145281398739021,-0.195850241407298,-0.87974858520774,-0.0158717873850586
