states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111000001100',0.01846666666666667,0.0011841546445554407,0.11,,,,0.0909,0.0012961481396815727,0.11
'11010001000000000111110010',0.017733333333333334,0.0014267289706021786,0.11,,,,0.0679,0.0004320493798938569,0.11
'00101110111111111000001001',0.020666666666666667,0.001007747763855398,0.08,,,,0.11993333333333332,0.003793268892247011,0.08
'11010001000000000111110111',0.023266666666666668,0.00186607133363712,0.08,,,,0.12309999999999999,0.0052769940938631535,0.08
'11010001000000000111110011',0.016033333333333333,0.0013912424503139465,0.11,,,,0.08739999999999999,0.004084931659975066,0.11
'00101110111111111000001000',0.0218,0.0010677078252031322,0.08,,,,0.12883333333333333,0.0026712460679532333,0.08
'11010001000000000111110110',0.022833333333333334,0.0008219218670625309,0.08,,,,0.12090000000000001,0.0017454703282114756,0.08
'00101110111111111000001101',0.017,0.0018457157599876166,0.11,,,,0.06680000000000001,0.0028296053906272304,0.11
'01110101111011000011110101',0.0002,0.0001414213562373095,0.35,,,,0.011266666666666668,0.0006599663291074444,0.35
'10001010000100111100001010',0.00016666666666666666,4.714045207910317e-5,0.35,,,,0.010833333333333334,0.00016996731711975925,0.35
'01110101101011000011110101',0.0001,0.0,0.37,,,,0.005033333333333333,0.0009463379711052262,0.37
'10001010010100111100001010',,,0.37,,,,0.004533333333333334,0.00023570226039551604,0.37
'00111111111111111000001000',0.022199999999999998,0.0022759613353482092,0.15,0.06956666666666667,0.0025590796956892294,0.15,,,
'00101100111111111000000001',0.07386666666666668,0.0029803057263009486,0.06,0.07083333333333332,0.0014079141387961923,0.06,,,
'11010011000000000111111110',0.07150000000000001,0.0005887840577551894,0.06,0.07063333333333333,0.001222929088522943,0.06,,,
'00111111111111111000001001',0.022000000000000002,0.0014142135623730948,0.15,0.06726666666666666,0.001470449666674182,0.15,,,
'00101100111111111000000000',0.07293333333333334,0.0007363574011458213,0.06,0.07226666666666666,0.001977091016844919,0.06,,,
'00111111111111111000001100',0.0151,0.0005715476066494085,0.18,0.054400000000000004,0.001349073756323203,0.18,,,
'11000000000000000111110011',0.015966666666666667,0.000612825877028341,0.18,0.053,0.0019866219234335116,0.18,,,
'00101100111111111000000100',0.051366666666666665,0.002548637980482038,0.09,0.05583333333333334,0.0010656244908763836,0.09,,,
'11000000000000000111110110',0.021199999999999997,0.000711805216802088,0.15,0.07229999999999999,0.002970970660687626,0.15,,,
'11010011000000000111111010',0.048666666666666664,0.0002054804667656328,0.09,0.057433333333333336,0.0004784233364802429,0.09,,,
'11010011000000000111111111',0.0719,0.0028083209693100727,0.06,0.0722,0.0009797958971132766,0.06,,,
'11000000000000000111110111',0.019766666666666665,0.00047842333648024445,0.15,0.06773333333333333,0.0013695092389449425,0.15,,,
'00101100111111111000000101',0.04943333333333333,0.0020997354330698163,0.09,0.05483333333333334,0.0001247219128924652,0.09,,,
'11010011000000000111111011',0.0486,0.0014236104336041728,0.09,0.05563333333333333,0.0006182412330330465,0.09,,,
'00111111111111111000001101',0.0141,0.0018991226044325488,0.18,0.05513333333333333,0.0014055445761538663,0.18,,,
'11000000000000000111110010',0.0143,0.0012727922061357851,0.18,0.05093333333333333,0.0024253293018108315,0.18,,,
'01110111111011101011011100',0.0014,0.00029439202887759485,0.34,,,,,,
'01110111111011000011111101',0.0025,0.0004546060565661951,0.31,,,,,,
'11000001000000000111110010',0.0152,0.0012027745701779144,0.12,,,,,,
'01110111111011100011111101',0.0019,0.0005715476066494082,0.31,,,,,,
'01110111111011101010011011',0.0008666666666666666,0.00028674417556808754,0.34,,,,,,
'11000001000000000111110011',0.015333333333333332,0.00040276819911981955,0.12,,,,,,
'11000001000000000111110111',0.020733333333333336,0.00037712361663282633,0.09,,,,,,
'00111110111111111000001000',0.0223,0.0012027745701779142,0.09,,,,,,
'11000001000000000111110110',0.02126666666666667,0.0003771236166328247,0.09,,,,,,
'00111110111111111000001001',0.020766666666666666,0.0002867441755680872,0.09,,,,,,
'00111110111111111000001100',0.015466666666666665,0.0014055445761538671,0.12,,,,,,
'00111110111111111000001101',0.014366666666666666,0.00044969125210773475,0.12,,,,,,
'01110111111011101011011010',0.0028,0.00024494897427831773,0.33,,,,,,
'10001000000100010100100111',0.005733333333333333,0.0004642796092394704,0.31,,,,,,
'01110111111011101011011000',0.0063,0.0007874007874011813,0.31,,,,,,
'10001000000100010100100011',0.0011,0.00014142135623730948,0.34,,,,,,
'10001010000100011100001010',0.0003333333333333333,0.00012472191289246472,0.35,,,,,,
'01110111111011000011111001',0.0027333333333333337,0.0005249338582674541,0.3,,,,,,
'10001010000100010100101100',0.0006333333333333333,0.00012472191289246472,0.35,,,,,,
'10001000000100010100100110',0.002166666666666667,0.0004714045207910317,0.31,,,,,,
'01110111111011100011111001',0.0016333333333333332,0.00032998316455372216,0.3,,,,,,
'01110111111011100011111100',0.0006333333333333334,0.0001699673171197595,0.33,,,,,,
'10001000000100010101100101',0.0009000000000000001,0.000282842712474619,0.34,,,,,,
'00001110010100010000001111',,,0.39,,,,,,
'01110111111011100011111011',0.0006,0.000282842712474619,0.32,,,,,,
'10001000000100010100110101',0.0007000000000000001,0.0001632993161855452,0.36,,,,,,
'10001000000100011100000100',0.0005666666666666667,0.00020548046676563257,0.32,,,,,,
'11110001101011001111110000',0.00023333333333333333,4.714045207910315e-5,0.39,,,,,,
'10001000000100010100100101',0.0036333333333333335,0.000579271573232759,0.33,,,,,,
'00001110010100110000001111',0.00016666666666666666,4.714045207910317e-5,0.39,,,,,,
'01110111111011101011001010',0.0003333333333333333,0.00012472191289246472,0.36,,,,,,
'10001000000100111100000100',0.0008666666666666666,0.00012472191289246472,0.32,,,,,,
'01110111111011101011011011',0.002166666666666667,0.0001247219128924647,0.33,,,,,,
'10001000000100111100000110',0.0031,0.0006377042156569664,0.3,,,,,,
'10001000000100111100000010',0.0022,0.0,0.31,,,,,,
'01110101111011101011010011',0.0007,0.00021602468994692868,0.35,,,,,,
'10001000000100011100000010',0.0017000000000000001,0.00014142135623730948,0.31,,,,,,
'10001000000100011100000110',0.0017000000000000001,0.0001632993161855452,0.3,,,,,,
'10001000000100010100110100',0.0003,0.00016329931618554522,0.36,,,,,,
'01110111111011000011111011',0.0007666666666666667,0.0003858612300930075,0.32,,,,,,
'10001000000100111100000011',0.0007,8.164965809277264e-5,0.33,,,,,,
'10001000000100011100000011',0.0006333333333333333,0.0001699673171197595,0.33,,,,,,
'10001000000100010101100100',0.0007999999999999999,0.00016329931618554524,0.34,,,,,,
'01110101111011101011010010',0.0005666666666666667,0.00020548046676563257,0.35,,,,,,
'01110111111011101011011001',0.002033333333333333,0.00018856180831641265,0.31,,,,,,
'10001000000100010100100100',0.002333333333333333,0.0003299831645537222,0.33,,,,,,
'01110101101011101011110101',,,0.4,,,,,,
'11110001101011000111110001',0.00019999999999999998,8.16496580927726e-5,0.36,,,,,,
'00001110010100010001001111',,,0.4,,,,,,
'00001110010100110001001111',,,0.4,,,,,,
'01110111111011101011011101',0.0005,0.00016329931618554522,0.34,,,,,,
'00001110010100110000011111',,,0.42,,,,,,
'01110101101011101011110100',0.0001,0.0,0.4,,,,,,
'01110111111011101010011010',0.0007666666666666667,0.00016996731711975952,0.34,,,,,,
'01110111111011000011111100',0.0007666666666666667,0.00012472191289246472,0.33,,,,,,
'10001010010100110100001011',0.00023333333333333333,0.00018856180831641268,0.4,,,,,,
'11110111101011000011111100',,,0.35,,,,,,
'10001010000100010100101101',0.0006,0.00021602468994692865,0.35,,,,,,
'01110101101011001011110100',0.0002666666666666666,4.714045207910315e-5,0.4,,,,,,
'01110111111011101011001011',,,0.36,,,,,,
'11110001101011101111100000',,,0.42,,,,,,
'00001000010100111100000011',,,0.35,,,,,,
'10001000000100010100100010',0.0002,0.0001414213562373095,0.34,,,,,,
'10001010010100110100001010',,,0.4,,,,,,
'11110001101011101110110000',,,0.4,,,,,,
'01110101111011100011110101',0.0002,8.16496580927726e-5,0.35,,,,,,
'00001110010100111000001110',,,0.36,,,,,,
'10001010010100010100001010',,,0.4,,,,,,
'11110001101011101111110000',,,0.39,,,,,,
'11110001101011001110110000',,,0.4,,,,,,
'10001010010100010100001011',,,0.4,,,,,,
'11110001101011000111110000',,,,,,,0.002766666666666667,0.00023570226039551585,0.36
'10001010000100110100101111',,,,,,,0.018133333333333335,0.00044969125210773475,0.35
'10001010000100111100001011',,,,,,,0.005766666666666667,0.0002494438257849297,0.37
'01110101111011001011010000',,,,,,,0.017933333333333332,0.0025037749277618568,0.35
'01110101111011000011110100',,,,,,,0.005333333333333333,0.0004921607686744466,0.37
'10001010000100111100001110',,,,,,,0.026,0.0018672618098881228,0.34
'11010001000000001110110010',,,,,,,0.013666666666666667,0.0006649979114420001,0.21
'10001010010100111100001011',,,,,,,0.004933333333333334,0.0003299831645537222,0.39
'00101110111111110001001101',,,,,,,0.014,0.001358921140709301,0.21
'01110101111011000011110001',,,,,,,0.027366666666666668,0.0017133463034528528,0.34
'00101110111111110001011101',,,,,,,0.006266666666666667,0.0008576453553512406,0.24
'01110101101011001010110100',,,,,,,0.0007666666666666667,0.00012472191289246472,0.41
'11010001000000001110100010',,,,,,,0.005933333333333333,0.0011115554667022044,0.24
'01110101111011001011010001',,,,,,,0.0030333333333333336,0.0004109609335312651,0.35
'01110101101011000011110100',,,,,,,0.0045,0.0006683312551921142,0.39
'00001110010100111000001111',,,,,,,0.0023,0.00021602468994692863,0.36
'10001010000100110100101110',,,,,,,0.0020666666666666663,0.0003771236166328253,0.35
'01110101111011001011010100',,,,,,,0.0008,0.0003559026084010437,0.38
'10001010000100110100101011',,,,,,,0.0005333333333333334,0.00024944382578492944,0.38
'10001010010100110101001011',,,,,,,0.00046666666666666666,0.0001247219128924647,0.41
