"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.884476591511315,-0.999197753419956,0.00421083380418638,-0.884476591511315,-0.999197753419956,0.00421083380418638,0.445246527463113,-0.999197753419956,-1,-0.999197753419956,-0.884476591511315,-0.999197753419956,-0.999197753419956,-0.949459116319316,-0.884476591511315,-0.918373537097175,0.999197753419956,0.884476591511315,0.889290070217091,0.918373537097175,0.889691095243974,0.00421083380418638,0.194142705662582,0.9643003547318,0.00420801885325184
"CLDN7",0.884476591511315,1,-0.883674345060353,0.119735093455938,-1,-0.883674345060353,0.119735093455938,0.56077108994141,-0.883674345060353,-0.884476591511315,-0.883674345060353,-1,-0.883674345060353,-0.883674345060353,-0.935019230573184,-1,-0.966108358995161,0.883674345060353,1,0.995186522068712,0.966108358995161,0.994785478518661,0.119735093455938,0.135178510869578,0.918572078778948,0.0166456664698725
"FOXC2",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
"GRHL2",0.00421083380418638,0.119735093455938,-0.00340858633670681,1,-0.119735093455938,-0.00340858633670681,1,0.558963642287697,-0.00340858633670681,-0.00421083380418634,-0.00340858633670681,-0.119735093455938,-0.00340858633670681,-0.00340858633670681,-0.0547505727395152,-0.119735093455938,-0.0858362966537386,0.00340858633670685,0.119735093455938,0.114921609425549,0.0858362966537386,0.114519860582622,1,-0.00020538975955166,0.0383076322084834,-0.00803293626303477
"GSC",-0.884476591511315,-1,0.883674345060353,-0.119735093455938,1,0.883674345060353,-0.119735093455938,-0.56077108994141,0.883674345060353,0.884476591511315,0.883674345060353,1,0.883674345060353,0.883674345060353,0.935019230573184,1,0.966108358995161,-0.883674345060353,-1,-0.995186522068712,-0.966108358995161,-0.994785478518661,-0.119735093455938,-0.135178510869578,-0.918572078778948,-0.0166456664698725
"KLF8",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
"NP63",0.00421083380418638,0.119735093455938,-0.00340858633670681,1,-0.119735093455938,-0.00340858633670681,1,0.558963642287697,-0.00340858633670681,-0.00421083380418634,-0.00340858633670681,-0.119735093455938,-0.00340858633670681,-0.00340858633670681,-0.0547505727395152,-0.119735093455938,-0.0858362966537386,0.00340858633670685,0.119735093455938,0.114921609425549,0.0858362966537386,0.114519860582622,1,-0.00020538975955166,0.0383076322084834,-0.00803293626303477
"OVOL2",0.445246527463113,0.56077108994141,-0.444444279075924,0.558963642287697,-0.56077108994141,-0.444444279075924,0.558963642287697,1,-0.444444279075924,-0.445246527463113,-0.444444279075924,-0.56077108994141,-0.444444279075924,-0.444444279075924,-0.495786238950575,-0.56077108994141,-0.52687241521719,0.444444279075924,0.56077108994141,0.555957600392768,0.52687241521719,0.555555680701564,0.558963642287697,0.0713937794829829,0.479343776694483,0.00499999527428483
"SNAI1",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
"SNAI2",-1,-0.884476591511315,0.999197753419956,-0.00421083380418634,0.884476591511315,0.999197753419956,-0.00421083380418634,-0.445246527463113,0.999197753419956,1,0.999197753419956,0.884476591511315,0.999197753419956,0.999197753419956,0.949459116319316,0.884476591511315,0.918373537097175,-0.999197753419956,-0.884476591511315,-0.889290070217091,-0.918373537097174,-0.889691095243974,-0.00421083380418634,-0.194142705662582,-0.9643003547318,-0.00420801885325184
"TCF3",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
"TGF-beta",-0.884476591511315,-1,0.883674345060353,-0.119735093455938,1,0.883674345060353,-0.119735093455938,-0.56077108994141,0.883674345060353,0.884476591511315,0.883674345060353,1,0.883674345060353,0.883674345060353,0.935019230573184,1,0.966108358995161,-0.883674345060353,-1,-0.995186522068712,-0.966108358995161,-0.994785478518661,-0.119735093455938,-0.135178510869578,-0.918572078778948,-0.0166456664698725
"TWIST1",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
"TWIST2",-0.999197753419956,-0.883674345060353,1,-0.00340858633670681,0.883674345060353,1,-0.00340858633670681,-0.444444279075924,1,0.999197753419956,1,0.883674345060353,1,1,0.948656868577537,0.883674345060353,0.917571287499837,-1,-0.883674345060353,-0.888487823766128,-0.917571287499837,-0.88888884866393,-0.00340858633670681,-0.19334045559732,-0.965102601182763,-0.00501028181099254
