states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'11010001000000000111110111',0.022466666666666666,0.0004988876515698586,0.0707070707070707,,,,0.1305666666666667,0.0016539514973407101,0.0707070707070707
'11010001000000000111110110',0.021733333333333337,0.0018116904322268248,0.0707070707070707,,,,0.12216666666666669,0.0014197026292697903,0.0707070707070707
'00101110111111111000001000',0.021466666666666665,0.0007845734863959876,0.0707070707070707,,,,0.12749999999999997,0.0016062378404208954,0.0707070707070707
'11010001000000000111110011',0.016066666666666667,0.001369509238944942,0.10101010101010101,,,,0.08793333333333335,0.0004988876515698558,0.10101010101010101
'00101110111111111000001101',0.016833333333333336,0.00024944382578492917,0.10101010101010101,,,,0.07926666666666667,0.0009977753031397178,0.10101010101010101
'01110101111011000011110001',0.0009333333333333332,0.00020548046676563248,0.3333333333333333,,,,0.024866666666666665,0.001319932658214888,0.3333333333333333
'00101110111111111000001001',0.020900000000000002,0.0010677078252031304,0.0707070707070707,,,,0.11983333333333333,0.0009104333522498445,0.0707070707070707
'00101110111111111000001100',0.017133333333333334,0.0011585431464655178,0.10101010101010101,,,,0.08846666666666665,0.00044969125210773047,0.10101010101010101
'11010001000000000111110010',0.017933333333333332,0.0017461067804945068,0.10101010101010101,,,,0.07643333333333334,0.0032045107097478814,0.10101010101010101
'10001010000100111100001011',,,0.36363636363636365,,,,0.005266666666666667,0.00026246692913372703,0.36363636363636365
'10001010000100111100001110',0.0009333333333333334,0.0002357022603955159,0.3333333333333333,,,,0.023966666666666664,0.001592342788332826,0.3333333333333333
'00001110010100111000001111',0.00013333333333333334,4.7140452079103176e-5,0.35353535353535354,,,,0.0024,0.000374165738677394,0.35353535353535354
'10001010000100111100001010',0.00023333333333333333,4.714045207910315e-5,0.3434343434343434,,,,0.010866666666666665,0.00032998316455372265,0.3434343434343434
'01110101111011000011110100',,,0.36363636363636365,,,,0.0058000000000000005,0.0005887840577551898,0.36363636363636365
'11110001101011000111110000',0.00013333333333333334,4.714045207910317e-5,0.35353535353535354,,,,0.002266666666666667,0.0010208928554075705,0.35353535353535354
'01110101111011000011110101',0.0003333333333333333,0.00018856180831641265,0.3434343434343434,,,,0.009766666666666667,0.0003399346342395193,0.3434343434343434
'01110101101011000011110101',0.00016666666666666666,9.428090415820633e-5,0.36363636363636365,,,,0.0047,0.0004242640687119284,0.36363636363636365
'10001010010100111100001010',0.00016666666666666666,9.428090415820633e-5,0.36363636363636365,,,,0.0045000000000000005,0.00035590260840104385,0.36363636363636365
'00101100111111111000000000',0.0727,0.0015297058540778385,0.050505050505050504,0.07230000000000002,0.0015297058540778385,0.050505050505050504,,,
'11010011000000000111111111',0.07133333333333335,0.0035367907612536107,0.050505050505050504,0.0726,0.0017204650534085237,0.050505050505050504,,,
'00111111111111111000001000',0.0231,0.0009092121131323908,0.1414141414141414,0.06746666666666667,0.002894055209486433,0.1414141414141414,,,
'11000000000000000111110111',0.022966666666666666,0.0006548960901462836,0.1414141414141414,0.07066666666666667,0.0017820088539498204,0.1414141414141414,,,
'11010011000000000111111011',0.04723333333333333,0.002379542439676633,0.08080808080808081,0.056299999999999996,0.0012083045973594556,0.08080808080808081,,,
'11000000000000000111110010',0.013966666666666667,0.0007586537784494028,0.1717171717171717,0.054766666666666665,0.00032998316455372297,0.1717171717171717,,,
'11010011000000000111111010',0.04936666666666667,0.0022661764175711395,0.08080808080808081,0.055433333333333334,0.0015369522511198004,0.08080808080808081,,,
'11000000000000000111110110',0.021066666666666668,0.0005792715732327597,0.1414141414141414,0.0677,0.0006976149845485477,0.1414141414141414,,,
'11010011000000000111111110',0.06933333333333334,0.0015369522511197988,0.050505050505050504,0.0707,0.0011860297916438131,0.050505050505050504,,,
'00101100111111111000000101',0.049633333333333335,0.0013474255287605136,0.08080808080808081,0.055900000000000005,0.00217408984788271,0.08080808080808081,,,
'00111111111111111000001100',0.0173,0.0006480740698407864,0.1717171717171717,0.053766666666666664,0.0019362047641943486,0.1717171717171717,,,
'00101100111111111000000100',0.05100000000000001,0.002847220867208351,0.08080808080808081,0.05776666666666667,0.001915434386474487,0.08080808080808081,,,
'00101100111111111000000001',0.07076666666666666,0.001611072796479273,0.050505050505050504,0.07136666666666668,0.001774510887227486,0.050505050505050504,,,
'00111111111111111000001001',0.020766666666666666,0.0008993825042154689,0.1414141414141414,0.06703333333333333,0.002499777767900355,0.1414141414141414,,,
'11000000000000000111110011',0.016333333333333335,0.0006847546194724704,0.1717171717171717,0.05346666666666666,0.0009977753031397178,0.1717171717171717,,,
'00111111111111111000001101',0.014833333333333332,0.000684754619472472,0.1717171717171717,0.05276666666666666,0.001236482466066093,0.1717171717171717,,,
