"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.881230278092339,-0.996980250545514,0.28771033598501,-0.881230278092339,-0.997986792551745,-0.0207344911930983,0.58144979593737,-0.996980250545514,-1,-0.996980250545514,-0.881230278092339,-0.996980250545514,-0.996980250545514,-0.949074083024944,-0.881230278092339,-0.914246636337785,0.997986792551745,0.881230278092339,0.885663917133659,0.914246636337785,0.8856541315561,-0.0207344911930983,0.203752627519957,0.959131797781763,0.0181198372629171
"CLDN7",0.881230278092339,1,-0.878207089890815,0.406460203237488,-1,-0.87921928423236,0.0806981227503256,0.700212427235078,-0.878207089890815,-0.881230278092339,-0.878207089890815,-1,-0.878207089890815,-0.878207089890815,-0.932151175276139,-1,-0.966981324997792,0.87921928423236,1,0.995570949874228,0.966981324997792,0.995571400103073,0.0806981227503256,0.138482643711606,0.916072292400154,0.0394578250840096
"FOXC2",-0.996980250545514,-0.878207089890815,1,-0.284685677572059,0.878207089890815,0.998993862469912,0.0205375335788799,-0.578426251047111,1,0.996980250545514,1,0.878207089890815,1,1,0.946051513101525,0.878207089890815,0.911223695458381,-0.998993862469912,-0.878207089890815,-0.88264022852973,-0.911223695458381,-0.882631689600962,0.0205375335788799,-0.202741690170023,-0.962153016083083,-0.0171128273082774
"GRHL2",0.28771033598501,0.406460203237488,-0.284685677572059,1,-0.406460203237488,-0.285700139302873,0.674232041316516,0.706249363017515,-0.284685677572059,-0.28771033598501,-0.284685677572059,-0.406460203237488,-0.284685677572059,-0.284685677572059,-0.338615581456966,-0.406460203237488,-0.373443190085675,0.285700139302873,0.406460203237488,0.402026443810201,0.373443190085675,0.402037773081158,0.674232041316516,0.0265229230394833,0.322555862970759,0.00965944461094902
"GSC",-0.881230278092339,-1,0.878207089890815,-0.406460203237488,1,0.87921928423236,-0.0806981227503256,-0.700212427235078,0.878207089890815,0.881230278092339,0.878207089890815,1,0.878207089890815,0.878207089890815,0.932151175276139,1,0.966981324997792,-0.87921928423236,-1,-0.995570949874228,-0.966981324997792,-0.995571400103073,-0.0806981227503256,-0.138482643711606,-0.916072292400154,-0.0394578250840096
"KLF8",-0.997986792551745,-0.87921928423236,0.998993862469912,-0.285700139302873,0.87921928423236,1,0.0215369142559754,-0.579438965649024,0.998993862469912,0.997986792551745,0.998993862469912,0.87921928423236,0.998993862469912,0.998993862469912,0.947062709906966,0.87921928423236,0.912235492448478,-1,-0.87921928423236,-0.8836532394935,-0.912235492448478,-0.883642663618708,0.0215369142559754,-0.201742176136384,-0.961144432596685,-0.0173147693818713
"NP63",-0.0207344911930983,0.0806981227503256,0.0205375335788799,0.674232041316516,-0.0806981227503256,0.0215369142559754,1,0.380485537107645,0.0205375335788799,0.0207344911930983,0.0205375335788799,-0.0806981227503256,0.0205375335788799,0.0205375335788799,-0.022921643529084,-0.0806981227503256,-0.0537217989747007,-0.0215369142559754,0.0806981227503256,0.0762632219874177,0.0537217989747007,0.0762770416515297,1,-0.00770195869015452,0.010485448332398,0.00361963599753809
"OVOL2",0.58144979593737,0.700212427235078,-0.578426251047111,0.706249363017515,-0.700212427235078,-0.579438965649024,0.380485537107645,1,-0.578426251047111,-0.58144979593737,-0.578426251047111,-0.700212427235078,-0.578426251047111,-0.578426251047111,-0.632365411463653,-0.700212427235078,-0.667194492611794,0.579438965649024,0.700212427235078,0.695781514866286,0.667194492611794,0.695786219085609,0.380485537107645,0.0815004230254237,0.616292310332147,0.0283843191289684
"SNAI1",-0.996980250545514,-0.878207089890815,1,-0.284685677572059,0.878207089890815,0.998993862469912,0.0205375335788799,-0.578426251047111,1,0.996980250545514,1,0.878207089890815,1,1,0.946051513101525,0.878207089890815,0.911223695458381,-0.998993862469912,-0.878207089890815,-0.88264022852973,-0.911223695458381,-0.882631689600962,0.0205375335788799,-0.202741690170023,-0.962153016083083,-0.0171128273082774
"SNAI2",-1,-0.881230278092339,0.996980250545514,-0.28771033598501,0.881230278092339,0.997986792551745,0.0207344911930983,-0.58144979593737,0.996980250545514,1,0.996980250545514,0.881230278092339,0.996980250545514,0.996980250545514,0.949074083024944,0.881230278092339,0.914246636337785,-0.997986792551745,-0.881230278092339,-0.885663917133659,-0.914246636337785,-0.8856541315561,0.0207344911930983,-0.203752627519957,-0.959131797781763,-0.0181198372629171
"TCF3",-0.996980250545514,-0.878207089890815,1,-0.284685677572059,0.878207089890815,0.998993862469912,0.0205375335788799,-0.578426251047111,1,0.996980250545514,1,0.878207089890815,1,1,0.946051513101525,0.878207089890815,0.911223695458381,-0.998993862469912,-0.878207089890815,-0.88264022852973,-0.911223695458381,-0.882631689600962,0.0205375335788799,-0.202741690170023,-0.962153016083083,-0.0171128273082774
"TGF-beta",-0.881230278092339,-1,0.878207089890815,-0.406460203237488,1,0.87921928423236,-0.0806981227503256,-0.700212427235078,0.878207089890815,0.881230278092339,0.878207089890815,1,0.878207089890815,0.878207089890815,0.932151175276139,1,0.966981324997792,-0.87921928423236,-1,-0.995570949874228,-0.966981324997792,-0.995571400103073,-0.0806981227503256,-0.138482643711606,-0.916072292400154,-0.0394578250840096
"TWIST1",-0.996980250545514,-0.878207089890815,1,-0.284685677572059,0.878207089890815,0.998993862469912,0.0205375335788799,-0.578426251047111,1,0.996980250545514,1,0.878207089890815,1,1,0.946051513101525,0.878207089890815,0.911223695458381,-0.998993862469912,-0.878207089890815,-0.88264022852973,-0.911223695458381,-0.882631689600962,0.0205375335788799,-0.202741690170023,-0.962153016083083,-0.0171128273082774
"TWIST2",-0.996980250545514,-0.878207089890815,1,-0.284685677572059,0.878207089890815,0.998993862469912,0.0205375335788799,-0.578426251047111,1,0.996980250545514,1,0.878207089890815,1,1,0.946051513101525,0.878207089890815,0.911223695458381,-0.998993862469912,-0.878207089890815,-0.88264022852973,-0.911223695458381,-0.882631689600962,0.0205375335788799,-0.202741690170023,-0.962153016083083,-0.0171128273082774
"VIM",-0.949074083024944,-0.932151175276139,0.946051513101525,-0.338615581456966,0.932151175276139,0.947062709906966,-0.022921643529084,-0.632365411463653,0.946051513101525,0.949074083024944,0.946051513101525,0.932151175276139,0.946051513101525,0.946051513101525,1,0.932151175276139,0.96516958731835,-0.947062709906966,-0.932151175276139,-0.936581355561511,-0.96516958731835,-0.936580376815001,-0.022921643529084,-0.181776224801482,-0.924722935725485,-0.0380489309185109
"ZEB1",-0.881230278092339,-1,0.878207089890815,-0.406460203237488,1,0.87921928423236,-0.0806981227503256,-0.700212427235078,0.878207089890815,0.881230278092339,0.878207089890815,1,0.878207089890815,0.878207089890815,0.932151175276139,1,0.966981324997792,-0.87921928423236,-1,-0.995570949874228,-0.966981324997792,-0.995571400103073,-0.0806981227503256,-0.138482643711606,-0.916072292400154,-0.0394578250840096
"ZEB2",-0.914246636337785,-0.966981324997792,0.911223695458381,-0.373443190085675,0.966981324997792,0.912235492448478,-0.0537217989747007,-0.667194492611794,0.911223695458381,0.914246636337785,0.911223695458381,0.966981324997792,0.911223695458381,0.911223695458381,0.96516958731835,0.966981324997792,1,-0.912235492448478,-0.966981324997792,-0.971411189103742,-1,-0.971411073453478,-0.0537217989747007,-0.169490962761056,-0.906808289801888,-0.0523431823567294
"miR-101",0.997986792551745,0.87921928423236,-0.998993862469912,0.285700139302873,-0.87921928423236,-1,-0.0215369142559754,0.579438965649024,-0.998993862469912,-0.997986792551745,-0.998993862469912,-0.87921928423236,-0.998993862469912,-0.998993862469912,-0.947062709906966,-0.87921928423236,-0.912235492448478,1,0.87921928423236,0.8836532394935,0.912235492448478,0.883642663618708,-0.0215369142559754,0.201742176136384,0.961144432596685,0.0173147693818713
"miR-141",0.881230278092339,1,-0.878207089890815,0.406460203237488,-1,-0.87921928423236,0.0806981227503256,0.700212427235078,-0.878207089890815,-0.881230278092339,-0.878207089890815,-1,-0.878207089890815,-0.878207089890815,-0.932151175276139,-1,-0.966981324997792,0.87921928423236,1,0.995570949874228,0.966981324997792,0.995571400103073,0.0806981227503256,0.138482643711606,0.916072292400154,0.0394578250840096
"miR-200a",0.885663917133659,0.995570949874228,-0.88264022852973,0.402026443810201,-0.995570949874228,-0.8836532394935,0.0762632219874177,0.695781514866286,-0.88264022852973,-0.885663917133659,-0.88264022852973,-0.995570949874228,-0.88264022852973,-0.88264022852973,-0.936581355561511,-0.995570949874228,-0.971411189103742,0.8836532394935,0.995570949874228,1,0.971411189103742,0.99114332749634,0.0762632219874177,0.142907021201476,0.911648910170593,0.0406655126832499
"miR-200b",0.914246636337785,0.966981324997792,-0.911223695458381,0.373443190085675,-0.966981324997792,-0.912235492448478,0.0537217989747007,0.667194492611794,-0.911223695458381,-0.914246636337785,-0.911223695458381,-0.966981324997792,-0.911223695458381,-0.911223695458381,-0.96516958731835,-0.966981324997792,-1,0.912235492448478,0.966981324997792,0.971411189103742,1,0.971411073453478,0.0537217989747007,0.169490962761056,0.906808289801888,0.0523431823567294
