states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110010100111000001111',,,0.34,,,,0.0030333333333333336,0.0005185449728701348,0.34
'01010101111011000011110001',0.0009000000000000001,0.0001414213562373095,0.32,,,,0.023433333333333334,0.0007760297817881887,0.32
'10101010010100111100001010',0.0004,0.0001414213562373095,0.35,,,,0.0048,0.0004898979485566358,0.35
'10101010000100111100001110',0.0007,0.0002449489742783178,0.32,,,,0.025900000000000003,0.0007483314773547896,0.32
'10101010000100111100001010',0.0004333333333333333,9.428090415820635e-5,0.33,,,,0.009633333333333334,0.0006944222218666554,0.33
'01010101101011000011110101',0.0003333333333333333,0.00012472191289246472,0.35,,,,0.005466666666666666,0.0004988876515698591,0.35
'01010101101011001010110100',,,0.41,,,,0.0005333333333333333,9.42809041582063e-5,0.41
'11010001101011000111110000',,,0.34,,,,0.0029666666666666665,0.0005185449728701349,0.34
'01010101111011000011110101',0.0005333333333333334,0.00030912061651652346,0.33,,,,0.008733333333333333,0.0006649979114420001,0.33
'10101010000100111100001011',0.0001,0.0,0.35,,,,0.0051,0.0002943920288775949,0.35
'01010101111011000011110100',,,0.35,,,,0.005466666666666666,0.0007408703590297624,0.35
'00111111111111111000001101',0.0153,0.0015895492023421814,0.18,0.050166666666666665,0.0025746628689770038,0.18,,,
'11010011000000000111111010',0.04876666666666666,0.0014839886193034695,0.09,0.0582,0.0015556349186104034,0.09,,,
'00101100111111111000000000',0.0694,0.0023790754506740628,0.06,0.07183333333333332,0.0018372685039360862,0.06,,,
'11010011000000000111111011',0.04873333333333333,0.002408780235351957,0.09,0.05453333333333333,0.0011897712198383162,0.09,,,
'11000000000000000111110110',0.020666666666666667,0.0008576453553512409,0.15,0.0612,0.004492957452131797,0.15,,,
'00101100111111111000000001',0.06626666666666665,0.003802922852520443,0.06,0.07123333333333333,0.002445858177045885,0.06,,,
'00101100111111111000000100',0.04856666666666667,0.0014839886193034695,0.09,0.054766666666666665,0.0007039570693980956,0.09,,,
'11000000000000000111110011',0.0146,0.0011518101695447334,0.18,0.051800000000000006,0.002515286597321797,0.18,,,
'11010011000000000111111110',0.06923333333333334,0.0015084944665312988,0.06,0.07150000000000001,0.0016673332000533073,0.06,,,
'00111111111111111000001100',0.015633333333333332,0.0011145502331533664,0.18,0.0496,0.0013140268896284688,0.18,,,
'11010011000000000111111111',0.0704,0.00273617738216415,0.06,0.0726,0.0020049937655763415,0.06,,,
'11000000000000000111110010',0.014866666666666667,0.00044969125210773475,0.18,0.05106666666666667,0.002704728370013437,0.18,,,
'11000000000000000111110111',0.0207,0.0006377042156569674,0.15,0.06246666666666667,0.0019327585352432262,0.15,,,
'00111111111111111000001000',0.021166666666666667,0.001228368384845885,0.15,0.062099999999999995,0.0008524474568362912,0.15,,,
'00111111111111111000001001',0.0192,8.164965809277352e-5,0.15,0.06026666666666666,0.0017461067804945072,0.15,,,
'00101100111111111000000101',0.0478,0.002201514630127783,0.09,0.05716666666666667,0.0031689465477067013,0.09,,,
'11000001000000000111110110',0.019966666666666667,0.00044969125210773524,0.09,,,,,,
'11000001000000000111110011',0.014666666666666668,0.000980929264637478,0.12,,,,,,
'10101000000100111100000010',0.0023666666666666667,0.00016996731711975941,0.29,,,,,,
'01010111111011101010011100',0.0004,0.0001414213562373095,0.35,,,,,,
'11010001000000000111110111',0.021666666666666667,0.0010656244908763865,0.08,,,,,,
'11000001000000000111110111',0.019866666666666668,0.0012229290885229424,0.09,,,,,,
'10101000000100010100100100',0.0008666666666666666,0.00044969125210773475,0.33,,,,,,
'00111110111111111000001001',0.021133333333333334,0.00047140452079103207,0.09,,,,,,
'00111110111111111000001000',0.020833333333333332,0.0019014614262602217,0.09,,,,,,
'11010001000000000111110110',0.0218,0.0013140268896284688,0.08,,,,,,
'11010111101011000011111100',0.00030000000000000003,0.0001414213562373095,0.33,,,,,,
'00111110111111111000001100',0.014766666666666666,0.0006798692684790373,0.12,,,,,,
'00111110111111111000001101',0.014233333333333334,0.0004921607686744473,0.12,,,,,,
'10101000000100010100100101',0.0022333333333333333,0.00041096093353126524,0.33,,,,,,
'00101110111111111000001001',0.022466666666666663,0.0012657891697365024,0.08,,,,,,
'01010111111011100011111011',0.0014,8.164965809277264e-5,0.3,,,,,,
'01010111111011101011011010',0.0019333333333333336,0.0005557777333511023,0.33,,,,,,
'11010001000000000111110010',0.018166666666666664,0.0008956685895029613,0.11,,,,,,
'10101000000100010101100110',0.0008,0.00021602468994692874,0.32,,,,,,
'00101110111111111000001100',0.016466666666666668,0.0003299831645537215,0.11,,,,,,
'01010111111011100011111101',0.0018333333333333333,0.00041096093353126513,0.29,,,,,,
'00101110111111111000001101',0.017400000000000002,0.0011518101695447331,0.11,,,,,,
'00101110111111111000001000',0.022733333333333338,0.0005792715732327585,0.08,,,,,,
'10101000000100111100000110',0.005033333333333333,0.0007039570693980955,0.28,,,,,,
'10101000000100010101100011',0.0003333333333333333,9.428090415820634e-5,0.35,,,,,,
'01010111111011000011111001',0.003966666666666667,0.000555777733351102,0.28,,,,,,
'01010111111011100011111000',0.0014,0.00029439202887759485,0.3,,,,,,
'01010111111011000011111101',0.002633333333333333,0.00041096093353126513,0.29,,,,,,
'01010111111011101011001001',0.0007,0.0001414213562373095,0.32,,,,,,
'10101000000100111100000100',0.0018666666666666666,0.00023570226039551593,0.3,,,,,,
'10101000000100010101100101',0.0008666666666666666,0.00033993463423951894,0.34,,,,,,
'10101010000100011100001011',0.00013333333333333334,4.7140452079103176e-5,0.35,,,,,,
'10101000000100010100110100',0.0005666666666666667,9.428090415820633e-5,0.34,,,,,,
'11000001000000000111110010',0.013533333333333333,0.0005249338582674538,0.12,,,,,,
'01010111111011000011111000',0.0023333333333333335,0.0002624669291337271,0.3,,,,,,
'10101000000100011100000101',0.0005333333333333334,0.00018856180831641268,0.32,,,,,,
'01010111111011100011111100',0.0017000000000000001,8.164965809277255e-5,0.31,,,,,,
'11010001000000000111110011',0.017499999999999998,0.000748331477354788,0.11,,,,,,
'00101000010100111100000011',0.0006333333333333333,4.714045207910319e-5,0.33,,,,,,
'01010111111011101011011011',0.0007666666666666667,0.00020548046676563257,0.33,,,,,,
'10101000000100011100000110',0.0031666666666666666,0.0004988876515698589,0.28,,,,,,
'10111011000100011100001100',0.00039999999999999996,8.164965809277262e-5,0.35,,,,,,
'01010111111011101011001011',0.0003666666666666666,9.428090415820635e-5,0.34,,,,,,
'10101000000100011100000100',0.0011666666666666668,9.428090415820628e-5,0.3,,,,,,
'01010111111011100011111001',0.0026999999999999997,0.0002160246899469287,0.28,,,,,,
'10101000000100011100000010',0.0025,0.0004898979485566356,0.29,,,,,,
'10101000000100010101100111',0.0012,8.164965809277255e-5,0.32,,,,,,
'01010101111011101011000011',,,0.36,,,,,,
'01010101111011100011110001',0.00046666666666666666,4.714045207910316e-5,0.32,,,,,,
'01010111111011101011011100',0.00046666666666666666,0.0001699673171197595,0.34,,,,,,
'01010111111011101011001100',0.00046666666666666666,0.00023570226039551587,0.35,,,,,,
'01010101111011101010010011',,,0.36,,,,,,
'10101000000100010101100100',0.0004,8.164965809277262e-5,0.34,,,,,,
'10101000000100111100000111',0.0020666666666666667,0.0003681787005729087,0.3,,,,,,
'10101000000100111100000101',0.0005333333333333333,0.00024944382578492944,0.32,,,,,,
'01010111111011101010011010',0.0008666666666666666,0.00016996731711975952,0.34,,,,,,
'10101000000100010100110111',0.0012,0.00032659863237109043,0.32,,,,,,
'10101000000100011100000011',0.0014999999999999998,0.0003559026084010438,0.31,,,,,,
'01010111111011101010011000',0.0014,0.000408248290463863,0.32,,,,,,
'10101000000100010100100111',0.0026666666666666666,0.0004921607686744467,0.31,,,,,,
'01010101111011101011010001',0.0006333333333333334,0.0001699673171197595,0.33,,,,,,
'10101000000100010100100011',0.0006666666666666666,0.00018856180831641268,0.34,,,,,,
'10101000000100010100110101',0.0008333333333333334,4.714045207910314e-5,0.34,,,,,,
'01010101111011101011010000',0.0015666666666666667,0.0003091206165165235,0.33,,,,,,
'10101000000100010101100010',,,0.35,,,,,,
'10101000000100011100000111',0.0012333333333333335,0.00020548046676563257,0.3,,,,,,
'10101000000100111100000011',0.0014,0.00024494897427831773,0.31,,,,,,
'10101010000100010100101111',0.0015333333333333334,0.0005436502143433363,0.33,,,,,,
'01000101111011100011110011',0.0005666666666666667,0.0001247219128924647,0.35,,,,,,
'00101110010100111000001110',0.0002666666666666667,0.00012472191289246472,0.34,,,,,,
'01010111111011101011011000',0.0025666666666666663,0.0004714045207910316,0.31,,,,,,
'01010111111011000011111011',0.0009000000000000001,0.00016329931618554524,0.3,,,,,,
'10101000000100010100100110',0.0004999999999999999,8.164965809277258e-5,0.31,,,,,,
'01010111111011000011111100',0.0013333333333333333,0.00012472191289246477,0.31,,,,,,
'01010101111011000011110011',0.0002,0.0,0.34,,,,,,
'01010101111011101011010010',0.0007333333333333333,0.00020548046676563257,0.35,,,,,,
'01010101111011101011000010',0.0002,0.0,0.36,,,,,,
'01010111111011101011001000',0.0011333333333333332,0.00016996731711975947,0.32,,,,,,
'01010111111011101011001010',0.0007,8.164965809277264e-5,0.34,,,,,,
'10101000000100010100110011',0.0006333333333333333,0.00020548046676563254,0.35,,,,,,
'10101010000100011100001010',0.0003333333333333333,4.714045207910318e-5,0.33,,,,,,
'01010111111011000011111010',0.0006666666666666666,0.0001699673171197595,0.32,,,,,,
'01010101111011101011010011',0.00039999999999999996,0.0001414213562373095,0.35,,,,,,
'10111010000100011100001100',,,0.35,,,,,,
'01010111111011101010011011',0.0006,0.0001414213562373095,0.34,,,,,,
'10101010000100011100001100',0.00036666666666666667,0.00012472191289246472,0.34,,,,,,
'10101010000100010100101100',0.0003,0.00021602468994692865,0.35,,,,,,
'01010111111011101011011001',0.0006666666666666666,0.00018856180831641268,0.31,,,,,,
'00101010010100111100001011',0.00019999999999999998,8.16496580927726e-5,0.35,,,,,,
'00101110010100010000001111',,,0.39,,,,,,
'01010111111011100011111010',0.0002666666666666666,0.00012472191289246472,0.32,,,,,,
'11010001101011000111110001',0.0003333333333333333,0.00012472191289246472,0.34,,,,,,
'10101010000100010100101110',0.0006,0.000282842712474619,0.33,,,,,,
'01010111111011101010011001',0.0007666666666666667,0.00016996731711975952,0.32,,,,,,
'10101010000100010100101011',,,0.36,,,,,,
'11010101101011000011110100',0.0001,0.0,0.35,,,,,,
'10101000000100010100110110',0.0006666666666666666,0.00024944382578492944,0.32,,,,,,
'10101000000100010100110010',0.00013333333333333334,4.714045207910317e-5,0.35,,,,,,
'10101010010100010100011010',,,0.41,,,,,,
'01010101111011100011110100',0.00016666666666666666,9.428090415820633e-5,0.35,,,,,,
'01010101111011100011110011',0.0003,0.00016329931618554522,0.34,,,,,,
'10101010000100010100101101',0.0004666666666666666,0.00018856180831641262,0.35,,,,,,
'10101010000100111100001100',0.0002666666666666667,9.428090415820635e-5,0.34,,,,,,
'11010001101011001111100000',,,0.4,,,,,,
'00101110010100110000001111',,,0.39,,,,,,
'01000100111011100011110011',0.00016666666666666666,9.428090415820633e-5,0.35,,,,,,
'01010101111011100011110101',0.00039999999999999996,0.0001414213562373095,0.33,,,,,,
'10101010000100010101101100',0.00016666666666666666,4.714045207910317e-5,0.36,,,,,,
'10101010000100011100001110',0.0003333333333333333,4.714045207910319e-5,0.32,,,,,,
'01010101111011101010010010',,,0.36,,,,,,
'10101010000100010100111100',0.00016666666666666666,4.714045207910317e-5,0.36,,,,,,
'01010101111011101011010101',,,0.36,,,,,,
'01010101111011101011010100',0.0002,0.0001414213562373095,0.36,,,,,,
'10101010000100010100111101',,,0.36,,,,,,
'10101010010100010100011011',0.0001,0.0,0.41,,,,,,
'11010001101011001110110000',,,0.4,,,,,,
'10101010010100110100001011',,,0.4,,,,,,
'11010001101011001111110000',,,0.39,,,,,,
'01010111111011101011001101',,,0.35,,,,,,
'11010001101011101111100000',,,0.4,,,,,,
'01010101101011101011110100',,,0.4,,,,,,
'01010101101011001011100101',,,0.41,,,,,,
'10101010010100010100001011',,,0.4,,,,,,
'01010101101011001011110100',,,0.4,,,,,,
'00101110010100110000011111',,,0.4,,,,,,
'01010101101011101011100101',,,0.41,,,,,,
'01010101101011001010110101',,,0.41,,,,,,
'10101010000100010101101101',,,0.36,,,,,,
'10101010010100010101001011',,,0.41,,,,,,
'01010111111011101010011101',,,0.35,,,,,,
'10101010000100010100101010',,,0.36,,,,,,
'11010111111011101011011100',,,,0.0016666666666666668,0.0006548960901462834,0.38,,,
'00101000000100010100110011',,,,0.0005,0.0,0.39,,,
'00101000000100010100100110',,,,0.002166666666666667,0.0005792715732327589,0.37,,,
'11010111111011101011011101',,,,0.0015999999999999999,0.00021602468994692865,0.4,,,
'11010111111011101011011000',,,,0.002333333333333333,0.0004189935029992177,0.35,,,
'11010111111011101010011010',,,,0.0007333333333333333,4.714045207910318e-5,0.38,,,
'11010111111011101011011010',,,,0.002133333333333333,0.0004921607686744467,0.37,,,
'11010111111011101010011000',,,,0.0007333333333333333,4.714045207910319e-5,0.36,,,
'11010111111011101011001000',,,,0.0006666666666666666,0.00020548046676563254,0.36,,,
'00101000000100010101100010',,,,0.0003333333333333333,0.00012472191289246472,0.41,,,
'00101000000100010100100100',,,,0.0021999999999999997,0.00021602468994692863,0.39,,,
'00101000000100010101100110',,,,0.0006333333333333333,0.00012472191289246472,0.38,,,
'00101000000100010100110100',,,,0.0006333333333333333,0.0003299831645537222,0.4,,,
'00101000000100010100100111',,,,0.0021333333333333334,0.0006342099196813483,0.35,,,
'00101000000100010100100010',,,,0.0013,0.00029439202887759485,0.4,,,
'11010111111011101010011011',,,,0.0009333333333333333,0.0001885618083164126,0.4,,,
'00101000000100010100100101',,,,0.002766666666666667,0.000590668171555645,0.37,,,
'00101000000100010100100011',,,,0.001766666666666667,0.0003091206165165235,0.38,,,
'11010111111011101011001011',,,,0.0008333333333333334,0.00033993463423951894,0.4,,,
'11010111111011101011011011',,,,0.0024,0.0002943920288775949,0.39,,,
'11010111111011101011011001',,,,0.002633333333333333,0.00020548046676563254,0.37,,,
'00101000000100010101100111',,,,0.0008,0.00016329931618554524,0.36,,,
'00101000000100010101100100',,,,0.0008,0.0001414213562373095,0.4,,,
