states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'11010001000000000111110111',1,0.021266666666666666,0.001483988619303471,0.0707070707070707,,,,0.12873333333333334,0.00193620476419434,0.0707070707070707
'00101110111111111000001001',1,0.022166666666666668,0.0007363574011458172,0.0707070707070707,,,,0.12696666666666667,0.0030912061651652374,0.0707070707070707
'00101110111111111000001000',1,0.021233333333333337,0.0015839472494022298,0.0707070707070707,,,,0.12756666666666666,0.0028288199345702825,0.0707070707070707
'11010001000000000111110011',1,0.018166666666666668,0.0016659998666133068,0.10101010101010101,,,,0.08656666666666667,0.0021060758665241773,0.10101010101010101
'11010001000000000111110010',1,0.01736666666666667,0.001255211358917516,0.10101010101010101,,,,0.0791,0.003963163719387157,0.10101010101010101
'11010001000000000111110110',1,0.02153333333333333,0.00036817870057290794,0.0707070707070707,,,,0.12319999999999999,0.0007874007874011801,0.0707070707070707
'00101110111111111000001101',1,0.016833333333333336,0.0016213848676020412,0.10101010101010101,,,,0.07813333333333333,0.0007586537784494051,0.10101010101010101
'00101110111111111000001100',1,0.017533333333333335,0.0028311756490114765,0.10101010101010101,,,,0.09349999999999999,0.0024097026095903757,0.10101010101010101
'10001010000100111100001010',1,0.0004666666666666666,0.00018856180831641262,0.3333333333333333,,,,0.0092,0.00032659863237108984,0.3333333333333333
'10001010010100111100001010',1,0.0003,0.00016329931618554522,0.35353535353535354,,,,0.0044666666666666665,0.0007845734863959878,0.35353535353535354
'10001010000100111100001110',1,0.0006,8.16496580927726e-5,0.32323232323232326,,,,0.022900000000000004,0.0006164414002968968,0.32323232323232326
'01110101111011000011110001',1,0.0007999999999999999,0.00037416573867739413,0.32323232323232326,,,,0.026066666666666665,0.0012710450643291739,0.32323232323232326
'10001010010100111100001011',1,0.00013333333333333334,4.7140452079103176e-5,0.37373737373737376,,,,0.0041333333333333335,0.000618241233033047,0.37373737373737376
'10001010000100111100001011',1,0.00016666666666666666,4.714045207910317e-5,0.35353535353535354,,,,0.005399999999999999,0.0006377042156569664,0.35353535353535354
'00001110010100111000001111',1,0.0002,8.16496580927726e-5,0.35353535353535354,,,,0.0022333333333333333,0.00040276819911981907,0.35353535353535354
'01110101111011000011110101',1,0.0003666666666666666,9.428090415820635e-5,0.3333333333333333,,,,0.0104,0.001471960144387975,0.3333333333333333
'11110001101011000111110000',1,,,0.35353535353535354,,,,0.0019666666666666665,0.00016996731711975958,0.35353535353535354
'01110101101011000011110101',1,,,0.35353535353535354,,,,0.0049,0.00021602468994692857,0.35353535353535354
'01110101111011000011110100',1,,,0.35353535353535354,,,,0.005733333333333333,0.0002867441755680876,0.35353535353535354
'00101100111111111000000101',1,0.04626666666666667,0.002269116323349001,0.08080808080808081,0.05583333333333334,0.0011145502331533635,0.08080808080808081,,,
'11010011000000000111111011',1,0.0491,0.0013140268896284673,0.08080808080808081,0.055299999999999995,0.0010708252269472664,0.08080808080808081,,,
'11010011000000000111111010',1,0.04993333333333333,0.0007760297817881873,0.08080808080808081,0.055066666666666673,0.0016131404843417153,0.08080808080808081,,,
'00101100111111111000000001',1,0.07263333333333334,0.0014704496666741844,0.050505050505050504,0.07106666666666667,0.001265789169736498,0.050505050505050504,,,
'11010011000000000111111110',1,0.07116666666666667,0.0011145502331533694,0.050505050505050504,0.0698,0.0008524474568362959,0.050505050505050504,,,
'00101100111111111000000100',1,0.04893333333333333,0.0018445113776342553,0.08080808080808081,0.0577,0.002046134567096373,0.08080808080808081,,,
'11010011000000000111111111',1,0.0718,0.0012754084313139301,0.050505050505050504,0.07143333333333333,0.0021044925490219498,0.050505050505050504,,,
'00101100111111111000000000',1,0.0719,0.002885596414377219,0.050505050505050504,0.06746666666666667,0.0014522013940527984,0.050505050505050504,,,
'01110111111011000011111011',1,0.0019333333333333331,0.0004921607686744467,0.30303030303030304,,,,,,
'11000000000000000111110011',0,0.01643333333333333,0.0004496912521077348,0.1717171717171717,,,,,,
'00111110111111111000001100',0,0.0159,0.0008524474568362953,0.1111111111111111,,,,,,
'11000001000000000111110010',0,0.015133333333333334,0.0019567546828585555,0.1111111111111111,,,,,,
'10001000000100111100000010',1,0.0026,0.00021602468994692865,0.29292929292929293,,,,,,
'11000000000000000111110110',0,0.021733333333333337,0.0014007934259633796,0.1414141414141414,,,,,,
'00111111111111111000001100',0,0.015366666666666667,0.001102522360569415,0.1717171717171717,,,,,,
'00111110111111111000001001',0,0.019733333333333332,0.0008956685895029613,0.08080808080808081,,,,,,
'11000001000000000111110111',0,0.023033333333333333,0.001977091016844923,0.08080808080808081,,,,,,
'01110111111011000011111001',1,0.004833333333333333,0.001203698005684519,0.2828282828282828,,,,,,
'00111111111111111000001000',0,0.021366666666666662,0.0008806563209081933,0.1414141414141414,,,,,,
'01110111111011101011011000',1,0.0016666666666666668,9.428090415820628e-5,0.31313131313131315,,,,,,
'11000000000000000111110111',0,0.0231,0.0012727922061357845,0.1414141414141414,,,,,,
'00111110111111111000001101',0,0.01576666666666667,0.0005436502143433368,0.1111111111111111,,,,,,
'11000001000000000111110110',0,0.020666666666666667,0.0011897712198383167,0.08080808080808081,,,,,,
'01110111111011101011011010',1,0.0023666666666666667,0.00044969125210773475,0.3333333333333333,,,,,,
'11000001000000000111110011',0,0.015000000000000001,0.0011575836902790223,0.1111111111111111,,,,,,
'01110111111011100011111001',1,0.0026000000000000003,0.00014142135623730967,0.2828282828282828,,,,,,
'00111110111111111000001000',0,0.021766666666666667,0.0010143416036468614,0.08080808080808081,,,,,,
'01110111111011100011111011',1,0.0014,8.164965809277264e-5,0.30303030303030304,,,,,,
'00111111111111111000001101',0,0.014166666666666668,0.0007363574011458179,0.1717171717171717,,,,,,
'10001000000100011100000101',1,0.0005,0.00014142135623730948,0.32323232323232326,,,,,,
'01110111111011000011111101',1,0.0021,0.00035590260840104364,0.29292929292929293,,,,,,
'01110111111011101010011010',1,0.0007666666666666667,0.00012472191289246472,0.3434343434343434,,,,,,
'10001000000100011100000110',1,0.0026999999999999997,0.00035590260840104385,0.2828282828282828,,,,,,
'10001000000100011100000011',1,0.0013333333333333333,0.00040276819911981907,0.31313131313131315,,,,,,
'10001000000100011100000111',1,0.0007333333333333333,9.428090415820637e-5,0.30303030303030304,,,,,,
'00111111111111111000001001',0,0.0205,0.0009273618495495707,0.1414141414141414,,,,,,
'01110111111011101010011011',1,0.0006,0.0001414213562373095,0.3434343434343434,,,,,,
'11000000000000000111110010',0,0.014433333333333333,0.0008379870059984357,0.1717171717171717,,,,,,
'10001000000100010100100101',1,0.0021333333333333334,0.0005734883511361752,0.3333333333333333,,,,,,
'01110111111011000011111000',1,0.0022,0.0004546060565661952,0.30303030303030304,,,,,,
'01110111111011101011001010',1,0.0006333333333333333,0.00020548046676563254,0.3434343434343434,,,,,,
'10001010000100010100101101',1,0.0009000000000000001,0.0001414213562373095,0.35353535353535354,,,,,,
'01110111111011100011111101',1,0.0018000000000000002,0.000282842712474619,0.29292929292929293,,,,,,
'11110001101011000111110001',1,0.00023333333333333333,9.428090415820633e-5,0.35353535353535354,,,,,,
'01110111111011101011011011',1,0.0007,0.00021602468994692868,0.3333333333333333,,,,,,
'10001000000100010100100100',1,0.0006666666666666666,0.00012472191289246472,0.3333333333333333,,,,,,
'10001000000100111100000111',1,0.0020333333333333336,0.0003681787005729087,0.30303030303030304,,,,,,
'01110111111011100011111000',1,0.0010333333333333334,0.000339934634239519,0.30303030303030304,,,,,,
'10001000000100010100110101',1,0.0007666666666666667,4.714045207910319e-5,0.3434343434343434,,,,,,
'10001000000100010100100111',1,0.002033333333333333,0.0003681787005729087,0.31313131313131315,,,,,,
'10001000000100111100000110',1,0.003933333333333334,0.00036817870057290875,0.2828282828282828,,,,,,
'10001010000100011100001100',1,,,0.3434343434343434,,,,,,
'10001010000100010100101100',1,0.0004666666666666667,0.0002867441755680876,0.35353535353535354,,,,,,
'01110111111011100011111100',1,0.0012,0.00014142135623730948,0.31313131313131315,,,,,,
'01110111111011101011011001',1,0.0004999999999999999,8.164965809277258e-5,0.31313131313131315,,,,,,
'01110111111011101011001011',1,0.0006,0.00016329931618554522,0.3434343434343434,,,,,,
'10001000000100011100000100',1,0.0013666666666666664,0.00016996731711975958,0.30303030303030304,,,,,,
'10001000000100010101100100',1,0.0005,8.164965809277258e-5,0.3434343434343434,,,,,,
'10001000000100111100000101',1,0.0004333333333333333,0.0001247219128924647,0.32323232323232326,,,,,,
'10001000000100011100000010',1,0.0018999999999999998,0.0001632993161855452,0.29292929292929293,,,,,,
'10001000000100010100100110',1,0.0007,0.00021602468994692868,0.31313131313131315,,,,,,
'10001000000100111100000011',1,0.0012666666666666668,0.00012472191289246467,0.31313131313131315,,,,,,
'10001000000100111100000100',1,0.0014,0.0003265986323710904,0.30303030303030304,,,,,,
'01110101111011101011010010',1,0.0007666666666666667,4.714045207910318e-5,0.35353535353535354,,,,,,
'10001000000100010101100101',1,0.0005666666666666666,0.00023570226039551582,0.3434343434343434,,,,,,
'01110111111011100011111010',1,0.0005333333333333333,0.00024944382578492944,0.32323232323232326,,,,,,
'10001010000100011100001010',1,0.0004,8.164965809277262e-5,0.3333333333333333,,,,,,
'01110111111011000011111010',1,0.0008,8.16496580927726e-5,0.32323232323232326,,,,,,
'01110111111011000011111100',1,0.0013,0.0005715476066494082,0.31313131313131315,,,,,,
'01110101111011101011010011',1,0.0005,0.0002160246899469287,0.35353535353535354,,,,,,
'10001010000100011100001110',1,0.0002666666666666667,0.0001699673171197595,0.32323232323232326,,,,,,
'01110101111011100011110001',1,0.00039999999999999996,0.0001414213562373095,0.32323232323232326,,,,,,
'11110111101011000011111100',1,0.0002,8.16496580927726e-5,0.3434343434343434,,,,,,
'01110111111011101011011100',1,0.0002666666666666667,0.0001699673171197595,0.3434343434343434,,,,,,
'01110101111011100011110101',1,0.0002666666666666667,0.0001699673171197595,0.3333333333333333,,,,,,
'01110101111011100011110100',1,0.0002666666666666666,4.714045207910315e-5,0.35353535353535354,,,,,,
'01110101111011100011110011',1,0.00016666666666666666,9.428090415820633e-5,0.3434343434343434,,,,,,
'10001010000100111100001100',1,0.0002,8.16496580927726e-5,0.3434343434343434,,,,,,
'10001000000100010100100011',1,0.00016666666666666666,4.714045207910317e-5,0.3434343434343434,,,,,,
'00001000010100111100000011',1,0.00023333333333333336,0.00012472191289246472,0.3434343434343434,,,,,,
'01110101101011001011110100',1,,,0.40404040404040403,,,,,,
'01110101101011101011110100',1,,,0.40404040404040403,,,,,,
'00001110010100111000001110',1,0.00013333333333333334,4.7140452079103176e-5,0.35353535353535354,,,,,,
'11110101101011000011110100',1,,,0.36363636363636365,,,,,,
'11110001101011001111110000',1,,,0.40404040404040403,,,,,,
'00001010010100111100001011',1,,,0.36363636363636365,,,,,,
'10001010010100010100001011',1,,,0.40404040404040403,,,,,,
'10001000000100010100110100',1,,,0.3434343434343434,,,,,,
'00001110010100010000001111',1,,,0.40404040404040403,,,,,,
'11110001101011101110110000',1,,,0.41414141414141414,,,,,,
'10001010010100110100001011',1,,,0.40404040404040403,,,,,,
'01110101111011000011110011',1,,,0.3434343434343434,,,,,,
'00001110010100010000011111',1,,,0.41414141414141414,,,,,,
'00001110010100110000011111',1,,,0.41414141414141414,,,,,,
'10001010000100011100001011',1,,,0.35353535353535354,,,,,,
'11110001101011101111100000',1,,,0.41414141414141414,,,,,,
'00001110010100010001001111',1,,,0.41414141414141414,,,,,,
'00001110010100110000001111',1,,,0.40404040404040403,,,,,,
'10111111111111111000001000',1,,,,0.06866666666666667,0.0003299831645537251,0.21212121212121213,,,
'01000000000000000111110110',1,,,,0.07133333333333335,0.0020997354330698163,0.23232323232323232,,,
'10111111111111111000001001',1,,,,0.06773333333333333,0.0024253293018108315,0.23232323232323232,,,
'01000000000000000111110010',1,,,,0.05506666666666666,0.0016519348924485153,0.26262626262626265,,,
'10111111111111111000001100',1,,,,0.05329999999999999,0.001979898987322331,0.24242424242424243,,,
'01000000000000000111110111',1,,,,0.07033333333333334,0.002509094568874506,0.21212121212121213,,,
'10111111111111111000001101',1,,,,0.05446666666666666,0.001438363267359428,0.26262626262626265,,,
'01000000000000000111110011',1,,,,0.055433333333333334,0.0020981473309141614,0.24242424242424243,,,
'01110101111011001011010000',1,,,,,,,0.017699999999999997,0.00104243305140746,0.35353535353535354
'10001010000100110100101111',1,,,,,,,0.017133333333333334,9.428090415820577e-5,0.35353535353535354
'01110101111011001011010001',1,,,,,,,0.0021,0.0001632993161855452,0.35353535353535354
'10001010010100110100011011',1,,,,,,,0.0005333333333333333,0.0001699673171197595,0.41414141414141414
'00101110111111110001011101',1,,,,,,,0.005733333333333333,0.0002494438257849293,0.23232323232323232
'10001010010100110101001011',1,,,,,,,0.0005666666666666666,0.00018856180831641268,0.41414141414141414
