"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.910772997087536,-1,0.337207816165685,-0.910772997087536,-1,0.00431605443636328,0.623987382170602,-1,-1,-1,-0.910772997087536,-1,-1,-0.97653657446221,-0.910772997087536,-0.958688354439386,1,0.910772997087536,0.920994388838205,0.958688354439386,0.918792735999494,0.00431605443636328,0.199031833853663,0.910772997087536,0.00792891293930176
"CLDN7",0.910772997087536,1,-0.910772997087536,0.426462380378212,-1,-0.910772997087536,0.0734910001680351,0.713227814038616,-0.910772997087536,-0.910772997087536,-0.910772997087536,-1,-0.910772997087536,-0.910772997087536,-0.934237614733899,-1,-0.952087079323018,0.910772997087536,1,0.989773285111464,0.952087079323018,0.991978333804548,0.0734910001680351,0.109811690315108,1,0.0129213786584484
"FOXC2",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"GRHL2",0.337207816165685,0.426462380378212,-0.337207816165685,1,-0.426462380378212,-0.337207816165685,0.647055038393092,0.713228944272358,-0.337207816165685,-0.337207816165685,-0.337207816165685,-0.426462380378212,-0.337207816165685,-0.337207816165685,-0.36067098458432,-0.426462380378212,-0.378518999008324,0.337207816165685,0.426462380378212,0.41623008370939,0.378518999008324,0.418439254814428,0.647055038393092,0.019945837787858,0.426462380378212,-0.00951757891055538
"GSC",-0.910772997087536,-1,0.910772997087536,-0.426462380378212,1,0.910772997087536,-0.0734910001680351,-0.713227814038616,0.910772997087536,0.910772997087536,0.910772997087536,1,0.910772997087536,0.910772997087536,0.934237614733899,1,0.952087079323018,-0.910772997087536,-1,-0.989773285111464,-0.952087079323018,-0.991978333804548,-0.0734910001680351,-0.109811690315108,-1,-0.0129213786584484
"KLF8",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"NP63",0.00431605443636328,0.0734910001680351,-0.00431605443636328,0.647055038393092,-0.0734910001680351,-0.00431605443636328,1,0.360272164491775,-0.00431605443636328,-0.00431605443636328,-0.00431605443636328,-0.0734910001680351,-0.00431605443636328,-0.00431605443636328,-0.025774559732633,-0.0734910001680351,-0.0404146382170959,0.00431605443636328,0.0734910001680351,0.0632662835615064,0.0404146382170959,0.0654701090643183,1,-0.00209668832316849,0.0734910001680351,-0.0115402716261278
"OVOL2",0.623987382170602,0.713227814038616,-0.623987382170602,0.713228944272358,-0.713227814038616,-0.623987382170602,0.360272164491775,1,-0.623987382170602,-0.623987382170602,-0.623987382170602,-0.713227814038616,-0.623987382170602,-0.623987382170602,-0.647451182724237,-0.713227814038616,-0.665299851882745,0.623987382170602,0.713227814038616,0.702998348571637,0.665299851882745,0.705205449775954,0.360272164491775,0.0632740754425953,0.713227814038616,0.0029051293253082
"SNAI1",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"SNAI2",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"TCF3",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"TGF-beta",-0.910772997087536,-1,0.910772997087536,-0.426462380378212,1,0.910772997087536,-0.0734910001680351,-0.713227814038616,0.910772997087536,0.910772997087536,0.910772997087536,1,0.910772997087536,0.910772997087536,0.934237614733899,1,0.952087079323018,-0.910772997087536,-1,-0.989773285111464,-0.952087079323018,-0.991978333804548,-0.0734910001680351,-0.109811690315108,-1,-0.0129213786584484
"TWIST1",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"TWIST2",-1,-0.910772997087536,1,-0.337207816165685,0.910772997087536,1,-0.00431605443636328,-0.623987382170602,1,1,1,0.910772997087536,1,1,0.97653657446221,0.910772997087536,0.958688354439386,-1,-0.910772997087536,-0.920994388838205,-0.958688354439386,-0.918792735999494,-0.00431605443636328,-0.199031833853663,-0.910772997087536,-0.00792891293930176
"VIM",-0.97653657446221,-0.934237614733899,0.97653657446221,-0.36067098458432,0.934237614733899,0.97653657446221,-0.025774559732633,-0.647451182724237,0.97653657446221,0.97653657446221,0.97653657446221,0.934237614733899,0.97653657446221,0.97653657446221,1,0.934237614733899,0.982151742961837,-0.97653657446221,-0.934237614733899,-0.944458636596749,-0.982151742961837,-0.94225724529577,-0.025774559732633,-0.175567547187606,-0.934237614733899,-0.0193606764419751
