states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111000001000',0.023133333333333336,0.001419702629269791,0.08,,,,0.12816666666666668,0.0011897712198383143,0.08
'00101110111111111000001100',0.019000000000000003,0.001061445555206044,0.11,,,,0.08796666666666665,0.0027010286106510504,0.11
'00101110111111111000001001',0.021666666666666667,0.0014055445761538684,0.08,,,,0.12083333333333333,0.0012498888839501776,0.08
'00101110111111111000001101',0.016533333333333334,0.0014613540144521981,0.11,,,,0.08056666666666668,0.001327487183449327,0.11
'11010001000000000111110111',0.020900000000000002,0.001576916823001983,0.08,,,,0.1277,0.0016872067646458255,0.08
'11010001000000000111110011',0.018033333333333332,0.001943078885571956,0.11,,,,0.08783333333333332,0.0019905331502444836,0.11
'11010001000000000111110010',0.0176,0.002031419864692346,0.11,,,,0.07723333333333333,0.0037544048204150213,0.11
'11010001000000000111110110',0.021466666666666665,0.0007586537784494025,0.08,,,,0.1253,0.001296148139681575,0.08
'10001010000100111100001110',0.0005,8.164965809277258e-5,0.34,,,,0.025466666666666665,0.0005792715732327597,0.34
'01110101101011000011110101',0.0005,0.0,0.35,,,,0.015033333333333334,0.0007039570693980966,0.35
'10001010010100111100001010',0.0006,8.16496580927726e-5,0.35,,,,0.014766666666666666,0.0004988876515698588,0.35
'01110101111011000011110001',0.00046666666666666666,4.714045207910316e-5,0.34,,,,0.026633333333333332,0.0025249862485874175,0.34
'00001110010100111000001111',0.00013333333333333334,4.714045207910317e-5,0.34,,,,0.004166666666666667,0.0008993825042154695,0.34
'11110001101011000111110000',,,0.34,,,,0.0044,0.00024494897427831773,0.34
'00111111111111111000001000',0.021233333333333337,0.002117125934426722,0.15,0.06793333333333335,0.001065624490876386,0.15,,,
'00101100111111111000000000',0.07306666666666667,0.0018926759422104502,0.06,0.04773333333333333,0.0020171487027209694,0.06,,,
'11010011000000000111111111',0.0737,0.000920144916122814,0.06,0.04673333333333333,0.001579732748143039,0.06,,,
'11010011000000000111111011',0.04376666666666667,0.0009741092797468316,0.09,0.04093333333333333,0.0017820088539498202,0.09,,,
'00111111111111111000001100',0.015400000000000002,0.0013735598518691008,0.18,0.05973333333333333,0.0006342099196813493,0.18,,,
'00101100111111111000000101',0.043366666666666664,0.0014884742374510736,0.09,0.04313333333333333,0.001528252451513019,0.09,,,
'00101100111111111000000001',0.07083333333333333,0.0009392668535736898,0.06,0.045500000000000006,0.0025729360660537216,0.06,,,
'00101100111111111000000100',0.040266666666666666,0.0010077477638554006,0.09,0.04356666666666667,0.0010842303978193745,0.09,,,
'11000000000000000111110111',0.021433333333333332,0.00030912061651652324,0.15,0.07319999999999999,0.002557342370508882,0.15,,,
