"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.855795324552582,-1,0.263141859782681,-0.855795324552582,-1,-0.0471824213416339,0.557965649920593,-1,-1,-1,-0.855795324552582,-1,-1,-0.949790299782877,-0.855795324552582,-0.908215287407396,1,0.855795324552582,0.862422330503121,0.908215287407396,0.86342679740086,-0.0471824213416339,0.23116518142619,0.931718171405458,0.00843023058227225
"CLDN7",0.855795324552582,1,-0.855795324552582,0.407338092016497,-1,-0.855795324552582,0.0696989863685211,0.702163332491277,-0.855795324552582,-0.855795324552582,-0.855795324552582,-1,-0.855795324552582,-0.855795324552582,-0.906005206765819,-1,-0.947579841732912,0.855795324552582,1,0.993372340730088,0.947579841732912,0.992368022968246,0.0696989863685211,0.141995928321315,0.924082370364133,0.0297238992691323
"FOXC2",-1,-0.855795324552582,1,-0.263141859782681,0.855795324552582,1,0.0471824213416339,-0.557965649920593,1,1,1,0.855795324552582,1,1,0.949790299782877,0.855795324552582,0.908215287407396,-1,-0.855795324552582,-0.862422330503121,-0.908215287407396,-0.86342679740086,0.0471824213416339,-0.23116518142619,-0.931718171405458,-0.00843023058227225
"GRHL2",0.263141859782681,0.407338092016497,-0.263141859782681,1,-0.407338092016497,-0.263141859782681,0.662351324490876,0.705151591108265,-0.263141859782681,-0.263141859782681,-0.263141859782681,-0.407338092016497,-0.263141859782681,-0.263141859782681,-0.313337980647518,-0.407338092016497,-0.354917126817665,0.263141859782681,0.407338092016497,0.400716462885398,0.354917126817665,0.399709977166837,0.662351324490876,0.0333849473321171,0.331398034692254,-0.00499359554109018
"GSC",-0.855795324552582,-1,0.855795324552582,-0.407338092016497,1,0.855795324552582,-0.0696989863685211,-0.702163332491277,0.855795324552582,0.855795324552582,0.855795324552582,1,0.855795324552582,0.855795324552582,0.906005206765819,1,0.947579841732912,-0.855795324552582,-1,-0.993372340730088,-0.947579841732912,-0.992368022968246,-0.0696989863685211,-0.141995928321315,-0.924082370364133,-0.0297238992691323
"KLF8",-1,-0.855795324552582,1,-0.263141859782681,0.855795324552582,1,0.0471824213416339,-0.557965649920593,1,1,1,0.855795324552582,1,1,0.949790299782877,0.855795324552582,0.908215287407396,-1,-0.855795324552582,-0.862422330503121,-0.908215287407396,-0.86342679740086,0.0471824213416339,-0.23116518142619,-0.931718171405458,-0.00843023058227225
"NP63",-0.0471824213416339,0.0696989863685211,0.0471824213416339,0.662351324490876,-0.0696989863685211,0.0471824213416339,1,0.36751279631289,0.0471824213416339,0.0471824213416339,0.0471824213416339,-0.0696989863685211,0.0471824213416339,0.0471824213416339,0.00702624917378208,-0.0696989863685211,-0.0293296324828093,-0.0471824213416339,0.0696989863685211,0.0630762416617146,0.0293296324828093,0.0620701980116874,1,-0.00538753194029102,0.00501063859980826,-0.0136348663951379
"OVOL2",0.557965649920593,0.702163332491277,-0.557965649920593,0.705151591108265,-0.702163332491277,-0.557965649920593,0.36751279631289,1,-0.557965649920593,-0.557965649920593,-0.557965649920593,-0.702163332491277,-0.557965649920593,-0.557965649920593,-0.60816695244291,-0.702163332491277,-0.649743509736657,0.557965649920593,0.702163332491277,0.695539186689059,0.649743509736657,0.69453365553501,0.36751279631289,0.0871916761190548,0.626234224947991,0.0150787803580588
"SNAI1",-1,-0.855795324552582,1,-0.263141859782681,0.855795324552582,1,0.0471824213416339,-0.557965649920593,1,1,1,0.855795324552582,1,1,0.949790299782877,0.855795324552582,0.908215287407396,-1,-0.855795324552582,-0.862422330503121,-0.908215287407396,-0.86342679740086,0.0471824213416339,-0.23116518142619,-0.931718171405458,-0.00843023058227225
"SNAI2",-1,-0.855795324552582,1,-0.263141859782681,0.855795324552582,1,0.0471824213416339,-0.557965649920593,1,1,1,0.855795324552582,1,1,0.949790299782877,0.855795324552582,0.908215287407396,-1,-0.855795324552582,-0.862422330503121,-0.908215287407396,-0.86342679740086,0.0471824213416339,-0.23116518142619,-0.931718171405458,-0.00843023058227225
