"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.928347844750269,-0.998996486454265,0.292335253235557,-0.928347844750269,-0.999799313404131,-0.0119460014636916,0.604662955343741,-0.998996486454265,-1,-0.998996486454265,-0.928347844750269,-0.998996486454265,-0.998996486454265,-0.962467928269914,-0.928347844750269,-0.934369725565388,0.999799313404131,0.928347844750269,0.928347844750269,0.934369725565388,0.928347844750269,-0.0119460014636916,0.18779483525652,0.979929587883454,0.0175566700046956
"CLDN7",0.928347844750269,1,-0.927344305991675,0.363986186532448,-1,-0.928147132230068,0.0589028467823928,0.67631402735799,-0.927344305991675,-0.928347844750269,-0.927344305991675,-1,-0.927344305991675,-0.927344305991675,-0.965879946717893,-1,-0.993979155306985,0.928147132230068,1,1,0.993979155306985,1,0.0589028467823928,0.154274852903735,0.946411690227633,0.0370252075940518
"FOXC2",-0.998996486454265,-0.927344305991675,1,-0.291332381482329,0.927344305991675,0.99919717230632,0.0113440794817553,-0.603661240955761,1,0.998996486454265,1,0.927344305991675,1,1,0.961464421123378,0.927344305991675,0.933366356670545,-0.99919717230632,-0.927344305991675,-0.927344305991675,-0.933366356670545,-0.927344305991675,0.0113440794817553,-0.188398527514771,-0.980932965945345,-0.0177571695334067
"GRHL2",0.292335253235557,0.363986186532448,-0.291332381482329,1,-0.363986186532448,-0.292135201705619,0.694935531568932,0.687709913983772,-0.291332381482329,-0.292335253235557,-0.291332381482329,-0.363986186532448,-0.291332381482329,-0.291332381482329,-0.32986638889177,-0.363986186532448,-0.357962390338205,0.292135201705619,0.363986186532448,0.363986186532448,0.357962390338205,0.363986186532448,0.694935531568932,0.0239713597816805,0.31040144760184,0.00190878269645483
"GSC",-0.928347844750269,-1,0.927344305991675,-0.363986186532448,1,0.928147132230068,-0.0589028467823928,-0.67631402735799,0.927344305991675,0.928347844750269,0.927344305991675,1,0.927344305991675,0.927344305991675,0.965879946717893,1,0.993979155306985,-0.928147132230068,-1,-1,-0.993979155306985,-1,-0.0589028467823928,-0.154274852903735,-0.946411690227633,-0.0370252075940518
"KLF8",-0.999799313404131,-0.928147132230068,0.99919717230632,-0.292135201705619,0.928147132230068,1,0.0121468985731858,-0.604464075764293,0.99919717230632,0.999799313404131,0.99919717230632,0.928147132230068,0.99919717230632,0.99919717230632,0.962267247361771,0.928147132230068,0.934169180386459,-1,-0.928147132230068,-0.928147132230068,-0.934169180386459,-0.928147132230068,0.0121468985731858,-0.187595689504494,-0.980130135826169,-0.0177571695334067
"NP63",-0.0119460014636916,0.0589028467823928,0.0113440794817553,0.694935531568932,-0.0589028467823928,0.0121468985731858,1,0.38265275054866,0.0113440794817553,0.0119460014636916,0.0113440794817553,-0.0589028467823928,0.0113440794817553,0.0113440794817553,-0.0251845060637212,-0.0589028467823928,-0.0528822734282651,-0.0121468985731859,0.0589028467823928,0.0589028467823928,0.0528822734282651,0.0589028467823928,1,-0.0157492732786009,0.00691953194724926,-0.00130556427538527
"OVOL2",0.604662955343741,0.67631402735799,-0.603661240955761,0.687709913983772,-0.67631402735799,-0.604464075764293,0.38265275054866,1,-0.603661240955761,-0.604662955343741,-0.603661240955761,-0.67631402735799,-0.603661240955761,-0.603661240955761,-0.642193609845643,-0.67631402735799,-0.670285595550759,0.604464075764292,0.67631402735799,0.67631402735799,0.670285595550759,0.67631402735799,0.38265275054866,0.0857602949385078,0.622734255770235,0.0195758716271865
"SNAI1",-0.998996486454265,-0.927344305991675,1,-0.291332381482329,0.927344305991675,0.99919717230632,0.0113440794817553,-0.603661240955761,1,0.998996486454265,1,0.927344305991675,1,1,0.961464421123378,0.927344305991675,0.933366356670545,-0.99919717230632,-0.927344305991675,-0.927344305991675,-0.933366356670545,-0.927344305991675,0.0113440794817553,-0.188398527514771,-0.980932965945345,-0.0177571695334067
"SNAI2",-1,-0.928347844750269,0.998996486454265,-0.292335253235557,0.928347844750269,0.999799313404131,0.0119460014636916,-0.604662955343741,0.998996486454265,1,0.998996486454265,0.928347844750269,0.998996486454265,0.998996486454265,0.962467928269914,0.928347844750269,0.934369725565388,-0.999799313404131,-0.928347844750269,-0.928347844750269,-0.934369725565388,-0.928347844750269,0.0119460014636916,-0.18779483525652,-0.979929587883454,-0.0175566700046956
"TCF3",-0.998996486454265,-0.927344305991675,1,-0.291332381482329,0.927344305991675,0.99919717230632,0.0113440794817553,-0.603661240955761,1,0.998996486454265,1,0.927344305991675,1,1,0.961464421123378,0.927344305991675,0.933366356670545,-0.99919717230632,-0.927344305991675,-0.927344305991675,-0.933366356670545,-0.927344305991675,0.0113440794817553,-0.188398527514771,-0.980932965945345,-0.0177571695334067
"TGF-beta",-0.928347844750269,-1,0.927344305991675,-0.363986186532448,1,0.928147132230068,-0.0589028467823928,-0.67631402735799,0.927344305991675,0.928347844750269,0.927344305991675,1,0.927344305991675,0.927344305991675,0.965879946717893,1,0.993979155306985,-0.928147132230068,-1,-1,-0.993979155306985,-1,-0.0589028467823928,-0.154274852903735,-0.946411690227633,-0.0370252075940518
"TWIST1",-0.998996486454265,-0.927344305991675,1,-0.291332381482329,0.927344305991675,0.99919717230632,0.0113440794817553,-0.603661240955761,1,0.998996486454265,1,0.927344305991675,1,1,0.961464421123378,0.927344305991675,0.933366356670545,-0.99919717230632,-0.927344305991675,-0.927344305991675,-0.933366356670545,-0.927344305991675,0.0113440794817553,-0.188398527514771,-0.980932965945345,-0.0177571695334067
"TWIST2",-0.998996486454265,-0.927344305991675,1,-0.291332381482329,0.927344305991675,0.99919717230632,0.0113440794817553,-0.603661240955761,1,0.998996486454265,1,0.927344305991675,1,1,0.961464421123378,0.927344305991675,0.933366356670545,-0.99919717230632,-0.927344305991675,-0.927344305991675,-0.933366356670545,-0.927344305991675,0.0113440794817553,-0.188398527514771,-0.980932965945345,-0.0177571695334067
"VIM",-0.962467928269914,-0.965879946717893,0.961464421123378,-0.32986638889177,0.965879946717893,0.962267247361771,-0.0251845060637212,-0.642193609845643,0.961464421123378,0.962467928269914,0.961464421123378,0.965879946717893,0.961464421123378,0.961464421123378,1,0.965879946717893,0.971901543139555,-0.962267247361771,-0.965879946717893,-0.965879946717893,-0.971901543139555,-0.965879946717893,-0.0251845060637212,-0.165514564673327,-0.959256948849792,-0.0273913940198227
