"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.872872727124666,-0.999396560085666,0.295617247305882,-0.872872727124666,-0.99979886684945,-0.00867863347223116,0.583822376199332,-0.999396560085666,-0.999396560085666,-0.999396560085666,-0.872872727124666,-0.999396560085666,-0.999396560085666,-0.947097078100845,-0.872872727124666,-0.910486971732925,0.99979886684945,0.872872727124666,0.878705796825686,0.910486971732925,0.876694275947557,-0.00867863347223116,0.199228326081308,0.958161772245086,0.00646467361778487
"CLDN7",0.872872727124666,1,-0.872269384551116,0.422737298894198,-1,-0.872671688824413,0.0959117825868044,0.710949054971446,-0.872269384551116,-0.873476297371008,-0.872269384551116,-1,-0.872269384551116,-0.872269384551116,-0.925775374010098,-1,-0.962385142973633,0.872671688824413,1,0.99416664579607,0.962385142973633,0.99617815422185,0.0959117825868044,0.132045645504907,0.913505449590624,0.0294128608694268
"FOXC2",-0.999396560085666,-0.872269384551116,1,-0.295015008215949,0.872269384551116,0.999597692764159,0.00847494869165479,-0.583218980938403,1,0.998793078292476,1,0.872269384551116,1,1,0.946493699476404,0.872269384551116,0.909883467932157,-0.999597692764159,-0.872269384551116,-0.87810242007302,-0.909883467932158,-0.876090896834614,0.00847494869165479,-0.19942932591857,-0.95876552244142,-0.00666327822981944
"GRHL2",0.295617247305882,0.422737298894198,-0.295015008215949,1,-0.422737298894198,-0.295417312131141,0.673142002476679,0.711780613769552,-0.295015008215949,-0.296221919961524,-0.295015008215949,-0.422737298894198,-0.295015008215949,-0.295015008215949,-0.348516398133295,-0.422737298894198,-0.385128457175462,0.295417312131141,0.422737298894198,0.416905192957039,0.385128457175462,0.418916699592304,0.673142002476679,0.0355110243219024,0.336240269264135,0.00739775910423617
"GSC",-0.872872727124666,-1,0.872269384551116,-0.422737298894198,1,0.872671688824414,-0.0959117825868044,-0.710949054971446,0.872269384551116,0.873476297371008,0.872269384551116,1,0.872269384551116,0.872269384551116,0.925775374010098,1,0.962385142973633,-0.872671688824414,-1,-0.994166645796071,-0.962385142973633,-0.99617815422185,-0.0959117825868044,-0.132045645504907,-0.913505449590624,-0.0294128608694268
"KLF8",-0.99979886684945,-0.872671688824413,0.999597692764159,-0.295417312131141,0.872671688824414,1,0.00887728063961785,-0.583621283046805,0.999597692764159,0.999195385528317,0.999597692764159,0.872671688824414,0.999597692764159,0.999597692764159,0.946896004921689,0.872671688824414,0.910285774240162,-1,-0.872671688824413,-0.8785047247207,-0.910285774240162,-0.876493201482295,0.00887728063961785,-0.199027025030957,-0.958363218868055,-0.00666327822981944
"NP63",-0.00867863347223116,0.0959117825868044,0.00847494869165479,0.673142002476679,-0.0959117825868044,0.00887728063961785,1,0.384965384079214,0.00847494869165479,0.00927961258758091,0.00847494869165479,-0.0959117825868044,0.00847494869165479,0.00847494869165479,-0.0329549793148611,-0.0959117825868044,-0.0659512515986696,-0.00887728063961785,0.0959117825868044,0.0900806251010001,0.0659512515986696,0.0920922718992186,1,-0.00289283557014164,0.0230851381525621,-0.000744703662938441
"OVOL2",0.583822376199332,0.710949054971446,-0.583218980938403,0.711780613769552,-0.710949054971446,-0.583621283046805,0.384965384079214,1,-0.583218980938403,-0.58442588726361,-0.583218980938403,-0.710949054971446,-0.583218980938403,-0.583218980938403,-0.636724836031823,-0.710949054971446,-0.673334354599206,0.583621283046805,0.710949054971446,0.705115746396789,0.673334354599206,0.707127243998165,0.384965384079214,0.082766394908028,0.624454906446993,0.020378312052084
"SNAI1",-0.999396560085666,-0.872269384551116,1,-0.295015008215949,0.872269384551116,0.999597692764159,0.00847494869165479,-0.583218980938403,1,0.998793078292476,1,0.872269384551116,1,1,0.946493699476404,0.872269384551116,0.909883467932157,-0.999597692764159,-0.872269384551116,-0.87810242007302,-0.909883467932158,-0.876090896834614,0.00847494869165479,-0.19942932591857,-0.95876552244142,-0.00666327822981944
"SNAI2",-0.999396560085666,-0.873476297371008,0.998793078292476,-0.296221919961524,0.873476297371008,0.999195385528317,0.00927961258758091,-0.58442588726361,0.998793078292476,1,0.998793078292476,0.873476297371008,0.998793078292476,0.998793078292476,0.947700615812258,0.873476297371008,0.911090386856171,-0.999195385528317,-0.873476297371008,-0.879309334016063,-0.911090386856171,-0.877297810777657,0.00927961258758091,-0.199831626806182,-0.957558611721325,-0.00706561120348281
"TCF3",-0.999396560085666,-0.872269384551116,1,-0.295015008215949,0.872269384551116,0.999597692764159,0.00847494869165479,-0.583218980938403,1,0.998793078292476,1,0.872269384551116,1,1,0.946493699476404,0.872269384551116,0.909883467932157,-0.999597692764159,-0.872269384551116,-0.87810242007302,-0.909883467932158,-0.876090896834614,0.00847494869165479,-0.19942932591857,-0.95876552244142,-0.00666327822981944
"TGF-beta",-0.872872727124666,-1,0.872269384551116,-0.422737298894198,1,0.872671688824414,-0.0959117825868044,-0.710949054971446,0.872269384551116,0.873476297371008,0.872269384551116,1,0.872269384551116,0.872269384551116,0.925775374010098,1,0.962385142973633,-0.872671688824414,-1,-0.994166645796071,-0.962385142973633,-0.99617815422185,-0.0959117825868044,-0.132045645504907,-0.913505449590624,-0.0294128608694268
