states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111000001001',1,0.0091,0.0005099019513592784,0.08,,,,0.12726666666666667,0.0009177266598624163,0.08
'11010001000000000111110111',1,0.0102,0.0006377042156569666,0.08,,,,0.1494,0.0017663521732655728,0.08
'00101110111111111000001101',1,0.0058,0.0012247448713915891,0.11,,,,0.06956666666666667,0.0020072092289766135,0.11
'00101110111111111000001000',1,0.0097,0.0003265986323710906,0.08,,,,0.14973333333333333,0.0009977753031397117,0.08
'10001010000100111100001110',1,0.00036666666666666667,0.00030912061651652346,0.34,,,,0.02366666666666667,0.0016213848676020417,0.34
'11010001000000000111110010',1,0.0061333333333333335,0.0004988876515698587,0.11,,,,0.0731,0.0013441230102437295,0.11
'00101110111111111000001100',1,0.007,0.0007788880963698615,0.11,,,,0.08933333333333332,0.0029318177903061367,0.11
'11010001000000000111110110',1,0.009066666666666666,0.00040276819911981874,0.08,,,,0.12786666666666668,0.001463633226673346,0.08
'11010001000000000111110011',1,0.0067666666666666665,0.0008806563209081937,0.11,,,,0.08986666666666666,0.0029169999809545576,0.11
'01110101111011000011110001',1,0.0005333333333333333,9.42809041582063e-5,0.34,,,,0.02333333333333333,0.0004496912521077336,0.34
'01110101101011000011110101',1,0.00023333333333333336,0.0001885618083164127,0.37,,,,0.0045,0.00021602468994692844,0.37
'00001110010100111000001111',1,,,0.36,,,,0.0020666666666666663,0.00044969125210773465,0.36
'01110101111011000011110101',1,0.0002333333333333333,9.428090415820631e-5,0.35,,,,0.008866666666666667,0.001027402333828163,0.35
'11110001101011000111110000',1,0.00013333333333333334,4.7140452079103176e-5,0.36,,,,0.0019,0.0005099019513592785,0.36
'10001010000100111100001010',1,,,0.35,,,,0.008833333333333334,0.00044969125210773443,0.35
'01110101111011000011110100',1,,,0.37,,,,0.0047666666666666664,0.0006944222218666555,0.37
'10001010000100111100001011',1,,,0.37,,,,0.005366666666666666,0.0008178562764256863,0.37
'10001010010100111100001010',1,,,0.37,,,,0.0048,0.00021602468994692884,0.37
'11010011000000000111101011',1,0.023633333333333336,0.0013888444437333107,0.12,0.06093333333333334,0.001677961726487093,0.12,,,
'11010011000000000111101111',1,0.033900000000000007,0.001143095213298816,0.09,0.07053333333333334,0.0030070288030250372,0.09,,,
'00101100111111111000010101',1,0.027033333333333336,9.428090415820577e-5,0.12,0.05740000000000001,0.001699019324983289,0.12,,,
'11010011000000000111101110',1,0.03626666666666666,0.0010873004286866726,0.09,0.06953333333333334,0.0009285592184789444,0.09,,,
'00101100111111111000010001',1,0.035333333333333335,0.0013572848714334905,0.09,0.07163333333333334,0.0009977753031397178,0.09,,,
'00101100111111111000010000',1,0.03323333333333334,0.0007408703590297621,0.09,0.07060000000000001,0.002011632835948615,0.09,,,
'11010011000000000111101010',1,0.025900000000000003,0.0013490737563232045,0.12,0.054933333333333334,0.0007845734863959876,0.12,,,
'00101100111111111000010100',1,0.02366666666666667,0.0007408703590297621,0.12,0.057,0.00016329931618554421,0.12,,,
'00111111111111111000011000',0,0.008033333333333332,0.0007133644853010896,0.18,,,,,,
'00111111111111111000011100',0,0.006733333333333334,0.0009568466729604881,0.21,,,,,,
'00111110111111111000001001',0,0.01333333333333333,0.0012918548250050736,0.09,,,,,,
'10001000000100010100110100',1,0.0015666666666666667,0.0003091206165165235,0.34,,,,,,
'10001000000100011100010110',1,0.0004333333333333333,0.0001885618083164127,0.33,,,,,,
'11010001000000000111100110',1,0.011966666666666667,0.001014341603646863,0.11,,,,,,
'11000000000000000111110110',0,0.014666666666666666,0.0007408703590297621,0.15,,,,,,
'00111110111111111000011000',0,0.007966666666666667,0.00044969125210773475,0.12,,,,,,
'00101100111111111000000000',1,0.03903333333333334,0.0024239545283597118,0.06,,,,,,
'11010001000000000111100011',1,0.010066666666666666,0.0005312459150169738,0.14,,,,,,
'11000000000000000111110010',0,0.007866666666666666,0.0012256517540566818,0.18,,,,,,
'11010001000000000111100111',1,0.011433333333333332,0.0006599663291074446,0.11,,,,,,
'00101100111111111000000101',1,0.02093333333333333,0.001255211358917516,0.09,,,,,,
'00111110111111111000001100',0,0.010033333333333333,0.00037712361663282546,0.12,,,,,,
'11010011000000000111111110',1,0.035899999999999994,0.001219289410544794,0.06,,,,,,
'11000001000000000111100011',0,0.0071666666666666675,0.0004988876515698591,0.15,,,,,,
'11000000000000000111100111',0,0.008166666666666668,0.000579271573232759,0.18,,,,,,
'00111111111111111000001100',0,0.009566666666666668,0.0014613540144521983,0.18,,,,,,
'11000001000000000111110011',0,0.010133333333333334,0.00032998316455372183,0.12,,,,,,
'01110111111011000011111001',1,0.0023666666666666667,0.00041096093353126497,0.3,,,,,,
'11000001000000000111110110',0,0.014166666666666668,0.0004921607686744473,0.09,,,,,,
'11000001000000000111100010',0,0.007299999999999998,0.0009899494936611661,0.15,,,,,,
'11010011000000000111111111',1,0.03983333333333333,0.0007318166133366712,0.06,,,,,,
'11000001000000000111110010',0,0.0075,0.00021602468994692882,0.12,,,,,,
'01110111111011100011101100',1,0.0002666666666666667,0.0001699673171197595,0.36,,,,,,
'11000000000000000111100010',0,0.006933333333333333,0.0004784233364802442,0.21,,,,,,
'11010011000000000111111011',1,0.026333333333333334,0.0013767917618708915,0.09,,,,,,
'11000001000000000111110111',0,0.016266666666666665,0.0008730533902472542,0.09,,,,,,
'00111110111111111000011100',0,0.006733333333333334,0.0002624669291337273,0.15,,,,,,
'00111111111111111000011001',0,0.008033333333333332,0.0004714045207910313,0.18,,,,,,
'11000000000000000111110111',0,0.016533333333333334,0.0008013876853447539,0.15,,,,,,
'00111111111111111000001000',0,0.015633333333333332,0.0011614167593456226,0.15,,,,,,
'00111110111111111000001000',0,0.016566666666666664,0.0007133644853010899,0.09,,,,,,
'11010001000000000111100010',1,0.0123,0.0002943920288775945,0.14,,,,,,
'10001000000100011100000110',1,0.0015666666666666667,0.00020548046676563257,0.3,,,,,,
'00101110111111111000011100',1,0.009933333333333334,9.428090415820658e-5,0.14,,,,,,
'00101100111111111000000001',1,0.037,0.003965686153324121,0.06,,,,,,
'01110111111011000011111010',1,0.0004,0.0001414213562373095,0.34,,,,,,
'00101100111111111000000100',1,0.023966666666666667,0.000946337971105226,0.09,,,,,,
'00111110111111111000011001',0,0.0094,0.000989949493661167,0.12,,,,,,
'11000000000000000111100110',0,0.009066666666666666,0.00026246692913372703,0.18,,,,,,
'00101110111111111000011001',1,0.013566666666666666,0.00038586123009300735,0.11,,,,,,
'00111110111111111000011101',0,0.007633333333333333,0.00040276819911981934,0.15,,,,,,
'11010011000000000111111010',1,0.019866666666666668,0.0005436502143433362,0.09,,,,,,
'00111111111111111000001001',0,0.013633333333333332,0.001759419096052886,0.15,,,,,,
'00111110111111111000001101',0,0.008166666666666668,0.0004642796092394708,0.12,,,,,,
'00101110111111111000011101',1,0.011099999999999999,0.00035590260840104364,0.14,,,,,,
'10001000000100111100000111',1,0.0015333333333333334,0.00012472191289246467,0.32,,,,,,
'01110111111011100011111101',1,0.0013666666666666664,0.00023570226039551585,0.31,,,,,,
'00101110111111111000011000',1,0.012366666666666665,0.0007717224601860155,0.11,,,,,,
'00111111111111111000001101',0,0.0084,0.0008524474568362942,0.18,,,,,,
'11000001000000000111100111',0,0.008033333333333333,0.0009177266598624136,0.12,,,,,,
'10001000000100011100010010',1,0.0002666666666666667,9.428090415820634e-5,0.34,,,,,,
'00111111111111111000011101',0,0.0070666666666666655,0.0006599663291074443,0.21,,,,,,
'11000000000000000111100011',0,0.005933333333333333,0.00012472191289246505,0.21,,,,,,
'10001000000100011100000111',1,0.00046666666666666666,0.00023570226039551587,0.32,,,,,,
'11000001000000000111100110',0,0.010066666666666668,0.0003299831645537223,0.12,,,,,,
'11000000000000000111110011',0,0.009233333333333335,0.0007845734863959876,0.18,,,,,,
'10001000000100011100000101',1,0.00023333333333333333,9.428090415820633e-5,0.34,,,,,,
'10001000000100011100000010',1,0.0009333333333333332,0.00028674417556808754,0.31,,,,,,
'01110111111011000011101001',1,0.0011333333333333332,9.428090415820628e-5,0.33,,,,,,
'01110111111011100011111100',1,0.0007,0.0004546060565661952,0.33,,,,,,
'10001000000100111100000110',1,0.002533333333333333,9.428090415820638e-5,0.3,,,,,,
'10001000000100010100110101',1,0.002533333333333333,0.00044969125210773465,0.34,,,,,,
'10001000000100111100000010',1,0.0016666666666666668,0.00016996731711975947,0.31,,,,,,
'01110111111011000011101011',1,0.0003666666666666666,9.428090415820635e-5,0.35,,,,,,
'01110111111011100011111001',1,0.0014666666666666665,0.0005792715732327589,0.3,,,,,,
'01110111111011101011001011',1,0.0014333333333333333,0.0004714045207910316,0.34,,,,,,
'01110111111011100011101011',1,0.0003,8.164965809277261e-5,0.35,,,,,,
'01110111111011101011001010',1,0.0023666666666666667,0.0006599663291074443,0.34,,,,,,
'10001000000100111100000100',1,0.0009999999999999998,0.00016329931618554516,0.32,,,,,,
'11110111101011000011111100',1,0.00023333333333333333,4.714045207910315e-5,0.35,,,,,,
'10001000000100111100010110',1,0.0009666666666666666,0.0002494438257849294,0.33,,,,,,
'10001000000100111100010100',1,0.0002666666666666667,9.428090415820635e-5,0.35,,,,,,
'10001000000100111100000101',1,0.0007666666666666667,0.00012472191289246472,0.34,,,,,,
'11110001101011000111100001',1,,,0.39,,,,,,
'01110111111011100011101101',1,0.00046666666666666666,9.42809041582063e-5,0.34,,,,,,
'10001000000100011100000100',1,0.0007999999999999999,0.000408248290463863,0.32,,,,,,
'10001000000100011100000011',1,0.0007,0.00035590260840104364,0.33,,,,,,
'01110111111011000011111101',1,0.0011,0.00021602468994692863,0.31,,,,,,
'01110111111011000011111100',1,0.0008333333333333334,0.0002054804667656326,0.33,,,,,,
'01110111111011000011101101',1,0.0006,0.0002160246899469287,0.34,,,,,,
'01110111111011100011111011',1,0.001,8.164965809277264e-5,0.32,,,,,,
'10001010000100011100001110',1,0.00023333333333333333,0.00012472191289246472,0.34,,,,,,
'01110111111011100011111000',1,0.0007,8.164965809277264e-5,0.32,,,,,,
'00001000010100111100000011',1,0.0002,8.16496580927726e-5,0.35,,,,,,
'01110111111011000011111000',1,0.0014000000000000002,8.164965809277265e-5,0.32,,,,,,
'10001010000100011100001011',1,,,0.37,,,,,,
'10001000000100111100000011',1,0.0008333333333333334,0.00023570226039551585,0.33,,,,,,
'10001000000100011100010100',1,,,0.35,,,,,,
'01110111111011100011101001',1,0.0005333333333333333,4.714045207910314e-5,0.33,,,,,,
'01110111111011100011111010',1,,,0.34,,,,,,
'00001110010100111000001110',1,0.0002,0.0,0.36,,,,,,
'10001000000100111100010011',1,0.0002666666666666666,0.00012472191289246472,0.36,,,,,,
'01110111111011000011111011',1,0.0009333333333333333,0.00030912061651652346,0.32,,,,,,
'01110111111011000011101100',1,0.00023333333333333336,0.0001885618083164127,0.36,,,,,,
'10001000000100111100010010',1,0.0006333333333333333,0.00012472191289246472,0.34,,,,,,
'10001010000100011100001010',1,0.00023333333333333336,0.00012472191289246472,0.35,,,,,,
'01110101111011100011110001',1,0.0004333333333333333,4.714045207910316e-5,0.34,,,,,,
'11110101101011000011110100',1,,,0.37,,,,,,
'00001010010100111100001011',1,,,0.37,,,,,,
'10001010000100011100001100',1,0.0002,8.16496580927726e-5,0.36,,,,,,
'00001110010100110000011111',1,,,0.4,,,,,,
'11110001101011001111100000',1,,,0.4,,,,,,
'10001010000100111100001100',1,0.00023333333333333333,4.714045207910315e-5,0.36,,,,,,
'11110111101011000011101100',1,,,0.38,,,,,,
'00001110010100111000011110',1,,,0.39,,,,,,
'11110001101011101111100000',1,,,0.4,,,,,,
'01110101111011100011110011',1,,,0.36,,,,,,
'10001000000100011100010011',1,,,0.36,,,,,,
'01110101111011000011110011',1,,,0.36,,,,,,
'11110001101011000111110001',1,,,0.36,,,,,,
'01110101111011100011110100',1,,,0.37,,,,,,
'00001110010100010000011111',1,,,0.4,,,,,,
'01110101111011100011110101',1,,,0.35,,,,,,
'00110110111111111000011101',0,,,0.21,,,,,,
'00111111111111111000011001',1,,,,0.0697,0.001551343503762683,0.18,,,
'00111111111111111000011100',1,,,,0.05343333333333333,0.0021853044537445045,0.21,,,
'11000000000000000111100011',1,,,,0.05403333333333333,0.0034120700787384516,0.21,,,
'00111111111111111000011000',1,,,,0.06803333333333333,0.0028394052585395783,0.18,,,
'11000000000000000111100110',1,,,,0.06816666666666667,0.0012498888839501798,0.18,,,
'11000000000000000111100111',1,,,,0.0678,0.0017107503227141757,0.18,,,
'11000000000000000111100010',1,,,,0.05236666666666667,0.0020368821489936237,0.21,,,
'00111111111111111000011101',1,,,,0.0539,0.0016673332000533073,0.21,,,
'10001010010100111100001011',1,,,,,,,0.003966666666666667,0.0002867441755680876,0.39
'00101110111111110001011101',1,,,,,,,0.014566666666666667,0.0010338708279513877,0.22
'01110101101011000011110100',1,,,,,,,0.003766666666666667,0.0004642796092394708,0.39
'11010001000000001110100010',1,,,,,,,0.011500000000000002,0.00090921211313239,0.22
'01110101101011001011100100',1,,,,,,,0.0010666666666666665,0.0001247219128924647,0.41
'10001010010100110100011011',1,,,,,,,0.0009000000000000001,0.00042426406871192855,0.41
