"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.874492918260716,-0.997988749329101,0.294278864536804,-0.874492918260716,-0.998390938511327,-0.0166656421959375,0.584069913004511,-0.997988749329101,-0.99899435563736,-0.997988749329101,-0.874492918260716,-0.997988749329101,-0.997988749329101,-0.951325977321778,-0.874492918260716,-0.913516108066695,0.998390938511327,0.874492918260716,0.880728244394985,0.913315482175139,0.879521271754526,-0.0166656421959375,0.195472964031331,0.956354529528202,0.0159501678752314
"CLDN7",0.874492918260716,1,-0.872481039712496,0.419790225789841,-1,-0.872883848961008,0.0863184262122067,0.709576799231956,-0.872481039712496,-0.875498301441991,-0.872481039712496,-1,-0.872481039712496,-0.872481039712496,-0.923166567960207,-1,-0.960982073121551,0.872883848961008,1,0.993764982895619,0.96118364730425,0.994971660663884,0.0863184262122067,0.130705262597769,0.914117193466109,0.0356707280612568
"FOXC2",-0.997988749329101,-0.872481039712496,1,-0.292269936394562,0.872481039712496,0.999597814593093,0.0166636586463476,-0.58205917059382,1,0.996983019378994,1,0.872481039712496,1,1,0.949314279045934,0.872481039712496,0.911503313027814,-0.999597814593093,-0.872481039712496,-0.878716129567614,-0.911302602129768,-0.877509488477208,0.0166636586463476,-0.194264687052084,-0.958366075869573,-0.0171613418904835
"GRHL2",0.294278864536804,0.419790225789841,-0.292269936394562,1,-0.419790225789841,-0.292669814211204,0.66652571610677,0.710193257127025,-0.292269936394562,-0.295285710937793,-0.292269936394562,-0.419790225789841,-0.292269936394562,-0.292269936394562,-0.342957699768119,-0.419790225789841,-0.380787784504954,0.292669814211204,0.419790225789841,0.413559355408325,0.380990455887886,0.414760541077759,0.66652571610677,0.0283797807998789,0.333898106457623,0.00558688101639784
"GSC",-0.874492918260716,-1,0.872481039712496,-0.419790225789841,1,0.872883848961008,-0.0863184262122067,-0.709576799231956,0.872481039712496,0.875498301441991,0.872481039712496,1,0.872481039712496,0.872481039712496,0.923166567960207,1,0.960982073121551,-0.872883848961008,-1,-0.993764982895619,-0.96118364730425,-0.994971660663884,-0.0863184262122067,-0.130705262597769,-0.914117193466109,-0.0356707280612568
"KLF8",-0.998390938511327,-0.872883848961008,0.999597814593093,-0.292669814211204,0.872883848961008,1,0.0170679062744188,-0.582460873776663,0.999597814593093,0.997385292293577,0.999597814593093,0.872883848961008,0.999597814593093,0.999597814593093,0.94971690802207,0.872883848961008,0.911907009084017,-1,-0.872883848961008,-0.879119168553447,-0.911706380295679,-0.877912204505226,0.0170679062744188,-0.19386390931213,-0.957963585842127,-0.0175592952730816
"NP63",-0.0166656421959375,0.0863184262122067,0.0166636586463476,0.66652571610677,-0.0863184262122067,0.0170679062744188,1,0.37672521079485,0.0166636586463476,0.0176703114408691,0.0166636586463476,-0.0863184262122067,0.0166636586463476,0.0166636586463476,-0.0211513291523405,-0.0863184262122067,-0.0561616458230282,-0.0170679062744188,0.0863184262122067,0.0800866623125071,0.0559616211889851,0.0812889859080615,1,-0.00862436963706619,0.0153112688312401,-0.00407640790400077
"OVOL2",0.584069913004511,0.709576799231956,-0.58205917059382,0.710193257127025,-0.709576799231956,-0.582460873776663,0.37672521079485,1,-0.58205917059382,-0.585075832538469,-0.58205917059382,-0.709576799231956,-0.58205917059382,-0.58205917059382,-0.632744803130477,-0.709576799231956,-0.670564924094757,0.582460873776663,0.709576799231956,0.703343387875389,0.6707668616966,0.70454803396903,0.37672521079485,0.0788328819023054,0.62369171176427,0.0215432219065436
"SNAI1",-0.997988749329101,-0.872481039712496,1,-0.292269936394562,0.872481039712496,0.999597814593093,0.0166636586463476,-0.58205917059382,1,0.996983019378994,1,0.872481039712496,1,1,0.949314279045934,0.872481039712496,0.911503313027814,-0.999597814593093,-0.872481039712496,-0.878716129567614,-0.911302602129768,-0.877509488477208,0.0166636586463476,-0.194264687052084,-0.958366075869573,-0.0171613418904835
"SNAI2",-0.99899435563736,-0.875498301441991,0.996983019378994,-0.295285710937793,0.875498301441991,0.997385292293577,0.0176703114408691,-0.585075832538469,0.996983019378994,1,0.996983019378994,0.875498301441991,0.996983019378994,0.996983019378994,0.951929181296304,0.875498301441991,0.914118794108151,-0.997385292293577,-0.875498301441991,-0.881733517487998,-0.914320404547898,-0.880526699906473,0.0176703114408691,-0.196477878883087,-0.955348959442899,-0.0165557538375402
"TCF3",-0.997988749329101,-0.872481039712496,1,-0.292269936394562,0.872481039712496,0.999597814593093,0.0166636586463476,-0.58205917059382,1,0.996983019378994,1,0.872481039712496,1,1,0.949314279045934,0.872481039712496,0.911503313027814,-0.999597814593093,-0.872481039712496,-0.878716129567614,-0.911302602129768,-0.877509488477208,0.0166636586463476,-0.194264687052084,-0.958366075869573,-0.0171613418904835
"TGF-beta",-0.874492918260716,-1,0.872481039712496,-0.419790225789841,1,0.872883848961008,-0.0863184262122067,-0.709576799231956,0.872481039712496,0.875498301441991,0.872481039712496,1,0.872481039712496,0.872481039712496,0.923166567960207,1,0.960982073121551,-0.872883848961008,-1,-0.993764982895619,-0.96118364730425,-0.994971660663884,-0.0863184262122067,-0.130705262597769,-0.914117193466109,-0.0356707280612568
"TWIST1",-0.997988749329101,-0.872481039712496,1,-0.292269936394562,0.872481039712496,0.999597814593093,0.0166636586463476,-0.58205917059382,1,0.996983019378994,1,0.872481039712496,1,1,0.949314279045934,0.872481039712496,0.911503313027814,-0.999597814593093,-0.872481039712496,-0.878716129567614,-0.911302602129768,-0.877509488477208,0.0166636586463476,-0.194264687052084,-0.958366075869573,-0.0171613418904835
"TWIST2",-0.997988749329101,-0.872481039712496,1,-0.292269936394562,0.872481039712496,0.999597814593093,0.0166636586463476,-0.58205917059382,1,0.996983019378994,1,0.872481039712496,1,1,0.949314279045934,0.872481039712496,0.911503313027814,-0.999597814593093,-0.872481039712496,-0.878716129567614,-0.911302602129768,-0.877509488477208,0.0166636586463476,-0.194264687052084,-0.958366075869573,-0.0171613418904835
"VIM",-0.951325977321778,-0.923166567960207,0.949314279045934,-0.342957699768119,0.923166567960207,0.94971690802207,-0.0211513291523405,-0.632744803130477,0.949314279045934,0.951929181296304,0.949314279045934,0.923166567960207,0.949314279045934,0.949314279045934,1,0.923166567960207,0.962188903216972,-0.94971690802207,-0.923166567960207,-0.929401636789935,-0.961988202149596,-0.928195045658804,-0.0211513291523405,-0.177368075973674,-0.924173844246953,-0.0364752956658594
"ZEB1",-0.874492918260716,-1,0.872481039712496,-0.419790225789841,1,0.872883848961008,-0.0863184262122067,-0.709576799231956,0.872481039712496,0.875498301441991,0.872481039712496,1,0.872481039712496,0.872481039712496,0.923166567960207,1,0.960982073121551,-0.872883848961008,-1,-0.993764982895619,-0.96118364730425,-0.994971660663884,-0.0863184262122067,-0.130705262597769,-0.914117193466109,-0.0356707280612568
"ZEB2",-0.913516108066695,-0.960982073121551,0.911503313027814,-0.380787784504954,0.960982073121551,0.911907009084017,-0.0561616458230282,-0.670564924094757,0.911503313027814,0.914118794108151,0.911503313027814,0.960982073121551,0.911503313027814,0.911503313027814,0.962188903216972,0.960982073121551,1,-0.911907009084017,-0.960982073121551,-0.967215954287221,-0.999798877807336,-0.966011080865976,-0.0561616458230282,-0.166900597841553,-0.900042349467997,-0.049777308715483
"miR-101",0.998390938511327,0.872883848961008,-0.999597814593093,0.292669814211204,-0.872883848961008,-1,-0.0170679062744188,0.582460873776663,-0.999597814593093,-0.997385292293577,-0.999597814593093,-0.872883848961008,-0.999597814593093,-0.999597814593093,-0.94971690802207,-0.872883848961008,-0.911907009084017,1,0.872883848961008,0.879119168553447,0.911706380295679,0.877912204505226,-0.0170679062744188,0.19386390931213,0.957963585842127,0.0175592952730816
"miR-141",0.874492918260716,1,-0.872481039712496,0.419790225789841,-1,-0.872883848961008,0.0863184262122067,0.709576799231956,-0.872481039712496,-0.875498301441991,-0.872481039712496,-1,-0.872481039712496,-0.872481039712496,-0.923166567960207,-1,-0.960982073121551,0.872883848961008,1,0.993764982895619,0.96118364730425,0.994971660663884,0.0863184262122067,0.130705262597769,0.914117193466109,0.0356707280612568
"miR-200a",0.880728244394985,0.993764982895619,-0.878716129567614,0.413559355408325,-0.993764982895619,-0.879119168553447,0.0800866623125071,0.703343387875389,-0.878716129567614,-0.881733517487998,-0.878716129567614,-0.993764982895619,-0.878716129567614,-0.878716129567614,-0.929401636789935,-0.993764982895619,-0.967215954287221,0.879119168553447,0.993764982895619,1,0.967417419141602,0.988736752427385,0.0800866623125071,0.13693802401179,0.907882727067849,0.035476162724869
"miR-200b",0.913315482175139,0.96118364730425,-0.911302602129768,0.380990455887886,-0.96118364730425,-0.911706380295679,0.0559616211889851,0.6707668616966,-0.911302602129768,-0.914320404547898,-0.911302602129768,-0.96118364730425,-0.911302602129768,-0.911302602129768,-0.961988202149596,-0.96118364730425,-0.999798877807336,0.911706380295679,0.96118364730425,0.967417419141602,1,0.966212704301727,0.0559616211889851,0.167101064299104,0.899841821332681,0.0495783965079127
