states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10001010000100111100001011',,,0.35,,,,0.0065,0.0007071067811865477,0.35
'10001010000100111100001010',0.001,0.0002449489742783178,0.33,,,,0.011333333333333334,0.0007845734863959883,0.33
'00101110111111111000001000',0.022866666666666664,0.0014727148022916344,0.08,,,,0.1333,0.0013928388277184094,0.08
'00101110111111111000001101',0.016200000000000003,0.000571547606649409,0.11,,,,0.06833333333333334,0.0016759740119968675,0.11
'11010001000000000111110010',0.015766666666666665,0.001327487183449325,0.11,,,,0.07233333333333332,0.0005792715732327582,0.11
'11010001000000000111110111',0.022033333333333335,0.0006599663291074446,0.08,,,,0.132,0.0006683312551921097,0.08
'11010001000000000111110110',0.0223,0.0021416504538945345,0.08,,,,0.12563333333333335,0.0016336734339790421,0.08
'11010001000000000111110011',0.01576666666666667,0.001268419839362697,0.11,,,,0.08216666666666667,0.0032499572646762934,0.11
'00101110111111111000001001',0.021866666666666663,0.0004988876515698586,0.08,,,,0.12483333333333331,0.0011264496832477289,0.08
'00101110111111111000001100',0.015666666666666666,0.0013097921802925666,0.11,,,,0.08136666666666666,0.0025746628689770016,0.11
'01110101111011000011110001',0.0009666666666666668,0.00012472191289246472,0.32,,,,0.027466666666666667,0.0014974051630144136,0.32
'01110101101011000011110101',0.0003333333333333333,9.428090415820634e-5,0.35,,,,0.006366666666666666,0.0006342099196813484,0.35
'10001010000100111100001110',0.0009666666666666666,0.00016996731711975944,0.32,,,,0.030799999999999998,0.0014445299120013633,0.32
'10001010010100111100001010',0.00046666666666666666,9.42809041582063e-5,0.35,,,,0.005833333333333334,0.0003399346342395191,0.35
'01110101111011000011110101',0.0005,0.00016329931618554522,0.33,,,,0.011766666666666667,0.0018408935028645438,0.33
'10001010010100110101001011',0.0001,0.0,0.41,,,,0.0007666666666666667,9.428090415820633e-5,0.41
'01110101111011000011110100',0.0003333333333333333,4.714045207910318e-5,0.35,,,,0.0047,0.0007874007874011813,0.35
'11110001101011000111110000',0.0002,8.16496580927726e-5,0.34,,,,0.0024,0.0003265986323710904,0.34
'00001110010100111000001111',0.00013333333333333334,4.714045207910317e-5,0.34,,,,0.002633333333333333,0.0001699673171197596,0.34
'01110101101011001011100100',,,0.41,,,,0.0004999999999999999,8.164965809277258e-5,0.41
