states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'11010001000000000111110011',1,0.018033333333333335,0.0008219218670625296,0.10101010101010101,,,,0.09196666666666668,0.001189771219838316,0.10101010101010101
'11010001000000000111110110',1,0.022366666666666663,0.0005557777333511016,0.0707070707070707,,,,0.12693333333333331,0.004692073694599809,0.0707070707070707
'11010001000000000111110111',1,0.023166666666666665,0.0013199326582148888,0.0707070707070707,,,,0.13173333333333334,0.0018190351532856367,0.0707070707070707
'00101110111111111000001100',1,0.018266666666666667,0.0009392668535736913,0.10101010101010101,,,,0.09126666666666666,0.0021483844059096016,0.10101010101010101
'00101110111111111000001101',1,0.0163,0.0005354126134736347,0.10101010101010101,,,,0.08153333333333333,0.003442221504913489,0.10101010101010101
'11010001000000000111110010',1,0.016566666666666667,0.0004988876515698586,0.10101010101010101,,,,0.08316666666666667,0.0018372685039360862,0.10101010101010101
'00101110111111111000001000',1,0.022466666666666666,0.0013597385369580764,0.0707070707070707,,,,0.13260000000000002,0.0040922691341927515,0.0707070707070707
'00101110111111111000001001',1,0.023533333333333333,0.0013474255287605152,0.0707070707070707,,,,0.1214,0.004102032016777379,0.0707070707070707
'10001010000100111100001010',1,0.0004,0.0002943920288775949,0.3434343434343434,,,,0.0076,8.164965809277283e-5,0.3434343434343434
'01110101101011000011110101',1,0.00019999999999999998,8.16496580927726e-5,0.36363636363636365,,,,0.0030666666666666668,0.0006944222218666551,0.36363636363636365
'01110101111011000011110001',1,0.0002,0.0,0.3333333333333333,,,,0.01576666666666667,0.0007930251502246883,0.3333333333333333
'11010101110001000011110000',1,0.0003,8.164965809277261e-5,0.3333333333333333,,,,0.003566666666666667,0.000664997911442,0.3333333333333333
'11010101100001000011110000',1,0.00013333333333333334,4.7140452079103176e-5,0.31313131313131315,,,,0.0009666666666666666,0.00020548046676563248,0.31313131313131315
'11010101100001000011110001',1,0.00016666666666666666,4.714045207910317e-5,0.31313131313131315,,,,0.0016666666666666668,0.00012472191289246467,0.31313131313131315
'00101010011110110100001111',1,0.00016666666666666666,4.714045207910317e-5,0.36363636363636365,,,,0.0005,0.00016329931618554522,0.36363636363636365
'10001010000100111100001110',1,0.0004333333333333333,9.428090415820635e-5,0.3333333333333333,,,,0.015199999999999998,0.0014445299120013633,0.3333333333333333
'01110101111011000011110101',1,0.0003333333333333333,4.714045207910318e-5,0.3434343434343434,,,,0.008933333333333333,0.000980929264637477,0.3434343434343434
'00101010001110111100001111',1,,,0.3333333333333333,,,,0.0030333333333333336,0.00016996731711975955,0.3333333333333333
'00101010011110111100001111',1,,,0.31313131313131315,,,,0.0010666666666666665,0.0001247219128924647,0.31313131313131315
'01110101111011000011110100',1,,,0.36363636363636365,,,,0.0037666666666666664,0.00018856180831641257,0.36363636363636365
'10001010000100111100001011',1,,,0.36363636363636365,,,,0.004166666666666667,0.0002494438257849293,0.36363636363636365
'00101010011110110100011111',1,,,0.37373737373737376,,,,0.0003333333333333333,0.00016996731711975952,0.37373737373737376
'11010101100001001010110000',1,,,0.37373737373737376,,,,0.0003,8.164965809277261e-5,0.37373737373737376
'10101010001110110100101110',1,,,0.3838383838383838,,,,0.0004999999999999999,8.164965809277258e-5,0.3838383838383838
'10001010010100111100001010',1,0.00016666666666666666,9.428090415820633e-5,0.36363636363636365,,,,0.0032999999999999995,0.0004082482904638631,0.36363636363636365
'00101010011110111100001110',1,0.00016666666666666666,9.428090415820633e-5,0.31313131313131315,,,,0.0012333333333333335,0.00032998316455372216,0.31313131313131315
'11110001101011000111110000',1,,,0.35353535353535354,,,,0.0011333333333333334,0.00012472191289246467,0.35353535353535354
'11010101100001001011100000',1,,,0.37373737373737376,,,,0.0002,8.16496580927726e-5,0.37373737373737376
'01010101110001001011010001',1,,,0.3838383838383838,,,,0.00023333333333333333,4.714045207910315e-5,0.3838383838383838
'00001110010100111000001111',1,,,0.35353535353535354,,,,0.0013,8.164965809277264e-5,0.35353535353535354
'11010101100001001011110000',1,,,0.36363636363636365,,,,0.0002666666666666666,0.00012472191289246472,0.36363636363636365
'00101010011110110101001111',1,,,0.37373737373737376,,,,0.0003333333333333333,0.00026246692913372703,0.37373737373737376
'11010011000000000111111111',1,0.06846666666666666,0.0033079029946814077,0.050505050505050504,0.061266666666666664,0.00221710521977545,0.050505050505050504,,,
'00101100111111111000000101',1,0.04743333333333333,0.0007930251502246879,0.08080808080808081,0.055400000000000005,0.0017907168024751056,0.08080808080808081,,,
'00101100111111111000000001',1,0.06723333333333333,0.0009177266598624115,0.050505050505050504,0.0605,0.0017663521732655674,0.050505050505050504,,,
'11010011000000000111111011',1,0.04616666666666667,0.0011585431464655163,0.08080808080808081,0.055799999999999995,0.0020607442021431644,0.08080808080808081,,,
'11010011000000000111111010',1,0.046966666666666664,0.0009030811456096048,0.08080808080808081,0.055566666666666674,0.0017820088539498235,0.08080808080808081,,,
'11010011000000000111111110',1,0.06813333333333334,0.0007930251502246871,0.050505050505050504,0.06456666666666667,0.003104119127152752,0.050505050505050504,,,
'00101100111111111000000100',1,0.0481,0.003960639678974427,0.08080808080808081,0.057433333333333336,0.003817794593159189,0.08080808080808081,,,
'00101100111111111000000000',1,0.06856666666666666,0.0026157641755751265,0.050505050505050504,0.06263333333333333,0.002230595336576214,0.050505050505050504,,,
'00101100100100111000000100',1,0.0025666666666666667,0.00016996731711975955,0.2828282828282828,0.0012333333333333335,0.00023570226039551585,0.2828282828282828,,,
'11010011011011000111111011',1,0.0023,0.00024494897427831773,0.2828282828282828,0.0015333333333333334,0.00012472191289246467,0.2828282828282828,,,
'00101100100100111000000101',1,0.0015333333333333334,0.0002867441755680876,0.2828282828282828,0.0017333333333333333,0.00020548046676563257,0.2828282828282828,,,
'11010011011011000111111010',1,0.0014000000000000002,0.0004546060565661952,0.2828282828282828,0.0013,0.000496655480858378,0.2828282828282828,,,
'00101100100100010001100101',1,0.00016666666666666666,4.714045207910317e-5,0.3838383838383838,0.0003333333333333333,4.714045207910318e-5,0.3838383838383838,,,
'11010011011011101111001010',1,0.0002333333333333333,9.428090415820631e-5,0.3838383838383838,0.0003,0.00016329931618554522,0.3838383838383838,,,
'00101100100100010000110101',1,,,0.3838383838383838,,,0.3838383838383838,,,
'11010011011011101110011010',1,,,0.3838383838383838,0.0002666666666666666,4.714045207910315e-5,0.3838383838383838,,,
'11000001000000000111110110',0,0.020066666666666667,0.0013888444437333105,0.08080808080808081,,,,,,
'11000000000000000111110011',0,0.015766666666666665,0.0015797327481430377,0.1717171717171717,,,,,,
'00111111111111111000001101',0,0.015300000000000001,0.00028284271247461815,0.1717171717171717,,,,,,
'00111111111111111000001000',0,0.019966666666666667,0.0011145502331533657,0.1414141414141414,,,,,,
'00101000001110111100000110',1,0.0026,0.0002828427124746191,0.29292929292929293,,,,,,
'11000000000000000111110111',0,0.020366666666666665,0.0008993825042154698,0.1414141414141414,,,,,,
'11000001000000000111110111',0,0.021266666666666666,0.001681930108205715,0.08080808080808081,,,,,,
'00111110111111111000001101',0,0.015133333333333334,0.0011897712198383169,0.1111111111111111,,,,,,
'10101000100100111100000000',1,0.0030666666666666668,0.00023570226039551585,0.29292929292929293,,,,,,
'00111110111111111000001000',0,0.02413333333333333,0.0009285592184789411,0.08080808080808081,,,,,,
'00111110111111111000001100',0,0.015300000000000001,0.0007071067811865483,0.1111111111111111,,,,,,
'10001000000100111100000100',1,0.0015333333333333334,0.00018856180831641265,0.31313131313131315,,,,,,
'11000001000000000111110010',0,0.014566666666666665,0.00012472191289246472,0.1111111111111111,,,,,,
'01110111111011000011111011',1,0.0018666666666666664,0.0004988876515698588,0.31313131313131315,,,,,,
'10001000000100010100100011',1,0.00036666666666666667,0.00012472191289246472,0.35353535353535354,,,,,,
'00111110111111111000001001',0,0.021866666666666663,0.0005312459150169738,0.08080808080808081,,,,,,
'01110111111011100011111101',1,0.0018666666666666666,0.00012472191289246477,0.30303030303030304,,,,,,
'11000000000000000111110110',0,0.02086666666666667,0.0008730533902472542,0.1414141414141414,,,,,,
'01110111111011101011011010',1,0.0015666666666666667,0.00024944382578492944,0.3434343434343434,,,,,,
'00111111111111111000001100',0,0.016166666666666666,0.00024944382578492944,0.1717171717171717,,,,,,
'01110111111011000011111100',1,0.0009333333333333332,0.0002867441755680876,0.32323232323232326,,,,,,
'11000001000000000111110011',0,0.015433333333333334,0.0008055363982396381,0.1111111111111111,,,,,,
'10001000000100010101100101',1,0.0009000000000000001,8.16496580927726e-5,0.35353535353535354,,,,,,
'11000100110001000011110000',0,0.0002666666666666666,0.00012472191289246472,0.3838383838383838,,,,,,
'00111111111111111000001001',0,0.02,0.0014514360704718158,0.1414141414141414,,,,,,
'01110111111011101011011011',1,0.0006,0.0,0.3434343434343434,,,,,,
'01110111111011100011111100',1,0.0012,0.00037416573867739413,0.32323232323232326,,,,,,
'10001000000100111100000110',1,0.0021333333333333334,0.0004109609335312651,0.29292929292929293,,,,,,
'11000000000000000111110010',0,0.014900000000000002,0.0010614455552060444,0.1717171717171717,,,,,,
'10001000000100011100000011',1,0.0008333333333333334,0.00012472191289246472,0.32323232323232326,,,,,,
'01010111011011000011111111',1,0.0034333333333333334,0.0005436502143433363,0.29292929292929293,,,,,,
'00000000001011010101110100',1,,,0.40404040404040403,,,,,,
'01110111111011100011111001',1,0.0013,8.164965809277264e-5,0.29292929292929293,,,,,,
'01110111111011101010011010',1,0.0007666666666666667,0.00032998316455372216,0.35353535353535354,,,,,,
'10111011001110111100001110',0,0.0003,8.164965809277261e-5,0.36363636363636365,,,,,,
'10001000000100010100100101',1,0.0017666666666666666,0.0005185449728701349,0.3434343434343434,,,,,,
'10001000000100011100000110',1,0.0019666666666666665,0.0001247219128924647,0.29292929292929293,,,,,,
'01110111111011101011011001',1,0.0006,0.00032659863237109043,0.32323232323232326,,,,,,
'01110111111011000011111001',1,0.0019666666666666665,0.00028674417556808754,0.29292929292929293,,,,,,
'00101010001110010101101111',1,,,0.3939393939393939,,,,,,
'10001000000100111100000010',1,0.0011666666666666668,0.00016996731711975947,0.30303030303030304,,,,,,
'00000000001011110101110101',1,,,0.3838383838383838,,,,,,
'00101000001110111100000111',1,0.0013,0.0004898979485566356,0.29292929292929293,,,,,,
