states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111000001001',0.0218,0.0010708252269472664,0.08,,,,0.12283333333333334,0.0014522013940527962,0.08
'00101110111111111000001000',0.022766666666666668,0.0008379870059984364,0.06,,,,0.12789999999999999,0.0015577761927397155,0.06
'11010001000000000111110111',0.023366666666666664,0.0015412837362262532,0.06,,,,0.12789999999999999,0.00281780056072107,0.06
'11010001000000000111110011',0.018233333333333334,0.0007717224601860151,0.09,,,,0.0907,0.0024913182588073082,0.09
'11010001000000000111110010',0.016133333333333333,0.0016213848676020412,0.11,,,,0.07783333333333334,0.0002494438257849304,0.11
'00101110111111111000001101',0.017700000000000004,0.00195106808355492,0.11,,,,0.08016666666666666,0.0021452790546272085,0.11
'00101110111111111000001100',0.018466666666666666,0.0006018490028422603,0.09,,,,0.08796666666666668,0.0019396448701301536,0.09
'01110101111011000011110100',0.00023333333333333333,4.714045207910315e-5,0.35,,,,0.0063,0.00032659863237109054,0.35
'11110001101011000111110001',0.00036666666666666667,0.00012472191289246472,0.34,,,,0.0037,0.0004320493798938573,0.34
'11010001000000000111110110',0.021066666666666668,0.0004988876515698586,0.08,,,,0.12313333333333333,0.0012970050972229126,0.08
'10001010000100111100001110',0.0007333333333333332,0.00032998316455372216,0.34,,,,0.022400000000000003,0.0006976149845485452,0.34
'01110101111011000011110001',0.0007666666666666667,0.00040276819911981907,0.34,,,,0.0204,0.00176823829464998,0.34
'00001110010100111000001110',0.0003666666666666666,9.428090415820635e-5,0.34,,,,0.0036999999999999997,0.0002160246899469287,0.34
'10001010000100111100001011',,,0.35,,,,0.006566666666666666,0.001307244770075172,0.35
'10001010000100111100001010',,,0.35,,,,0.0089,0.0006683312551921137,0.35
'01110101111011000011110101',0.00023333333333333333,4.714045207910315e-5,0.35,,,,0.007799999999999999,0.0001632993161855453,0.35
'11110001101011000111110000',0.00013333333333333334,4.714045207910317e-5,0.36,,,,0.0023666666666666667,0.00032998316455372216,0.36
'10001010010100111100001011',0.00016666666666666666,9.428090415820633e-5,0.37,,,,0.004566666666666667,0.0003681787005729086,0.37
'01110101101011000011110100',,,0.37,,,,0.003966666666666666,0.00016996731711975941,0.37
'00001110010100111000001111',,,0.36,,,,0.002133333333333333,0.0004784233364802442,0.36
'11010011000000000111111010',0.04933333333333333,0.001172840805717279,0.09,0.05456666666666667,0.0008806563209081944,0.09,,,
'00101100111111111000000101',0.04886666666666667,0.0010624918300339477,0.09,0.055066666666666673,0.0013072447700751724,0.09,,,
'00101100111111111000000001',0.06849999999999999,0.0033136083051561824,0.06,0.07153333333333334,0.0004109609335312656,0.06,,,
'00101100111111111000000000',0.07153333333333334,0.0031541859312489624,0.04,0.07393333333333334,0.0005436502143433389,0.04,,,
'11010011000000000111111111',0.07553333333333334,0.0020853989759489376,0.04,0.06846666666666668,0.0018785337071473855,0.04,,,
'11010011000000000111111110',0.06810000000000001,0.001451436070471815,0.06,0.0683,0.0012675435561221053,0.06,,,
'00101100111111111000000100',0.049166666666666664,0.0014613540144521977,0.07,0.0572,0.0014165686240583848,0.07,,,
'00111111111111111000001000',0.021266666666666666,0.001665999866613307,0.13,0.0722,0.0031379398762032837,0.13,,,
'11000000000000000111110111',0.02266666666666667,0.0008498365855987983,0.13,0.07006666666666667,0.0018873850222522724,0.13,,,
'11000000000000000111110011',0.015133333333333332,0.0008178562764256865,0.16,0.05396666666666666,0.0020548046676563273,0.16,,,
