states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101110111111111000001001',1,0.02266666666666667,0.0004109609335312641,0.0707070707070707,,,,0.12233333333333334,0.0027133415233291653,0.0707070707070707
'00101110111111111000001100',1,0.016566666666666667,0.00041096093353126546,0.10101010101010101,,,,0.08686666666666669,0.0010338708279513879,0.10101010101010101
'11010001000000000111110111',1,0.0227,0.0008981462390204989,0.0707070707070707,,,,0.12886666666666666,0.0029454296045832635,0.0707070707070707
'11010001000000000111110010',1,0.0141,0.0004242640687119284,0.10101010101010101,,,,0.08013333333333333,0.003741954331926334,0.10101010101010101
'11010001000000000111110011',1,0.016866666666666665,0.0014704496666741854,0.10101010101010101,,,,0.08736666666666666,0.002740235188608616,0.10101010101010101
'00101110111111111000001000',1,0.022299999999999997,0.0008831760866327837,0.0707070707070707,,,,0.12833333333333333,0.0011085526098877216,0.0707070707070707
'00101110111111110001011101',1,0.0019,0.0005887840577551897,0.2222222222222222,,,,0.0065,0.0004966554808583779,0.2222222222222222
'11010001000000000111110110',1,0.021333333333333333,0.00024944382578492917,0.0707070707070707,,,,0.12063333333333333,0.003657260662785138,0.0707070707070707
'00101110111111111000001101',1,0.014566666666666667,0.0009392668535736907,0.10101010101010101,,,,0.07783333333333332,0.0029510826638521805,0.10101010101010101
'11010001000000001110100010',1,0.002133333333333333,0.0001247219128924647,0.2222222222222222,,,,0.006033333333333334,0.00012472191289246464,0.2222222222222222
'10001010000100111100001010',1,0.0003333333333333333,0.00018856180831641265,0.3333333333333333,,,,0.010300000000000002,0.0006683312551921137,0.3333333333333333
'10001010000100111100001110',1,0.0010666666666666665,0.0001247219128924647,0.32323232323232326,,,,0.026366666666666667,0.00036817870057290935,0.32323232323232326
'01110101111011000011110001',1,0.0008666666666666666,9.428090415820633e-5,0.32323232323232326,,,,0.026833333333333334,0.0008956685895029596,0.32323232323232326
'01110101111011000011110000',1,0.0006,0.0002449489742783178,0.3434343434343434,,,,0.012766666666666667,0.0018061622912192092,0.3434343434343434
'10001010010100111100001010',1,0.0004333333333333333,9.428090415820635e-5,0.35353535353535354,,,,0.0048,0.000571547606649408,0.35353535353535354
'10001010000100111100001111',1,0.0006333333333333333,0.00018856180831641265,0.3434343434343434,,,,0.012733333333333333,0.0008498365855987969,0.3434343434343434
'11110001101011000111110000',1,,,0.3434343434343434,,,,0.0025,0.0005354126134736337,0.3434343434343434
'01110101111011000011110101',1,,,0.3333333333333333,,,,0.010266666666666667,0.0005734883511361752,0.3333333333333333
'01110101101011000011110101',1,0.0003333333333333333,0.00012472191289246472,0.35353535353535354,,,,0.005566666666666667,0.0007408703590297623,0.35353535353535354
'10001010000100111100001011',1,0.00023333333333333336,0.00012472191289246472,0.35353535353535354,,,,0.0067,0.000697614984548545,0.35353535353535354
'01110101111011000011110100',1,0.0002,0.0001414213562373095,0.35353535353535354,,,,0.005633333333333333,0.00012472191289246464,0.35353535353535354
