"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.880393281774692,-0.998793915618657,0.289196732547154,-0.880393281774692,-0.999195814769491,-0.0210227900673604,0.581213277835007,-0.998793915618657,-0.999195739569803,-0.998793915618657,-0.880393281774692,-0.998793915618657,-0.998793915618657,-0.999195814769491,-0.880393281774692,-0.913751721044519,0.999195814769491,0.880393281774692,0.884206451215251,0.913551538339285,0.884608552569671,-0.0210227900673604,0.19809792898749,0.960592097468227,0.00410367609408263
"CLDN7",0.880393281774692,1,-0.879190285893385,0.408813045490875,-1,-0.879590667301486,0.0741013500699278,0.700859781598984,-0.879190285893385,-0.88119747481577,-0.879190285893385,-1,-0.879190285893385,-0.879190285893385,-0.880394865997891,-1,-0.966631537724943,0.879590667301486,1,0.996180862390742,0.966832125281943,0.995778794728463,0.0741013500699278,0.134332152668875,0.917382918042677,0.0224362583310683
"FOXC2",-0.998793915618657,-0.879190285893385,1,-0.287990074180822,0.879190285893384,0.999597942093878,0.0210284233352581,-0.580004378708288,1,0.997989643746716,1,0.879190285893384,1,1,0.998793664566054,0.879190285893384,0.912546892553011,-0.999597942093878,-0.879190285893385,-0.883002686713641,-0.912346872123997,-0.883404793788523,0.0210284233352581,-0.19770222351428,-0.96179889851814,-0.00530449435082441
"GRHL2",0.289196732547154,0.408813045490875,-0.287990074180822,1,-0.408813045490875,-0.288392344658953,0.665314474576623,0.70793931591993,-0.287990074180822,-0.290000885539789,-0.287990074180822,-0.408813045490875,-0.287990074180822,-0.287990074180822,-0.289196503306633,-0.408813045490875,-0.375441246715858,0.288392344658953,0.408813045490875,0.404992850589028,0.375642336614311,0.404590802949533,0.665314474576623,0.02515116066149,0.326187866665407,-0.00586783937004784
"GSC",-0.880393281774692,-1,0.879190285893384,-0.408813045490875,1,0.879590667301486,-0.0741013500699279,-0.700859781598984,0.879190285893384,0.88119747481577,0.879190285893384,1,0.879190285893384,0.879190285893384,0.880394865997891,1,0.966631537724943,-0.879590667301486,-1,-0.996180862390742,-0.966832125281942,-0.995778794728463,-0.0741013500699279,-0.134332152668875,-0.917382918042677,-0.0224362583310683
"KLF8",-0.999195814769491,-0.879590667301486,0.999597942093878,-0.288392344658953,0.879590667301486,1,0.0214276867825518,-0.580407730913897,0.999597942093878,0.998391548683492,0.999597942093878,0.879590667301486,0.999597942093878,0.999597942093878,0.998793592387241,0.879590667301486,0.912948180295981,-1,-0.879590667301486,-0.883403449709381,-0.912748079317268,-0.883805553891498,0.0214276867825518,-0.197296946326205,-0.961396479773247,-0.00490512174408258
"NP63",-0.0210227900673604,0.0741013500699278,0.0210284233352581,0.665314474576623,-0.0741013500699279,0.0214276867825518,1,0.373219057286135,0.0210284233352581,0.0218269480149545,0.0210284233352581,-0.0741013500699279,0.0210284233352581,0.0210284233352581,0.0214276867825518,-0.0741013500699279,-0.0495597143277831,-0.0214276867825518,0.0741013500699278,0.0702760976213292,0.0493598772464701,0.0698740475045331,1,0.00163742482614693,0.0051176078485242,-0.00446764535974415
"OVOL2",0.581213277835007,0.700859781598984,-0.580004378708288,0.70793931591993,-0.700859781598984,-0.580407730913897,0.373219057286135,1,-0.580004378708288,-0.58201749102442,-0.580004378708288,-0.700859781598984,-0.580004378708288,-0.580004378708288,-0.581211949758779,-0.700859781598984,-0.667473993671158,0.580407730913897,0.700859781598984,0.697034931340368,0.667675842723704,0.696632853604645,0.373219057286135,0.078459396303948,0.618209520255545,0.00955729303788748
"SNAI1",-0.998793915618657,-0.879190285893385,1,-0.287990074180822,0.879190285893384,0.999597942093878,0.0210284233352581,-0.580004378708288,1,0.997989643746716,1,0.879190285893384,1,1,0.998793664566054,0.879190285893384,0.912546892553011,-0.999597942093878,-0.879190285893385,-0.883002686713641,-0.912346872123997,-0.883404793788523,0.0210284233352581,-0.19770222351428,-0.96179889851814,-0.00530449435082441
"SNAI2",-0.999195739569803,-0.88119747481577,0.997989643746716,-0.290000885539789,0.88119747481577,0.998391548683492,0.0218269480149545,-0.58201749102442,0.997989643746716,1,0.997989643746716,0.88119747481577,0.997989643746716,0.997989643746716,0.999195814769491,0.88119747481577,0.914153832124098,-0.998391548683492,-0.88119747481577,-0.885010653924091,-0.914355758207231,-0.885412755278511,0.0218269480149545,-0.198902077106483,-0.959787847959241,-0.0045057556121191
