"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.900244633699962,-0.999391754474722,0.262978573782012,-0.900244633699962,-0.999391754474722,-0.0488740169792769,0.584950472973036,-0.999391754474722,-0.999188976992926,-0.999391754474722,-0.900244633699962,-0.999391754474722,-0.999391754474722,-0.95843517174493,-0.900244633699962,-0.92802158665697,0.999391754474722,0.900244633699962,0.903489313058174,0.92802158665697,0.902880730817335,0.0655952943309323,0.193879687313448,0.968376830132309,-0.00435807032472317
"CLDN7",0.900244633699962,1,-0.899636501006235,0.359899184660116,-1,-0.899636501006235,0.0115529603546166,0.68268392971606,-0.899636501006235,-0.901055653606623,-0.899636501006235,-1,-0.899636501006235,-0.899636501006235,-0.94180945467509,-1,-0.972222698383127,0.899636501006235,1,0.99675602686097,0.972222698383127,0.997364220809811,0.132500812436903,0.135084039992095,0.930664469213555,0.0155109716838721
"FOXC2",-0.999391754474722,-0.899636501006235,1,-0.262371871822608,0.899636501006235,1,0.0490743592824841,-0.584343546211893,1,0.998580733034528,1,0.899636501006235,1,1,0.957826966587544,0.899636501006235,0.927413520102336,-1,-0.899636501006235,-0.902881094102825,-0.927413520102336,-0.902272553046629,-0.0649867857095104,-0.193272114906816,-0.968986028869887,0.00374984457883437
"GRHL2",0.262978573782012,0.359899184660116,-0.262371871822608,1,-0.359899184660116,-0.262371871822608,0.651657552246848,0.677203633373706,-0.262371871822608,-0.263789601689814,-0.262371871822608,-0.359899184660116,-0.262371871822608,-0.262371871822608,-0.304545241550017,-0.359899184660116,-0.332117282350979,0.262371871822608,0.359899184660116,0.356657932354426,0.332117282350979,0.357264769044627,0.0329537544725491,0.0221482232379415,0.290525739308977,0.005576596233261
"GSC",-0.900244633699962,-1,0.899636501006235,-0.359899184660116,1,0.899636501006235,-0.0115529603546166,-0.68268392971606,0.899636501006235,0.901055653606623,0.899636501006235,1,0.899636501006235,0.899636501006235,0.94180945467509,1,0.972222698383127,-0.899636501006235,-1,-0.99675602686097,-0.972222698383127,-0.997364220809811,-0.132500812436903,-0.135084039992095,-0.930664469213555,-0.0155109716838721
"KLF8",-0.999391754474722,-0.899636501006235,1,-0.262371871822608,0.899636501006235,1,0.0490743592824841,-0.584343546211893,1,0.998580733034528,1,0.899636501006235,1,1,0.957826966587544,0.899636501006235,0.927413520102336,-1,-0.899636501006235,-0.902881094102825,-0.927413520102336,-0.902272553046629,-0.0649867857095104,-0.193272114906816,-0.968986028869887,0.00374984457883437
"NP63",-0.0488740169792769,0.0115529603546166,0.0490743592824841,0.651657552246848,-0.0115529603546166,0.0490743592824841,1,0.32884651197581,0.0490743592824841,0.0496850555889755,0.0490743592824841,-0.0115529603546166,0.0490743592824841,0.0490743592824841,0.0259598035630265,-0.0115529603546166,0.0052830246702217,-0.0490743592824841,0.0115529603546166,0.00952998177592843,-0.0052830246702217,0.00891940098036554,-0.00718950719709342,-0.00827071765400141,-0.0310790875379003,-0.00293871743269253
"OVOL2",0.584950472973036,0.68268392971606,-0.584343546211893,0.677203633373706,-0.68268392971606,-0.584343546211893,0.32884651197581,1,-0.584343546211893,-0.585761519384384,-0.584343546211893,-0.68268392971606,-0.584343546211893,-0.584343546211893,-0.626517878121875,-0.68268392971606,-0.654902031145285,0.584343546211893,0.68268392971606,0.679442244757134,0.654902031145285,0.680049268009587,0.0787779539301958,0.077693091983679,0.613316350947788,0.00841545981647551
"SNAI1",-0.999391754474722,-0.899636501006235,1,-0.262371871822608,0.899636501006235,1,0.0490743592824841,-0.584343546211893,1,0.998580733034528,1,0.899636501006235,1,1,0.957826966587544,0.899636501006235,0.927413520102336,-1,-0.899636501006235,-0.902881094102825,-0.927413520102336,-0.902272553046629,-0.0649867857095104,-0.193272114906816,-0.968986028869887,0.00374984457883437
"SNAI2",-0.999188976992926,-0.901055653606623,0.998580733034528,-0.263789601689814,0.901055653606623,0.998580733034528,0.0496850555889755,-0.585761519384384,0.998580733034528,1,0.998580733034528,0.901055653606623,0.998580733034528,0.998580733034528,0.959246193185124,0.901055653606623,0.928832611264272,-0.998580733034528,-0.901055653606623,-0.904300329997804,-0.928832611264272,-0.903691749223807,-0.0664062799353822,-0.194690683551451,-0.967565768783841,0.00354708492027338
