"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.83206144804285,-0.83206144804285,0.268535185268559,-0.83206144804285,-0.997782413173548,-0.0266276117091313,0.546975678420555,-0.996774236820048,-0.998387163254307,-0.996774236820048,-0.83206144804285,-0.996774236820048,-0.996774236820048,-0.942946675855507,-0.83206144804285,-0.898997281536473,0.997782413173548,0.83206144804285,0.846781476104342,0.898796372748864,0.846776273161948,-0.0266276117091313,0.19072425933903,0.954032657141443,0.00123182515257656
"CLDN7",0.83206144804285,1,-1,0.432872049404748,-1,-0.82984558738447,0.0889130610010196,0.713307031778157,-0.82883685152298,-0.833673261778801,-0.82883685152298,-1,-0.82883685152298,-0.82883685152298,-0.88911320587142,-1,-0.933064513408254,0.829845587384469,1,0.985282435894488,0.933266142574686,0.985282761076702,0.0889130610010196,0.105846973355367,0.871574776216571,0.0114908236667282
"FOXC2",-0.83206144804285,-1,1,-0.432872049404748,1,0.82984558738447,-0.0889130610010196,-0.713307031778157,0.82883685152298,0.833673261778801,0.82883685152298,1,0.82883685152298,0.82883685152298,0.88911320587142,1,0.933064513408254,-0.829845587384469,-1,-0.985282435894488,-0.933266142574686,-0.985282761076702,-0.0889130610010196,-0.105846973355367,-0.871574776216571,-0.0114908236667282
"GRHL2",0.268535185268559,0.432872049404748,-0.432872049404748,1,-0.432872049404748,-0.266314301165778,0.656040012855496,0.719563882068431,-0.265307230768425,-0.270150235879356,-0.265307230768425,-0.432872049404748,-0.265307230768425,-0.265307230768425,-0.325607195864657,-0.432872049404748,-0.365935339789822,0.266314301165778,0.432872049404748,0.418157823797787,0.366138198164311,0.418148068153109,0.656040012855496,0.0153179880861149,0.304429476770956,0.00286416104474944
"GSC",-0.83206144804285,-1,1,-0.432872049404748,1,0.82984558738447,-0.0889130610010196,-0.713307031778157,0.82883685152298,0.833673261778801,0.82883685152298,1,0.82883685152298,0.82883685152298,0.88911320587142,1,0.933064513408254,-0.829845587384469,-1,-0.985282435894488,-0.933266142574686,-0.985282761076702,-0.0889130610010196,-0.105846973355367,-0.871574776216571,-0.0114908236667282
"KLF8",-0.997782413173548,-0.82984558738447,0.82984558738447,-0.266314301165778,0.82984558738447,1,0.028041665891893,-0.544758476631539,0.998991941773991,0.996169819582164,0.998991941773991,0.82984558738447,0.998991941773991,0.998991941773991,0.940730563692871,0.82984558738447,0.89678156372161,-1,-0.82984558738447,-0.844566012015642,-0.896580776314235,-0.844559833508364,0.028041665891893,-0.18850641964645,-0.956251236352146,-0.00345378429478079
"NP63",-0.0266276117091313,0.0889130610010196,-0.0889130610010196,0.656040012855496,-0.0889130610010196,0.028041665891893,1,0.375604253043886,0.027032669468733,0.0282387162288396,0.027032669468733,-0.0889130610010196,0.027032669468733,0.027032669468733,-0.015521666318798,-0.0889130610010196,-0.0477836233247145,-0.028041665891893,0.0889130610010196,0.0746011092920925,0.0475829055949478,0.0758036449253541,1,-0.00968109473710889,0.000394287978521175,0.000836884033836339
"OVOL2",0.546975678420555,0.713307031778157,-0.713307031778157,0.719563882068431,-0.713307031778157,-0.544758476631539,0.375604253043886,1,-0.543750198550364,-0.548588328364488,-0.543750198550364,-0.713307031778157,-0.543750198550364,-0.543750198550364,-0.604032065741493,-0.713307031778157,-0.646371512537053,0.544758476631539,0.713307031778157,0.698590104753245,0.64657336820838,0.69858847884138,0.375604253043886,0.0639105306226385,0.584878485745727,0.00625706030643449
"SNAI1",-0.996774236820048,-0.82883685152298,0.82883685152298,-0.265307230768425,0.82883685152298,0.998991941773991,0.027032669468733,-0.543750198550364,1,0.995161564373439,1,0.82883685152298,1,1,0.939721906874807,0.82883685152298,0.895772777524681,-0.998991941773991,-0.82883685152298,-0.843557142833022,-0.895571949558796,-0.843551289514739,0.027032669468733,-0.18951451196501,-0.957258996941313,-0.00244430479294616
"SNAI2",-0.998387163254307,-0.833673261778801,0.833673261778801,-0.270150235879356,0.833673261778801,0.996169819582164,0.0282387162288396,-0.548588328364488,0.995161564373439,1,0.995161564373439,0.833673261778801,0.995161564373439,0.995161564373439,0.944155452332434,0.833673261778801,0.900205786227069,-0.996169819582163,-0.833673261778801,-0.848393028494109,-0.900408023907837,-0.847985248381241,0.0282387162288396,-0.192337262120409,-0.952419393783936,-0.00243877018649463
"TCF3",-0.996774236820048,-0.82883685152298,0.82883685152298,-0.265307230768425,0.82883685152298,0.998991941773991,0.027032669468733,-0.543750198550364,1,0.995161564373439,1,0.82883685152298,1,1,0.939721906874807,0.82883685152298,0.895772777524681,-0.998991941773991,-0.82883685152298,-0.843557142833022,-0.895571949558796,-0.843551289514739,0.027032669468733,-0.18951451196501,-0.957258996941313,-0.00244430479294616
"TGF-beta",-0.83206144804285,-1,1,-0.432872049404748,1,0.82984558738447,-0.0889130610010196,-0.713307031778157,0.82883685152298,0.833673261778801,0.82883685152298,1,0.82883685152298,0.82883685152298,0.88911320587142,1,0.933064513408254,-0.829845587384469,-1,-0.985282435894488,-0.933266142574686,-0.985282761076702,-0.0889130610010196,-0.105846973355367,-0.871574776216571,-0.0114908236667282
"TWIST1",-0.996774236820048,-0.82883685152298,0.82883685152298,-0.265307230768425,0.82883685152298,0.998991941773991,0.027032669468733,-0.543750198550364,1,0.995161564373439,1,0.82883685152298,1,1,0.939721906874807,0.82883685152298,0.895772777524681,-0.998991941773991,-0.82883685152298,-0.843557142833022,-0.895571949558796,-0.843551289514739,0.027032669468733,-0.18951451196501,-0.957258996941313,-0.00244430479294616
"TWIST2",-0.996774236820048,-0.82883685152298,0.82883685152298,-0.265307230768425,0.82883685152298,0.998991941773991,0.027032669468733,-0.543750198550364,1,0.995161564373439,1,0.82883685152298,1,1,0.939721906874807,0.82883685152298,0.895772777524681,-0.998991941773991,-0.82883685152298,-0.843557142833022,-0.895571949558796,-0.843551289514739,0.027032669468733,-0.18951451196501,-0.957258996941313,-0.00244430479294616
"VIM",-0.942946675855507,-0.88911320587142,0.88911320587142,-0.325607195864657,0.88911320587142,0.940730563692871,-0.015521666318798,-0.604032065741493,0.939721906874807,0.944155452332434,0.939721906874807,0.88911320587142,0.939721906874807,0.939721906874807,1,0.88911320587142,0.956048703346279,-0.940730563692871,-0.88911320587142,-0.903831592168604,-0.955847270624975,-0.903830616621802,-0.015521666318798,-0.171168954035996,-0.913912095483532,-0.0252063558008728
