,Cycles,Nature,Edge_count
0,ZEB1,P,1
1,OVOL2,N,1
2,SNAI2,P,1
3,ZEB2,P,1
4,SNAI1,N,1
5,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-200b,ZEB1",P,7
6,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,miR-34a,ZEB1",P,9
7,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,miR-34a,TWIST2,ZEB1",P,10
8,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,miR-34a,TWIST2,TWIST1,ZEB1",P,11
9,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,miR-34a,TWIST2,TWIST1,FOXC2,ZEB1",P,12
10,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,ZEB1",P,8
11,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,TWIST1,ZEB1",P,9
12,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,TWIST1,FOXC2,ZEB1",P,10
13,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,SNAI1,FOXC2,ZEB1",P,9
14,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,miR-101,ZEB1",P,7
15,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,ZEB1",P,7
16,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,ZEB1",P,8
17,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,SNAI1,miR-101,ZEB1",P,10
18,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,SNAI1,miR-34a,ZEB1",P,10
19,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,SNAI1,ZEB1",P,9
20,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,SNAI1,FOXC2,ZEB1",P,10
21,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,TWIST1,FOXC2,ZEB1",P,9
22,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,miR-101,ZEB1",P,9
23,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,miR-34a,ZEB1",P,9
24,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,ZEB1",P,8
25,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,TWIST1,ZEB1",P,9
26,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,TWIST1,FOXC2,ZEB1",P,10
27,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI2,TWIST2,SNAI1,FOXC2,ZEB1",P,9
28,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-101,ZEB1",P,7
29,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-101,KLF8,CDH1,SNAI2,miR-200b,ZEB1",P,11
30,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-101,KLF8,CDH1,SNAI2,TWIST2,ZEB1",P,11
31,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-101,KLF8,CDH1,SNAI2,TWIST2,TWIST1,ZEB1",P,12
32,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-101,KLF8,CDH1,SNAI2,TWIST2,TWIST1,FOXC2,ZEB1",P,13
33,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,ZEB1",P,7
34,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,ZEB1",P,8
35,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,ZEB1",P,9
36,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,TCF3,CDH1,SNAI2,miR-200b,ZEB1",P,13
37,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,TCF3,CDH1,SNAI2,miR-101,ZEB1",P,13
38,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,SNAI2,miR-200b,ZEB1",P,11
39,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,SNAI2,miR-101,ZEB1",P,11
40,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,FOXC2,ZEB1",P,10
41,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,CDH1,SNAI2,miR-200b,ZEB1",P,12
42,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,TWIST1,CDH1,SNAI2,miR-101,ZEB1",P,12
43,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,SNAI2,miR-200b,ZEB1",P,10
44,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,SNAI2,miR-101,ZEB1",P,10
45,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,CDH1,SNAI2,miR-200b,ZEB1",P,11
46,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,TWIST2,CDH1,SNAI2,miR-101,ZEB1",P,11
47,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,SNAI2,miR-200b,ZEB1",P,9
48,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,SNAI2,miR-101,ZEB1",P,9
49,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,SNAI2,TWIST2,ZEB1",P,9
50,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,SNAI2,TWIST2,TWIST1,ZEB1",P,10
51,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,miR-34a,SNAI2,TWIST2,TWIST1,FOXC2,ZEB1",P,11
52,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,ZEB1",P,6
53,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,TWIST1,ZEB1",P,7
54,"miR-141,ZEB2,miR-200a,TGF-beta,SNAI1,TWIST1,TCF3,CDH1,SNAI2,miR-200b,ZEB1",P,11
