states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'00101100111111111000000101',0,0.029599999999999998,0.0030594117081556705,0.09,0.024833333333333336,0.0014613540144521975,0.09,0.0062,0.0005354126134736336,0.09
'00101101111111111000000001',0,0.04106666666666667,0.001481740718059524,0.1,0.030399999999999996,0.002290560339014596,0.1,0.007166666666666666,4.7140452079102885e-5,0.1
'11010011000000000111111110',0,0.04223333333333334,0.0012036980056845206,0.06,0.032,0.0018457157599876173,0.06,0.007799999999999999,0.0005715476066494081,0.06
'00101101111111111000000000',0,0.043166666666666666,0.0031940917679713324,0.1,0.031033333333333333,0.00047140452079103045,0.1,0.0089,0.00014142135623730948,0.1
'10001001000100011100000110',0,0.0036666666666666666,0.0001247219128924647,0.28,,,,0.005266666666666666,0.0005312459150169742,0.28
'00101100111111111000000001',0,0.039733333333333336,0.0013474255287605136,0.06,0.03453333333333333,0.0013960261060914606,0.06,0.0096,0.0011430952132988165,0.06
'00101100111111111000000000',0,0.0447,0.0008524474568362964,0.06,0.03363333333333333,0.0018263503375736997,0.06,0.010033333333333333,0.0004988876515698586,0.06
'01110111111011100011111101',0,0.0013333333333333333,0.000262466929133727,0.31,,,,0.001,0.0002943920288775949,0.31
'00101100111111111000000100',0,0.029166666666666664,0.001973716179078328,0.09,0.024733333333333333,0.00041096093353126546,0.09,0.005933333333333333,0.0002867441755680876,0.09
'11010011000000000111111111',0,0.044399999999999995,0.0007483314773547869,0.06,0.03136666666666666,0.0002867441755680872,0.06,0.010466666666666668,0.0005436502143433361,0.06
'01110111111011100011111001',0,0.0041333333333333335,0.0002867441755680874,0.3,,,,0.002266666666666667,0.0005249338582674541,0.3
'10001001000100011100000011',0,0.0014666666666666665,0.00040276819911981907,0.31,,,,0.0022333333333333333,0.0005436502143433364,0.31
'11010010000000000111111110',0,0.0436,0.0013735598518691018,0.1,0.03266666666666667,0.0010624918300339507,0.1,0.006833333333333334,0.0009104333522498439,0.1
'11010011000000000111111011',0,0.0306,0.0013490737563232047,0.09,0.02463333333333333,0.0006944222218666539,0.09,0.005866666666666666,0.0005185449728701349,0.09
'01110110111011100011111101',0,0.0016333333333333332,9.428090415820628e-5,0.29,,,,0.0029666666666666665,0.0005185449728701349,0.29
'01110110111011100011111001',0,0.0028666666666666667,0.000262466929133727,0.28,,,,0.005333333333333333,0.0002054804667656324,0.28
'11010010000000000111111011',0,0.03056666666666667,0.0014197026292697892,0.13,0.02676666666666667,0.0013572848714334877,0.13,0.0051,0.00035590260840104385,0.13
'11010010000000000111111111',0,0.04206666666666666,0.0014267289706021797,0.1,0.0317,0.0011775681155103796,0.1,0.009099999999999999,0.0010198039027185576,0.1
'01110110111011100011111100',0,0.0012,0.00021602468994692865,0.31,,,,0.0019333333333333331,0.00047842333648024407,0.31
'00101101111111111000000101',0,0.029166666666666664,0.0012814921857827388,0.13,0.02413333333333333,0.001108552609887725,0.13,0.005066666666666666,0.0007930251502246879,0.13
