states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'11010001000000000111110111',1,0.023033333333333333,0.0012119772641798563,0.06,,,,0.12636666666666665,0.006251044357189886,0.06
'00101110111111111000001001',1,0.021733333333333337,0.0008993825042154696,0.06,,,,0.12589999999999998,0.0018239152027072528,0.06
'11010001000000000111110011',1,0.018033333333333332,0.001265789169736503,0.09,,,,0.09289999999999998,0.003179098404684365,0.09
'00101110111111111000001100',1,0.0196,0.0007788880963698617,0.09,,,,0.0881,0.005052392172690741,0.09
'11010001000000000111110110',1,0.023466666666666667,0.00036817870057290935,0.06,,,,0.12636666666666665,0.0035349053106915815,0.06
'00101110111111111000001000',1,0.024433333333333335,0.0008178562764256858,0.06,,,,0.13363333333333333,0.0014613540144521942,0.06
'00101110111111111000001101',1,0.019,0.001593737745050923,0.09,,,,0.0809,0.0015937377450509233,0.09
'11010001000000000111110010',1,0.018500000000000003,0.0006377042156569667,0.09,,,,0.08216666666666667,0.002289589968143256,0.09
'10001010000100111100001010',1,0.0005666666666666667,0.00023570226039551582,0.33,,,,0.0085,0.0012727922061357858,0.33
'10001010000100111100001110',1,0.0012,0.0002943920288775949,0.32,,,,0.0223,0.00021602468994692738,0.32
'01110101101011000011110101',1,,,0.35,,,,0.004633333333333333,0.0008259674462242575,0.35
'01110101111011000011110001',1,0.0007,8.164965809277264e-5,0.32,,,,0.0224,0.0009899494936611661,0.32
'01110101111011000011110100',1,0.0003333333333333333,9.428090415820634e-5,0.35,,,,0.004566666666666667,0.00023570226039551563,0.35
'11110001101011000111110000',1,0.0002,0.0001414213562373095,0.34,,,,0.002266666666666667,0.0006548960901462833,0.34
'01110101111011000011110101',1,0.00036666666666666667,4.714045207910319e-5,0.33,,,,0.007366666666666667,0.00038586123009300784,0.33
'10001010000100111100001011',1,,,0.35,,,,0.003833333333333333,0.00046427960923947056,0.35
'10001010010100111100001010',1,0.00039999999999999996,0.0001632993161855452,0.35,,,,0.004633333333333333,0.0009843215373488933,0.35
'10001010010100110101001011',1,,,0.41,,,,0.0006,8.16496580927726e-5,0.41
'00001110010100111000001111',1,,,0.34,,,,0.002533333333333333,0.00044969125210773465,0.34
'01110101101011001010110100',1,,,0.41,,,,0.0005666666666666666,0.00024944382578492944,0.41
'10001010010100110100011011',1,,,0.41,,,,0.0005666666666666667,0.0001699673171197595,0.41
'11010011000000000111111011',1,0.046000000000000006,0.0013589211407092998,0.09,0.053733333333333334,0.003209707497922859,0.09,,,
'00101100111111111000000001',1,0.06766666666666667,0.0024004629183185106,0.06,0.06573333333333332,0.001108552609887725,0.06,,,
'11010011000000000111111111',1,0.06696666666666667,0.0005734883511361744,0.06,0.07106666666666667,0.0004642796092394713,0.06,,,
'11010011000000000111111110',1,0.06733333333333334,0.0025420901286583478,0.06,0.0662,0.001061445555206046,0.06,,,
'00101100111111111000000000',1,0.06780000000000001,0.001067707825203132,0.06,0.07,0.0018457157599876164,0.06,,,
'00101100111111111000000100',1,0.0467,0.0006377042156569666,0.09,0.056066666666666674,0.0013274871834493248,0.09,,,
'00101100111111111000000101',1,0.0447,0.00259358182185692,0.09,0.054,0.0020607442021431653,0.09,,,
'11010011000000000111111010',1,0.04533333333333334,0.003445125380721126,0.09,0.05453333333333333,0.0021296843793284395,0.09,,,
'11000000000000000111110111',0,0.02676666666666667,0.0012119772641798576,0.13,,,,,,
'11000000000000000111110110',0,0.0243,0.0010677078252031306,0.13,,,,,,
'00111110111111111000001101',0,0.01643333333333333,0.00114697670227235,0.1,,,,,,
'01110101111011100011110101',1,0.00039999999999999996,0.0001632993161855452,0.33,,,,,,
'11000000000000000111110010',0,0.015833333333333335,0.0006182412330330469,0.16,,,,,,
'00111111111111111000001101',0,0.015366666666666667,0.0008993825042154696,0.16,,,,,,
'11000000000000000111110011',0,0.016733333333333333,0.0013597385369580753,0.16,,,,,,
'00111111111111111000001000',0,0.02476666666666667,0.0016336734339790463,0.13,,,,,,
'11000001000000000111110111',0,0.027133333333333332,0.0001699673171197596,0.07,,,,,,
'01100100111011100011110011',0,0.0003666666666666666,9.428090415820635e-5,0.35,,,,,,
'00111110111111111000001100',0,0.016966666666666668,0.0016027753706895087,0.1,,,,,,
'01110111111011100011111001',1,0.0012666666666666666,0.00018856180831641265,0.3,,,,,,
'11000001000000000111110110',0,0.02466666666666667,0.0009463379711052259,0.07,,,,,,
'00111110111111111000001001',0,0.022133333333333335,0.00128149218578274,0.07,,,,,,
'11000001000000000111110011',0,0.016266666666666665,0.0005436502143433363,0.1,,,,,,
'00111111111111111000001100',0,0.016666666666666666,0.0008259674462242577,0.16,,,,,,
'01110111111011000011111001',1,0.0031999999999999997,0.0005354126134736336,0.3,,,,,,
'00111110111111111000001000',0,0.025466666666666665,0.001596524001977072,0.07,,,,,,
'10001010000100011100001100',1,,,0.34,,,,,,
'10001000000100011100000011',1,0.0004333333333333333,0.0001247219128924647,0.33,,,,,,
'11000001000000000111110010',0,0.016200000000000003,0.0005887840577551906,0.1,,,,,,
'10001010000100010100101100',1,0.0005333333333333334,0.0001247219128924647,0.35,,,,,,
'10001010000100010100101011',1,0.0003,0.00016329931618554522,0.36,,,,,,
'00111111111111111000001001',0,0.022799999999999997,0.0011313708498984774,0.13,,,,,,
'01110111111011000011111100',1,0.0009666666666666666,0.0005436502143433363,0.33,,,,,,
'10001000000100011100000010',1,0.0011333333333333332,0.0004496912521077347,0.31,,,,,,
'10001000000100111100000101',1,0.0006333333333333334,0.0003858612300930075,0.34,,,,,,
'11110001101011000111110001',1,0.0003333333333333333,0.0001699673171197595,0.34,,,,,,
'10001000000100111100000100',1,0.0015333333333333334,0.0005436502143433363,0.32,,,,,,
'01110101111011101011000011',1,0.0003,0.00016329931618554522,0.36,,,,,,
'01110111111011000011111000',1,0.0015666666666666665,0.0005906681715556449,0.32,,,,,,
'10001000000100011100000100',1,0.0013333333333333333,0.000262466929133727,0.32,,,,,,
'01100101111011100011110011',0,0.0004,0.0,0.35,,,,,,
'10001010000100010100111101',1,,,0.36,,,,,,
'01110111111011100011111000',1,0.0010666666666666665,0.0002494438257849294,0.32,,,,,,
'10001000000100010100100101',1,0.001,0.000282842712474619,0.35,,,,,,
'10001000000100010100100100',1,0.0007,0.00021602468994692868,0.35,,,,,,
'01110111111011000011111011',1,0.0013333333333333333,0.00023570226039551585,0.32,,,,,,
'01110111111011000011111101',1,0.0010333333333333334,0.00016996731711975944,0.31,,,,,,
'10001010000100010100101101',1,0.0011,0.0001632993161855452,0.35,,,,,,
'10001000000100011100000111',1,0.0009666666666666668,0.00012472191289246472,0.32,,,,,,
'01110101111011100011110011',1,,,0.34,,,,,,
'10001000000100111100000111',1,0.0017666666666666664,0.00044969125210773465,0.32,,,,,,
'10001010000100010100101111',1,0.0017333333333333333,0.00024944382578492944,0.33,,,,,,
'01110111111011101011011010',1,0.0012333333333333335,0.0002867441755680876,0.35,,,,,,
'10001000000100111100000110',1,0.0023666666666666667,0.00020548046676563254,0.3,,,,,,
'01110111111011101011011011',1,0.0005,8.164965809277258e-5,0.35,,,,,,
'01110111111011100011111101',1,0.0009333333333333333,0.00023570226039551587,0.31,,,,,,
'01110101111011101011010000',1,0.0014666666666666665,0.0007586537784494029,0.33,,,,,,
'10001000000100111100000011',1,0.0005,0.0001414213562373095,0.33,,,,,,
'10001000000100111100000010',1,0.0010333333333333334,4.714045207910318e-5,0.31,,,,,,
'11110001101011101110110000',1,,,0.4,,,,,,
'10001000000100011100000110',1,0.0013,0.0004320493798938573,0.3,,,,,,
'01110101101011101011100100',1,0.0001,0.0,0.41,,,,,,
'01110101111011101011010011',1,0.0005333333333333333,4.714045207910314e-5,0.35,,,,,,
'10011011000100011100001100',0,0.0004,8.164965809277262e-5,0.35,,,,,,
'01110111111011000011111010',1,0.0006333333333333333,0.00012472191289246472,0.34,,,,,,
'00001110010100111000001110',1,,,0.34,,,,,,
'11110111101011000011111100',1,0.00013333333333333334,4.714045207910317e-5,0.35,,,,,,
'01110101111011000011110011',1,0.00039999999999999996,8.164965809277262e-5,0.34,,,,,,
'01110111111011100011111011',1,0.0006666666666666666,0.00012472191289246472,0.32,,,,,,
'01110101111011101011010100',1,0.0004,0.0002943920288775949,0.36,,,,,,
'00001110010100110001011111',1,,,0.41,,,,,,
'01110111111011100011111100',1,0.0006333333333333334,0.0001699673171197595,0.33,,,,,,
'01110101111011101011010001',1,0.0005333333333333333,0.0001699673171197595,0.33,,,,,,
'01110101111011101011010010',1,0.0006,0.00021602468994692865,0.35,,,,,,
'10001010000100011100001010',1,0.0004333333333333333,4.714045207910316e-5,0.33,,,,,,
'00001110010100110001001111',1,,,0.4,,,,,,
'01110101111011100011110001',1,0.0003666666666666666,9.428090415820635e-5,0.32,,,,,,
'10001010010100010100011011',1,,,0.41,,,,,,
'10001010000100010101101100',1,0.0002,8.16496580927726e-5,0.36,,,,,,
'10001010000100010100101110',1,0.0007333333333333332,0.00026246692913372703,0.33,,,,,,
'11110001101011001110110000',1,,,0.4,,,,,,
'10001010010100010101001011',1,,,0.41,,,,,,
'01110101111011101011000010',1,0.0002666666666666666,4.714045207910315e-5,0.36,,,,,,
'01110101101011001011110100',1,,,0.4,,,,,,
