"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.901598801378399,-0.969010931278194,0.311593784183345,-0.901598801378399,-0.969010931278194,0.00330420147324817,0.602971882198427,-0.969010931278194,-0.971022913043298,-0.969010931278194,-0.901598801378399,-0.969010931278194,-0.969010931278194,-0.948082336402777,-0.901598801378399,-0.936008809134715,0.969010931278194,0.901598801378399,0.905421219148063,0.936209888610315,0.906429686478814,0.00330420147324817,0.184990226526138,0.937821567655435,-0.030892638793376
"CLDN7",0.901598801378399,1,-0.870610480950485,0.409996211489795,-1,-0.870610480950485,0.0763544211863736,0.701374773983932,-0.870610480950485,-0.872622261218489,-0.870610480950485,-1,-0.870610480950485,-0.870610480950485,-0.927356302837455,-1,-0.965189369603834,0.870610480950485,1,0.996177606009128,0.965390213931514,0.995170822342943,0.0763544211863736,0.124830109387612,0.90864225196232,0.0208241617276331
"FOXC2",-0.969010931278194,-0.870610480950485,1,-0.280602996343027,0.870610480950485,1,0.0244702845451637,-0.571981254328339,1,0.997987748808981,1,0.870610480950485,1,1,0.943253177410113,0.870610480950485,0.905420184526742,-1,-0.870610480950485,-0.874431045038096,-0.905219074751137,-0.87544243943628,0.0244702845451637,-0.187390862539102,-0.961971857748221,0.00151424091053162
"GRHL2",0.311593784183345,0.409996211489795,-0.280602996343027,1,-0.409996211489795,-0.280602996343027,0.666362186979848,0.708620385893553,-0.280602996343027,-0.2826157141878,-0.280602996343027,-0.409996211489795,-0.280602996343027,-0.280602996343027,-0.337351225148778,-0.409996211489795,-0.375181662870032,0.280602996343027,0.409996211489795,0.40617161552832,0.375382989823387,0.405167782957521,0.666362186979848,0.0205954231479566,0.318639415796403,-0.000907804641772689
"GSC",-0.901598801378399,-1,0.870610480950485,-0.409996211489795,1,0.870610480950485,-0.0763544211863735,-0.701374773983932,0.870610480950485,0.872622261218489,0.870610480950485,1,0.870610480950485,0.870610480950485,0.927356302837455,1,0.965189369603834,-0.870610480950485,-1,-0.996177606009128,-0.965390213931514,-0.995170822342943,-0.0763544211863735,-0.124830109387612,-0.90864225196232,-0.0208241617276331
"KLF8",-0.969010931278194,-0.870610480950485,1,-0.280602996343027,0.870610480950485,1,0.0244702845451637,-0.571981254328339,1,0.997987748808981,1,0.870610480950485,1,1,0.943253177410113,0.870610480950485,0.905420184526742,-1,-0.870610480950485,-0.874431045038096,-0.905219074751137,-0.87544243943628,0.0244702845451637,-0.187390862539102,-0.961971857748221,0.00151424091053162
"NP63",0.00330420147324817,0.0763544211863736,0.0244702845451637,0.666362186979848,-0.0763544211863735,0.0244702845451637,1,0.374978761388471,0.0244702845451637,0.0236638076500848,0.0244702845451637,-0.0763544211863735,0.0244702845451637,0.0244702845451637,-0.0177928165780176,-0.0763544211863735,-0.0483756861269712,-0.0244702845451637,0.0763544211863736,0.0725262186617767,0.0481751506203745,0.0715277298897943,1,-0.00155691261982073,0.00431707066514004,-0.00292119101151915
"OVOL2",0.602971882198427,0.701374773983932,-0.571981254328339,0.708620385893553,-0.701374773983932,-0.571981254328339,0.374978761388471,1,-0.571981254328339,-0.573993840329982,-0.571981254328339,-0.701374773983932,-0.571981254328339,-0.571981254328339,-0.628729420162461,-0.701374773983932,-0.666560277024204,0.571981254328339,0.701374773983932,0.697550114737813,0.666761529124661,0.696546614775352,0.374978761388471,0.0704889090673066,0.610017921761575,0.0107623785780155
"SNAI1",-0.969010931278194,-0.870610480950485,1,-0.280602996343027,0.870610480950485,1,0.0244702845451637,-0.571981254328339,1,0.997987748808981,1,0.870610480950485,1,1,0.943253177410113,0.870610480950485,0.905420184526742,-1,-0.870610480950485,-0.874431045038096,-0.905219074751137,-0.87544243943628,0.0244702845451637,-0.187390862539102,-0.961971857748221,0.00151424091053162
"SNAI2",-0.971022913043298,-0.872622261218489,0.997987748808981,-0.2826157141878,0.872622261218489,0.997987748808981,0.0236638076500848,-0.573993840329982,0.997987748808981,1,0.997987748808981,0.872622261218489,0.997987748808981,0.997987748808981,0.945265214455513,0.872622261218489,0.90703033424441,-0.997987748808981,-0.872622261218489,-0.876443395430877,-0.907231608146748,-0.877453880659597,0.0236638076500848,-0.189005575938892,-0.959958497795401,0.00191633366209034
