"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.849488550181181,-0.995164280291425,0.270399623341446,-0.84445166846671,-0.997783774621069,-0.0310252925160146,0.565382263856139,-0.995164280291425,-0.999395706294142,-0.995164280291425,-0.845055682202107,-0.995164280291425,-0.995164280291425,-0.924442488853899,-0.849488550181181,-0.848076248601915,0.997783774621069,0.849488550181181,0.834777705405153,0.866011058103182,0.835381929271714,-0.0310252925160146,0.203927245609442,0.952649646571055,0.00727309947561268
"CLDN7",0.849488550181181,1,-0.844654106910943,0.420915248284603,-0.99496261142415,-0.847274283977487,0.0820192573660331,0.715898767678734,-0.844654106910943,-0.850091177924162,-0.844654106910943,-0.995567084778275,-0.844654106910943,-0.844654106910943,-0.925044038300565,-1,-0.965544823837046,0.847274283977487,1,0.978843508761114,0.983477315991754,0.978239263611493,0.0820192573660331,0.12113381971647,0.887170054486298,0.0264445501289137
"FOXC2",-0.995164280291425,-0.844654106910943,1,-0.265564038182439,0.839617305071383,0.997380630853558,0.0282052779522192,-0.560546782423768,1,0.994560223847961,1,0.840221242171311,1,1,0.919607684071621,0.844654106910943,0.843241422451717,-0.997380630853558,-0.844654106910943,-0.829942888973233,-0.861176602758665,-0.830547035027437,0.0282052779522192,-0.205133391509581,-0.957485314678261,-0.00847827969946983
"GRHL2",0.270399623341446,0.420915248284603,-0.265564038182439,1,-0.425952828581413,-0.268183547686369,0.661096273619988,0.70501681680391,-0.265564038182439,-0.271003868579281,-0.265564038182439,-0.42534810951485,-0.265564038182439,-0.265564038182439,-0.345959114524959,-0.420915248284604,-0.406205368403627,0.268183547686369,0.420915248284603,0.419503891354,0.404392765517321,0.418899284396328,0.661096273619988,0.0151188681918754,0.30807883227756,0.00706204711876083
"GSC",-0.84445166846671,-0.99496261142415,0.839617305071383,-0.425952828581413,1,0.842237526983737,-0.0870571462109497,-0.715697649320512,0.839617305071383,0.84505416797939,0.839617305071383,0.997783560394845,0.839617305071383,0.839617305071383,0.920006753340815,0.99496261142415,0.970582397336705,-0.842237526983737,-0.99496261142415,-0.983881096028809,-0.978439910310083,-0.983276886865727,-0.0870571462109497,-0.126172741253374,-0.882133338796364,-0.0314840566160646
"KLF8",-0.997783774621069,-0.847274283977487,0.997380630853558,-0.268183547686369,0.842237526983737,1,0.030825108427186,-0.56316636748111,0.997380630853558,0.997179843827432,0.997380630853558,0.84284142058762,0.997380630853558,0.997380630853558,0.922227666131646,0.847274283977487,0.845861384984724,-1,-0.847274283977487,-0.832562855555516,-0.863796774794268,-0.8331669587524,0.030825108427186,-0.202512545313656,-0.954865918675897,-0.00948387024343088
"NP63",-0.0310252925160146,0.0820192573660331,0.0282052779522192,0.661096273619988,-0.0870571462109497,0.030825108427186,1,0.366114728645028,0.0282052779522192,0.031628472868436,0.0282052779522192,-0.0864521272347836,0.0282052779522192,0.0282052779522192,-0.022375138281006,-0.0820192573660331,-0.0874569652451715,-0.030825108427186,0.0820192573660331,0.0967256508182817,0.0695266240995544,0.0961206486372893,1,-0.0110970167248068,0.00423445241425948,-0.00586450685222738
"OVOL2",0.565382263856139,0.715898767678734,-0.560546782423768,0.70501681680391,-0.715697649320512,-0.56316636748111,0.366114728645028,1,-0.560546782423768,-0.56598643576517,-0.560546782423768,-0.717913706892083,-0.560546782423768,-0.560546782423768,-0.640942096491216,-0.715898767678734,-0.689904727684575,0.56316636748111,0.715898767678734,0.703203265752243,0.699376266129272,0.702598595903023,0.366114728645028,0.068319140809821,0.603061697423861,0.0183537104827712
"SNAI1",-0.995164280291425,-0.844654106910943,1,-0.265564038182439,0.839617305071383,0.997380630853558,0.0282052779522192,-0.560546782423768,1,0.994560223847961,1,0.840221242171311,1,1,0.919607684071621,0.844654106910943,0.843241422451717,-0.997380630853558,-0.844654106910943,-0.829942888973233,-0.861176602758665,-0.830547035027437,0.0282052779522192,-0.205133391509581,-0.957485314678261,-0.00847827969946983
"SNAI2",-0.999395706294142,-0.850091177924162,0.994560223847961,-0.271003868579281,0.84505416797939,0.997179843827432,0.031628472868436,-0.56598643576517,0.994560223847961,1,0.994560223847961,0.845658303736141,0.994560223847961,0.994560223847961,0.925045706525196,0.850091177924162,0.848679480606297,-0.997179843827432,-0.850091177924162,-0.835380918782777,-0.866613708988606,-0.835985264816242,0.031628472868436,-0.204536039147771,-0.952045652559779,-0.00788333662874163
