"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.895057855871244,-0.976627616903723,0.313600109211043,-0.895057855871244,-0.977635007140323,0.00354613326560021,0.602121197264676,-0.976627616903723,-0.9804559243243,-0.976627616903723,-0.895057855871244,-0.976627616903723,-0.976627616903723,-0.953456614536969,-0.895057855871244,-0.929890687629772,0.977635007140323,0.895057855871244,0.89948434756872,0.930091393628274,0.899487222696013,0.00354613326560021,0.187492460254947,0.94439873892898,-0.027136895879362
"CLDN7",0.895057855871244,1,-0.87168708297982,0.418588556277235,-1,-0.87269554127583,0.0871935929684828,0.707080426269613,-0.87168708297982,-0.875513984941544,-0.87168708297982,-1,-0.87168708297982,-0.87168708297982,-0.928704958523966,-1,-0.964751022561347,0.87269554127583,1,0.995568218344305,0.964953206796747,0.995567987059994,0.0871935929684828,0.131314006938996,0.909548623028983,0.0153396326248761
"FOXC2",-0.976627616903723,-0.87168708297982,1,-0.290229211119747,0.87168708297982,0.998992587273286,0.0166010598059095,-0.57875048128162,1,0.996171795313628,1,0.87168708297982,1,1,0.942979311075516,0.87168708297982,0.906922141796122,-0.998992587273286,-0.87168708297982,-0.876113449477423,-0.906719842947488,-0.876116389101872,0.0166010598059095,-0.192730724182183,-0.962128773964289,0.00819867696397425
"GRHL2",0.313600109211043,0.418588556277235,-0.290229211119747,1,-0.418588556277235,-0.291235942980858,0.668600238725752,0.711511601987862,-0.290229211119747,-0.294057841805303,-0.290229211119747,-0.418588556277235,-0.290229211119747,-0.290229211119747,-0.347245660277775,-0.418588556277235,-0.38331814743879,0.291235942980858,0.418588556277235,0.414152986815663,0.383518978688868,0.414154684762081,0.668600238725752,0.0329980649973048,0.328118089499307,0.00849388965426574
"GSC",-0.895057855871244,-1,0.87168708297982,-0.418588556277235,1,0.87269554127583,-0.0871935929684828,-0.707080426269613,0.87168708297982,0.875513984941544,0.87168708297982,1,0.87168708297982,0.87168708297982,0.928704958523966,1,0.964751022561347,-0.87269554127583,-1,-0.995568218344305,-0.964953206796747,-0.995567987059994,-0.0871935929684828,-0.131314006938996,-0.909548623028983,-0.0153396326248761
"KLF8",-0.977635007140323,-0.87269554127583,0.998992587273286,-0.291235942980858,0.87269554127583,1,0.0176096845898815,-0.579758227603743,0.998992587273286,0.997179276222286,0.998992587273286,0.87269554127583,0.998992587273286,0.998992587273286,0.943986572610647,0.87269554127583,0.90752699741555,-1,-0.87269554127583,-0.877121762762997,-0.907727617525481,-0.877124780792994,0.0176096845898815,-0.19172270622277,-0.961122031660217,0.00759335273299404
"NP63",0.00354613326560021,0.0871935929684828,0.0166010598059095,0.668600238725752,-0.0871935929684828,0.0176096845898815,1,0.380115107996277,0.0166010598059095,0.0155924410998869,0.0166010598059095,-0.0871935929684828,0.0166010598059095,0.0166010598059095,-0.028728984552042,-0.0871935929684828,-0.0599754963830947,-0.0176096845898815,0.0871935929684828,0.0827570891340922,0.0597729369998885,0.0827592957827646,1,0.00137489508856184,0.0124322972567892,0.00949644796356087
"OVOL2",0.602121197264676,0.707080426269613,-0.57875048128162,0.711511601987862,-0.707080426269613,-0.579758227603743,0.380115107996277,1,-0.57875048128162,-0.582578071547094,-0.57875048128162,-0.707080426269613,-0.57875048128162,-0.57875048128162,-0.635767508467663,-0.707080426269613,-0.671823928873451,0.579758227603743,0.707080426269613,0.702647410887035,0.672025593402507,0.702647825640785,0.380115107996277,0.0833691991483112,0.616622666512288,0.0121144317405921
"SNAI1",-0.976627616903723,-0.87168708297982,1,-0.290229211119747,0.87168708297982,0.998992587273286,0.0166010598059095,-0.57875048128162,1,0.996171795313628,1,0.87168708297982,1,1,0.942979311075516,0.87168708297982,0.906922141796122,-0.998992587273286,-0.87168708297982,-0.876113449477423,-0.906719842947488,-0.876116389101872,0.0166010598059095,-0.192730724182183,-0.962128773964289,0.00819867696397425
"SNAI2",-0.9804559243243,-0.875513984941544,0.996171795313628,-0.294057841805303,0.875513984941544,0.997179276222286,0.0155924410998869,-0.582578071547094,0.996171795313628,1,0.996171795313628,0.875513984941544,0.996171795313628,0.996171795313628,0.946807758883309,0.875513984941544,0.910346884966765,-0.997179276222286,-0.875513984941544,-0.879940522531854,-0.910547590967282,-0.879943370407091,0.0155924410998869,-0.194141686872795,-0.958300098688548,0.00759517901440274
"TCF3",-0.976627616903723,-0.87168708297982,1,-0.290229211119747,0.87168708297982,0.998992587273286,0.0166010598059095,-0.57875048128162,1,0.996171795313628,1,0.87168708297982,1,1,0.942979311075516,0.87168708297982,0.906922141796122,-0.998992587273286,-0.87168708297982,-0.876113449477423,-0.906719842947488,-0.876116389101872,0.0166010598059095,-0.192730724182183,-0.962128773964289,0.00819867696397425
"TGF-beta",-0.895057855871244,-1,0.87168708297982,-0.418588556277235,1,0.87269554127583,-0.0871935929684828,-0.707080426269613,0.87168708297982,0.875513984941544,0.87168708297982,1,0.87168708297982,0.87168708297982,0.928704958523966,1,0.964751022561347,-0.87269554127583,-1,-0.995568218344305,-0.964953206796747,-0.995567987059994,-0.0871935929684828,-0.131314006938996,-0.909548623028983,-0.0153396326248761
"TWIST1",-0.976627616903723,-0.87168708297982,1,-0.290229211119747,0.87168708297982,0.998992587273286,0.0166010598059095,-0.57875048128162,1,0.996171795313628,1,0.87168708297982,1,1,0.942979311075516,0.87168708297982,0.906922141796122,-0.998992587273286,-0.87168708297982,-0.876113449477423,-0.906719842947488,-0.876116389101872,0.0166010598059095,-0.192730724182183,-0.962128773964289,0.00819867696397425
"TWIST2",-0.976627616903723,-0.87168708297982,1,-0.290229211119747,0.87168708297982,0.998992587273286,0.0166010598059095,-0.57875048128162,1,0.996171795313628,1,0.87168708297982,1,1,0.942979311075516,0.87168708297982,0.906922141796122,-0.998992587273286,-0.87168708297982,-0.876113449477423,-0.906719842947488,-0.876116389101872,0.0166010598059095,-0.192730724182183,-0.962128773964289,0.00819867696397425
"VIM",-0.953456614536969,-0.928704958523966,0.942979311075516,-0.347245660277775,0.928704958523966,0.943986572610647,-0.028728984552042,-0.635767508467663,0.942979311075516,0.946807758883309,0.942979311075516,0.928704958523966,0.942979311075516,0.942979311075516,1,0.928704958523966,0.96353816387958,-0.943986572610647,-0.928704958523966,-0.933131480059915,-0.963738898791087,-0.933134343518724,-0.028728984552042,-0.171978427357072,-0.92243821444045,-0.0129566849630544
"ZEB1",-0.895057855871244,-1,0.87168708297982,-0.418588556277235,1,0.87269554127583,-0.0871935929684828,-0.707080426269613,0.87168708297982,0.875513984941544,0.87168708297982,1,0.87168708297982,0.87168708297982,0.928704958523966,1,0.964751022561347,-0.87269554127583,-1,-0.995568218344305,-0.964953206796747,-0.995567987059994,-0.0871935929684828,-0.131314006938996,-0.909548623028983,-0.0153396326248761
"ZEB2",-0.929890687629772,-0.964751022561347,0.906922141796122,-0.38331814743879,0.964751022561347,0.90752699741555,-0.0599754963830947,-0.671823928873451,0.906922141796122,0.910346884966765,0.906922141796122,0.964751022561347,0.906922141796122,0.906922141796122,0.96353816387958,0.964751022561347,1,-0.90752699741555,-0.964751022561347,-0.969180318532603,-0.999798548998842,-0.969181702389108,-0.0599754963830947,-0.162925609493329,-0.899265040069382,-0.0292587822086262
"miR-101",0.977635007140323,0.87269554127583,-0.998992587273286,0.291235942980858,-0.87269554127583,-1,-0.0176096845898815,0.579758227603743,-0.998992587273286,-0.997179276222286,-0.998992587273286,-0.87269554127583,-0.998992587273286,-0.998992587273286,-0.943986572610647,-0.87269554127583,-0.90752699741555,1,0.87269554127583,0.877121762762997,0.907727617525481,0.877124780792994,-0.0176096845898815,0.19172270622277,0.961122031660217,-0.00759335273299404
"miR-141",0.895057855871244,1,-0.87168708297982,0.418588556277235,-1,-0.87269554127583,0.0871935929684828,0.707080426269613,-0.87168708297982,-0.875513984941544,-0.87168708297982,-1,-0.87168708297982,-0.87168708297982,-0.928704958523966,-1,-0.964751022561347,0.87269554127583,1,0.995568218344305,0.964953206796747,0.995567987059994,0.0871935929684828,0.131314006938996,0.909548623028983,0.0153396326248761
"miR-200a",0.89948434756872,0.995568218344305,-0.876113449477423,0.414152986815663,-0.995568218344305,-0.877121762762997,0.0827570891340922,0.702647410887035,-0.876113449477423,-0.879940522531854,-0.876113449477423,-0.995568218344305,-0.876113449477423,-0.876113449477423,-0.933131480059915,-0.995568218344305,-0.969180318532603,0.877121762762997,0.995568218344305,1,0.969382350577177,0.991135845463088,0.0827570891340922,0.135742098211433,0.905113476096164,0.0153434485037655
"miR-200b",0.930091393628274,0.964953206796747,-0.906719842947488,0.383518978688868,-0.964953206796747,-0.907727617525481,0.0597729369998885,0.672025593402507,-0.906719842947488,-0.910547590967282,-0.906719842947488,-0.964953206796747,-0.906719842947488,-0.906719842947488,-0.963738898791087,-0.964953206796747,-0.999798548998842,0.907727617525481,0.964953206796747,0.969382350577177,1,0.969383815055088,0.0597729369998885,0.162723301946447,0.899063464581945,0.0290583123911898
"miR-200c",0.899487222696013,0.995567987059994,-0.876116389101872,0.414154684762081,-0.995567987059994,-0.877124780792994,0.0827592957827646,0.702647825640785,-0.876116389101872,-0.879943370407091,-0.876116389101872,-0.995567987059994,-0.876116389101872,-0.876116389101872,-0.933134343518724,-0.995567987059994,-0.969181702389108,0.877124780792994,0.995567987059994,0.991135845463088,0.969383815055088,1,0.0827592957827646,0.135744077465613,0.905114874402828,0.0161473675429259
"miR-205",0.00354613326560021,0.0871935929684828,0.0166010598059095,0.668600238725752,-0.0871935929684828,0.0176096845898815,1,0.380115107996277,0.0166010598059095,0.0155924410998869,0.0166010598059095,-0.0871935929684828,0.0166010598059095,0.0166010598059095,-0.028728984552042,-0.0871935929684828,-0.0599754963830947,-0.0176096845898815,0.0871935929684828,0.0827570891340922,0.0597729369998885,0.0827592957827646,1,0.00137489508856184,0.0124322972567892,0.00949644796356087
"miR-30c",0.187492460254947,0.131314006938996,-0.192730724182183,0.0329980649973048,-0.131314006938996,-0.19172270622277,0.00137489508856184,0.0833691991483112,-0.192730724182183,-0.194141686872795,-0.192730724182183,-0.131314006938996,-0.192730724182183,-0.192730724182183,-0.171978427357072,-0.131314006938996,-0.162925609493329,0.19172270622277,0.131314006938996,0.135742098211433,0.162723301946447,0.135744077465613,0.00137489508856184,1,0.154868783396925,0.00687657461105148
"miR-34a",0.94439873892898,0.909548623028983,-0.962128773964289,0.328118089499307,-0.909548623028983,-0.961122031660217,0.0124322972567892,0.616622666512288,-0.962128773964289,-0.958300098688548,-0.962128773964289,-0.909548623028983,-0.962128773964289,-0.962128773964289,-0.92243821444045,-0.909548623028983,-0.899265040069382,0.961122031660217,0.909548623028983,0.905113476096164,0.899063464581945,0.905114874402828,0.0124322972567892,0.154868783396925,1,-0.00499174519419971
"miR-9",-0.027136895879362,0.0153396326248761,0.00819867696397425,0.00849388965426574,-0.0153396326248761,0.00759335273299404,0.00949644796356087,0.0121144317405921,0.00819867696397425,0.00759517901440274,0.00819867696397425,-0.0153396326248761,0.00819867696397425,0.00819867696397425,-0.0129566849630544,-0.0153396326248761,-0.0292587822086262,-0.00759335273299404,0.0153396326248761,0.0153434485037655,0.0290583123911898,0.0161473675429259,0.00949644796356087,0.00687657461105148,-0.00499174519419971,1
