"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.914423657857855,-0.988696304789691,0.345587916229388,-0.914220906296932,-0.291681949139953,0.0357308323853595,0.62781092384161,-0.988696304789691,-0.989907449916326,-0.988696304789691,-0.914220906296932,-0.988696304789691,-0.988898023543271,-0.957206349791077,-0.914423657857855,-0.936011270920219,0.291681949139953,0.914423657857855,0.915835774460509,0.938433736002685,0.914822574299882,0.0357308323853595,0.169961289563736,0.976586591582599,0.000413717458232747
"CLDN7",0.914423657857855,1,-0.903123699305235,0.43115674560473,-0.99979816047145,-0.255766667839581,0.101123607639482,0.713362778166937,-0.903123699305235,-0.907968312975122,-0.903123699305235,-0.99979816047145,-0.903123699305235,-0.90332447116035,-0.947122905715843,-1,-0.972356144422213,0.255766667839581,1,0.992531203990083,0.975584095712479,0.993541236974609,0.101123607639482,0.121129016215777,0.915627068038902,0.0258012239872571
"FOXC2",-0.988696304789691,-0.903123699305235,1,-0.334287921960679,0.903324510546893,0.286431686281975,-0.0276581898262656,-0.616514492948709,1,0.995155413966283,1,0.903324510546893,1,0.999798162691769,0.955995808178749,0.903123699305235,0.925111382731708,-0.286431686281975,-0.903123699305235,-0.904939380552872,-0.927534179213831,-0.903925398719104,-0.0276581898262656,-0.175207036481302,-0.987488826836431,-0.011726273016813
"GRHL2",0.345587916229388,0.43115674560473,-0.334287921960679,1,-0.430955497179289,-0.091859450876315,0.669962879482503,0.717798972080071,-0.334287921960679,-0.339132552212495,-0.334287921960679,-0.430955497179289,-0.334287921960679,-0.334488728530025,-0.378287135459731,-0.43115674560473,-0.403520542396943,0.091859450876315,0.43115674560473,0.423688515824906,0.406748317830366,0.42470116354215,0.669962879482503,0.0315061621430507,0.346789700659705,0.00197276755352634
"GSC",-0.914220906296932,-0.99979816047145,0.903324510546893,-0.430955497179289,1,0.255564045360763,-0.100922080048304,-0.713162207346866,0.903324510546893,0.90816912056483,0.903324510546893,1,0.903324510546893,0.903121605565813,0.947323927973968,0.99979816047145,0.972557106941312,-0.255564045360763,-0.99979816047145,-0.992733048996585,-0.975785137242096,-0.993742876846509,-0.100922080048304,-0.121330091817425,-0.915424723036555,-0.0260050695090278
"KLF8",-0.291681949139953,-0.255766667839581,0.286431686281975,-0.091859450876315,0.255564045360763,1,-0.0452219642696186,-0.180292205348799,0.286431686281975,0.281587088897745,0.286431686281975,0.255564045360763,0.286431686281975,0.286634015683386,0.264634032576306,0.255766667839581,0.265239073736983,-1,-0.255766667839581,-0.257582637597641,-0.262010423269596,-0.256165961822077,-0.0452219642696186,-0.0167446059079694,-0.274327866157509,-0.00426717651543909
"NP63",0.0357308323853595,0.101123607639482,-0.0276581898262656,0.669962879482503,-0.100922080048304,-0.0452219642696186,1,0.387765912629584,-0.0276581898262656,-0.0268507585080966,-0.0276581898262656,-0.100922080048304,-0.0276581898262656,-0.0278596305424474,-0.0567231892888213,-0.101123607639482,-0.0839743757431842,0.0452219642696186,0.101123607639482,0.0993072094172229,0.0807438200798348,0.100318224101116,1,-0.00463582283077727,0.0385527641361023,0.000585635417617747
"OVOL2",0.62781092384161,0.713362778166937,-0.616514492948709,0.717798972080071,-0.713162207346866,-0.180292205348799,0.387765912629584,1,-0.616514492948709,-0.621359270866163,-0.616514492948709,-0.713162207346866,-0.616514492948709,-0.616714311438263,-0.66050925484932,-0.713362778166937,-0.685744367609725,0.180292205348799,0.713362778166937,0.705895004492929,0.688970379521612,0.706911274238585,0.387765912629584,0.0735106155031844,0.629003780346005,0.0160601694314589
"SNAI1",-0.988696304789691,-0.903123699305235,1,-0.334287921960679,0.903324510546893,0.286431686281975,-0.0276581898262656,-0.616514492948709,1,0.995155413966283,1,0.903324510546893,1,0.999798162691769,0.955995808178749,0.903123699305235,0.925111382731708,-0.286431686281975,-0.903123699305235,-0.904939380552872,-0.927534179213831,-0.903925398719104,-0.0276581898262656,-0.175207036481302,-0.987488826836431,-0.011726273016813
"SNAI2",-0.989907449916326,-0.907968312975122,0.995155413966283,-0.339132552212495,0.90816912056483,0.281587088897745,-0.0268507585080966,-0.621359270866163,0.995155413966283,1,0.995155413966283,0.90816912056483,0.995155413966283,0.994953578335947,0.960436672195487,0.907968312975122,0.929148532413579,-0.281587088897745,-0.907968312975122,-0.909783990570809,-0.932378757647684,-0.908769993438423,-0.0268507585080966,-0.180051643044701,-0.982644246329891,-0.00970760008622914
