"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.898683039486258,-0.986626463909774,0.304558353402563,-0.898683039486258,-0.0161996235160074,-0.000813334196993569,0.602030625238222,-0.986626463909774,-0.988450028766113,-0.986626463909774,-0.898683039486258,-0.986626463909774,-0.986626463909774,-0.956636243041192,-0.898683039486258,-0.93150963412929,0.986828954238833,0.898683039486258,0.902938167267787,0.93150963412929,0.901722444708649,-0.000813334196993569,0.186431548799847,0.953394751708589,-0.00365530279097717
"CLDN7",0.898683039486258,1,-0.885310180469483,0.405874474827659,-1,0.000837258159480384,0.0814539726329758,0.703345610021581,-0.885310180469483,-0.887133580800024,-0.885310180469483,-1,-0.885310180469483,-0.885310180469483,-0.932725648590213,-1,-0.967173267006741,0.885512504675244,1,0.995745187732922,0.967173267006741,0.996960499801139,0.0814539726329758,0.134155889007164,0.920161920705078,0.024707092103882
"FOXC2",-0.986626463909774,-0.885310180469483,1,-0.291186008149114,0.885310180469483,0.00405323090837994,0.0129686686387343,-0.588660652050357,1,0.998176312286191,1,0.885310180469483,1,1,0.952583899535807,0.885310180469483,0.918136443531342,-0.999797386280972,-0.885310180469483,-0.889564500740246,-0.918136443531342,-0.888349424568914,0.0129686686387343,-0.187642550907444,-0.965148891311224,-0.00810573742297297
"GRHL2",0.304558353402563,0.405874474827659,-0.291186008149114,1,-0.405874474827659,-0.000372060257569899,0.675580988540023,0.702533444779003,-0.291186008149114,-0.293009315508302,-0.291186008149114,-0.405874474827659,-0.291186008149114,-0.291186008149114,-0.338600987667214,-0.405874474827659,-0.373048223348804,0.291388238185394,0.405874474827659,0.401620740891876,0.373048223348804,0.402835237468266,0.675580988540023,0.0291918028525035,0.326035733166353,0.00606001613383213
"GSC",-0.898683039486258,-1,0.885310180469483,-0.405874474827659,1,-0.000837258159480384,-0.0814539726329758,-0.703345610021581,0.885310180469483,0.887133580800024,0.885310180469483,1,0.885310180469483,0.885310180469483,0.932725648590213,1,0.967173267006741,-0.885512504675244,-1,-0.995745187732922,-0.967173267006741,-0.996960499801139,-0.0814539726329758,-0.134155889007164,-0.920161920705078,-0.024707092103882
"KLF8",-0.0161996235160074,0.000837258159480384,0.00405323090837994,-0.000372060257569899,-0.000837258159480384,1,-0.00906327520369684,0.00251845885020327,0.00405323090837994,0.00465788928055284,0.00405323090837994,-0.000837258159480384,0.00405323090837994,0.00405323090837994,0.000392017780761835,-0.000837258159480384,-0.000830604953841519,-0.00384724308223403,0.000837258159480384,-0.000598005667616092,0.000830604953841519,0.00184724028505337,-0.00906327520369684,0.0167247326098201,-0.00158803202651523,0.0137352853791013
"NP63",-0.000813334196993569,0.0814539726329758,0.0129686686387343,0.675580988540023,-0.0814539726329758,-0.00906327520369684,1,0.37810484365147,0.0129686686387343,0.0123614605850545,0.0129686686387343,-0.0814539726329758,0.0129686686387343,0.0129686686387343,-0.0230976564600781,-0.0814539726329758,-0.0543021518491151,-0.013172002391616,0.0814539726329758,0.0772020256498775,0.0543021518491151,0.0784151108145264,1,-0.00990906500359689,0.0149880735347994,-0.00104603232146218
"OVOL2",0.602030625238222,0.703345610021581,-0.588660652050357,0.702533444779003,-0.703345610021581,0.00251845885020327,0.37810484365147,1,-0.588660652050357,-0.590483330099321,-0.588660652050357,-0.703345610021581,-0.588660652050357,-0.588660652050357,-0.636073662081598,-0.703345610021581,-0.670520113309703,0.588862233606003,0.703345610021581,0.699094774789866,0.670520113309703,0.700306902094609,0.37810484365147,0.0737921231874859,0.623504830103846,0.0226462007071748
"SNAI1",-0.986626463909774,-0.885310180469483,1,-0.291186008149114,0.885310180469483,0.00405323090837994,0.0129686686387343,-0.588660652050357,1,0.998176312286191,1,0.885310180469483,1,1,0.952583899535807,0.885310180469483,0.918136443531342,-0.999797386280972,-0.885310180469483,-0.889564500740246,-0.918136443531342,-0.888349424568914,0.0129686686387343,-0.187642550907444,-0.965148891311224,-0.00810573742297297
"SNAI2",-0.988450028766113,-0.887133580800024,0.998176312286191,-0.293009315508302,0.887133580800024,0.00465788928055284,0.0123614605850545,-0.590483330099321,0.998176312286191,1,0.998176312286191,0.887133580800024,0.998176312286191,0.998176312286191,0.954407463693242,0.887133580800024,0.919959925608982,-0.998378925971938,-0.887133580800024,-0.891388104402452,-0.919959925608982,-0.89017286546101,0.0123614605850545,-0.189062209775718,-0.963324788530544,-0.00790116421213041
"TCF3",-0.986626463909774,-0.885310180469483,1,-0.291186008149114,0.885310180469483,0.00405323090837994,0.0129686686387343,-0.588660652050357,1,0.998176312286191,1,0.885310180469483,1,1,0.952583899535807,0.885310180469483,0.918136443531342,-0.999797386280972,-0.885310180469483,-0.889564500740246,-0.918136443531342,-0.888349424568914,0.0129686686387343,-0.187642550907444,-0.965148891311224,-0.00810573742297297
"TGF-beta",-0.898683039486258,-1,0.885310180469483,-0.405874474827659,1,-0.000837258159480384,-0.0814539726329758,-0.703345610021581,0.885310180469483,0.887133580800024,0.885310180469483,1,0.885310180469483,0.885310180469483,0.932725648590213,1,0.967173267006741,-0.885512504675244,-1,-0.995745187732922,-0.967173267006741,-0.996960499801139,-0.0814539726329758,-0.134155889007164,-0.920161920705078,-0.024707092103882
"TWIST1",-0.986626463909774,-0.885310180469483,1,-0.291186008149114,0.885310180469483,0.00405323090837994,0.0129686686387343,-0.588660652050357,1,0.998176312286191,1,0.885310180469483,1,1,0.952583899535807,0.885310180469483,0.918136443531342,-0.999797386280972,-0.885310180469483,-0.889564500740246,-0.918136443531342,-0.888349424568914,0.0129686686387343,-0.187642550907444,-0.965148891311224,-0.00810573742297297
"TWIST2",-0.986626463909774,-0.885310180469483,1,-0.291186008149114,0.885310180469483,0.00405323090837994,0.0129686686387343,-0.588660652050357,1,0.998176312286191,1,0.885310180469483,1,1,0.952583899535807,0.885310180469483,0.918136443531342,-0.999797386280972,-0.885310180469483,-0.889564500740246,-0.918136443531342,-0.888349424568914,0.0129686686387343,-0.187642550907444,-0.965148891311224,-0.00810573742297297
"VIM",-0.956636243041192,-0.932725648590213,0.952583899535807,-0.338600987667214,0.932725648590213,0.000392017780761835,-0.0230976564600781,-0.636073662081598,0.952583899535807,0.954407463693242,0.952583899535807,0.932725648590213,0.952583899535807,0.952583899535807,1,0.932725648590213,0.965552223663853,-0.952786389165962,-0.932725648590213,-0.936980737931897,-0.965552223663853,-0.935765043328997,-0.0230976564600781,-0.170220523957924,-0.931104931654354,-0.0271465095342581
"ZEB1",-0.898683039486258,-1,0.885310180469483,-0.405874474827659,1,-0.000837258159480384,-0.0814539726329758,-0.703345610021581,0.885310180469483,0.887133580800024,0.885310180469483,1,0.885310180469483,0.885310180469483,0.932725648590213,1,0.967173267006741,-0.885512504675244,-1,-0.995745187732922,-0.967173267006741,-0.996960499801139,-0.0814539726329758,-0.134155889007164,-0.920161920705078,-0.024707092103882
"ZEB2",-0.93150963412929,-0.967173267006741,0.918136443531342,-0.373048223348804,0.967173267006741,-0.000830604953841519,-0.0543021518491151,-0.670520113309703,0.918136443531342,0.919959925608982,0.918136443531342,0.967173267006741,0.918136443531342,0.918136443531342,0.965552223663853,0.967173267006741,1,-0.918338850416078,-0.967173267006741,-0.971428729805611,-1,-0.970212734506726,-0.0543021518491151,-0.163738562812178,-0.907598854685017,-0.0413277117772428
