"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.868950833169213,-0.998188036183134,0.3501325155765,-0.865134218578143,-0.998993362442718,0.02173423951787,0.3501325155765,-0.998188036183134,-0.999597418795533,-0.998188036183134,-0.865134218578143,-0.998188036183134,-0.998188036183134,-0.941216796714688,-0.868950833169213,-0.902169266225491,0.998993362442718,0.868950833169213,0.869766222923414,0.90598776760194,0.871171501175151,0.02173423951787,0.199709417782292,0.958532567524107,0.00906131407738872
"CLDN7",0.868950833169213,1,-0.867139954015892,0.481171850776677,-0.996175711955962,-0.867945276962239,0.129058296269551,0.481171850776677,-0.867139954015892,-0.869351404505088,-0.867139954015892,-0.996175711955962,-0.867139954015892,-0.867139954015892,-0.927726213583547,-1,-0.959130096927535,0.867945276962239,1,0.991545406152613,0.962956705812503,0.990135321574153,0.129058296269551,0.133488598477953,0.906787003227987,0.0273798903341901
"FOXC2",-0.998188036183134,-0.867139954015892,1,-0.348321679920026,0.863323612846737,0.99919467313652,-0.0215323979452012,-0.348321679920026,1,0.997785538242527,1,0.863323612846737,1,1,0.939405449110944,0.867139954015892,0.900358372219222,-0.99919467313652,-0.867139954015892,-0.867955659841087,-0.90417659606505,-0.869360821399572,-0.0215323979452012,-0.199507628372376,-0.960345258490749,-0.00926273219859113
"GRHL2",0.3501325155765,0.481171850776677,-0.348321679920026,1,-0.484992897443379,-0.349127008791058,0.647896148338574,1,-0.348321679920026,-0.350532913130433,-0.348321679920026,-0.484992897443379,-0.348321679920026,-0.348321679920026,-0.408904559226785,-0.481171850776677,-0.447952897522308,0.349127008791058,0.481171850776677,0.480361728372309,0.444133028716296,0.478954058863309,0.647896148338574,0.0491383019024708,0.387964345142284,0.00785011620028271
"GSC",-0.865134218578143,-0.996175711955962,0.863323612846737,-0.484992897443379,1,0.864128939106321,-0.13288780065035,-0.484992897443379,0.863323612846737,0.865534229354318,0.863323612846737,1,0.863323612846737,0.863323612846737,0.923905325822982,0.996175711955962,0.96295648509961,-0.864128939106321,-0.996175711955962,-0.995369394274588,-0.959134543934553,-0.9939601469747,-0.13288780065035,-0.137318692903585,-0.902965462160391,-0.0312047075663434
"KLF8",-0.998993362442718,-0.867945276962239,0.99919467313652,-0.349127008791058,0.864128939106321,1,-0.0207270742154324,-0.349127008791058,0.99919467313652,0.998590863392254,0.99919467313652,0.864128939106321,0.99919467313652,0.99919467313652,0.940210770147709,0.867945276962239,0.901163694822822,-1,-0.867945276962239,-0.868760986704567,-0.904981917183421,-0.8701661465493,-0.0207270742154324,-0.198702303728612,-0.959539937519268,-0.0100680532353564
"NP63",0.02173423951787,0.129058296269551,-0.0215323979452012,0.647896148338574,-0.13288780065035,-0.0207270742154324,1,0.647896148338574,-0.0215323979452012,-0.0213326024310817,-0.0215323979452012,-0.13288780065035,-0.0215323979452012,-0.0215323979452012,-0.0668403320865952,-0.129058296269551,-0.101878182297424,0.0207270742154324,0.129058296269551,0.128257815791802,0.0980490454384791,0.126846648517124,1,0.00905196293673305,0.0535536362132215,-0.00764946621042478
"OVOL2",0.3501325155765,0.481171850776677,-0.348321679920026,1,-0.484992897443379,-0.349127008791058,0.647896148338574,1,-0.348321679920026,-0.350532913130433,-0.348321679920026,-0.484992897443379,-0.348321679920026,-0.348321679920026,-0.408904559226785,-0.481171850776677,-0.447952897522308,0.349127008791058,0.481171850776677,0.480361728372309,0.444133028716296,0.478954058863309,0.647896148338574,0.0491383019024708,0.387964345142284,0.00785011620028271
"SNAI1",-0.998188036183134,-0.867139954015892,1,-0.348321679920026,0.863323612846737,0.99919467313652,-0.0215323979452012,-0.348321679920026,1,0.997785538242527,1,0.863323612846737,1,1,0.939405449110944,0.867139954015892,0.900358372219222,-0.99919467313652,-0.867139954015892,-0.867955659841087,-0.90417659606505,-0.869360821399572,-0.0215323979452012,-0.199507628372376,-0.960345258490749,-0.00926273219859113
"SNAI2",-0.999597418795533,-0.869351404505088,0.997785538242527,-0.350532913130433,0.865534229354318,0.998590863392254,-0.0213326024310817,-0.350532913130433,0.997785538242527,1,0.997785538242527,0.865534229354318,0.997785538242527,0.997785538242527,0.941618321375467,0.869351404505088,0.902569872677636,-0.998590863392254,-0.869351404505088,-0.8701661465493,-0.90638893551939,-0.871571665212926,-0.0213326024310817,-0.200113020028516,-0.958128586896884,-0.00946379911713384
"TCF3",-0.998188036183134,-0.867139954015892,1,-0.348321679920026,0.863323612846737,0.99919467313652,-0.0215323979452012,-0.348321679920026,1,0.997785538242527,1,0.863323612846737,1,1,0.939405449110944,0.867139954015892,0.900358372219222,-0.99919467313652,-0.867139954015892,-0.867955659841087,-0.90417659606505,-0.869360821399572,-0.0215323979452012,-0.199507628372376,-0.960345258490749,-0.00926273219859113
"TGF-beta",-0.865134218578143,-0.996175711955962,0.863323612846737,-0.484992897443379,1,0.864128939106321,-0.13288780065035,-0.484992897443379,0.863323612846737,0.865534229354318,0.863323612846737,1,0.863323612846737,0.863323612846737,0.923905325822982,0.996175711955962,0.96295648509961,-0.864128939106321,-0.996175711955962,-0.995369394274588,-0.959134543934553,-0.9939601469747,-0.13288780065035,-0.137318692903585,-0.902965462160391,-0.0312047075663434
