"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.872769163407619,-0.998991850073304,0.305974494314124,-0.872769163407619,-0.998991850073304,-0.00313872174415764,0.588868295965225,-0.998991850073304,-0.999395118175241,-0.998991850073304,-0.872769163407619,-0.998991850073304,-0.998991850073304,-0.9614887655236,-0.872769163407619,-0.928823296404957,0.998991850073304,0.872769163407619,0.880229422418998,0.928621595348202,0.225744863147556,-0.00313872174415764,0.185804056001657,0.955439464463208,9.90787948815816e-05
"CLDN7",0.872769163407619,1,-0.871760756012417,0.433203822589673,-1,-0.871760756012417,0.104731106048851,0.71609757931377,-0.871760756012417,-0.873373832355052,-0.871760756012417,-1,-0.871760756012417,-0.871760756012417,-0.911280590301767,-1,-0.943945625990523,0.871760756012417,1,0.992540033154025,0.944147389612273,0.327578755502933,0.104731106048851,0.116240019070299,0.915315679762402,0.0123978488832172
"FOXC2",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"GRHL2",0.305974494314124,0.433203822589673,-0.304965815210689,1,-0.433203822589673,-0.304965815210689,0.671537256804942,0.717105282694234,-0.304965815210689,-0.306578892537051,-0.304965815210689,-0.433203822589673,-0.304965815210689,-0.304965815210689,-0.344483563112439,-0.433203822589673,-0.377150117891585,0.304965815210689,0.433203822589673,0.425745437102214,0.377352198817861,0.177359865247868,0.671537256804942,0.0341748021694874,0.348522046423892,0.0125993077881008
"GSC",-0.872769163407619,-1,0.871760756012417,-0.433203822589673,1,0.871760756012417,-0.104731106048851,-0.71609757931377,0.871760756012417,0.873373832355052,0.871760756012417,1,0.871760756012417,0.871760756012417,0.911280590301767,1,0.943945625990523,-0.871760756012417,-1,-0.992540033154025,-0.944147389612273,-0.327578755502933,-0.104731106048851,-0.116240019070299,-0.915315679762402,-0.0123978488832172
"KLF8",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"NP63",-0.00313872174415764,0.104731106048851,0.00414831848706195,0.671537256804942,-0.104731106048851,0.00414831848706195,1,0.388629892500476,0.00414831848706195,0.00374504136740177,0.00414831848706195,-0.104731106048851,0.00414831848706195,0.00414831848706195,-0.0293153629786788,-0.104731106048851,-0.0591634392874844,-0.00414831848706195,0.104731106048851,0.0972772402259796,0.0589631744414576,0.0227274981930822,1,0.000902462384547545,0.0289287684052025,0.0123944367491031
"OVOL2",0.588868295965225,0.71609757931377,-0.587859441825248,0.717105282694234,-0.71609757931377,-0.587859441825248,0.388629892500476,1,-0.587859441825248,-0.589472527874066,-0.587859441825248,-0.71609757931377,-0.587859441825248,-0.587859441825248,-0.627376627445158,-0.71609757931377,-0.660043830170247,0.587859441825248,0.71609757931377,0.708639886395434,0.660246058769087,0.253387451799185,0.388629892500476,0.0742994264112329,0.631417098573417,0.0136062721764401
"SNAI1",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"SNAI2",-0.999395118175241,-0.873373832355052,0.998386926936442,-0.306578892537051,0.873373832355052,0.998386926936442,0.00374504136740177,-0.589472527874066,0.998386926936442,1,0.998386926936442,0.873373832355052,0.998386926936442,0.998386926936442,0.962093389990088,0.873373832355052,0.929024800147842,-0.998386926936442,-0.873373832355052,-0.880834296205962,-0.929226408013357,-0.226351107441885,0.00374504136740177,-0.186408890439971,-0.954834768663495,-0.000300529646912727
"TCF3",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"TGF-beta",-0.872769163407619,-1,0.871760756012417,-0.433203822589673,1,0.871760756012417,-0.104731106048851,-0.71609757931377,0.871760756012417,0.873373832355052,0.871760756012417,1,0.871760756012417,0.871760756012417,0.911280590301767,1,0.943945625990523,-0.871760756012417,-1,-0.992540033154025,-0.944147389612273,-0.327578755502933,-0.104731106048851,-0.116240019070299,-0.915315679762402,-0.0123978488832172
"TWIST1",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"TWIST2",-0.998991850073304,-0.871760756012417,1,-0.304965815210689,0.871760756012417,1,0.00414831848706195,-0.587859441825248,1,0.998386926936442,1,0.871760756012417,1,1,0.960480311614417,0.871760756012417,0.927814994218894,-1,-0.871760756012417,-0.879221223798217,-0.927613334228404,-0.22473800748931,0.00414831848706195,-0.184795820589889,-0.956447838775901,-0.00110706470311601
"VIM",-0.9614887655236,-0.911280590301767,0.960480311614417,-0.344483563112439,0.911280590301767,0.960480311614417,-0.0293153629786788,-0.627376627445158,0.960480311614417,0.962093389990088,0.960480311614417,0.911280590301767,0.960480311614417,0.960480311614417,1,0.911280590301767,0.966932187630273,-0.960480311614417,-0.911280590301767,-0.918742205947395,-0.96713402160493,-0.248539490466204,-0.0293153629786788,-0.169874630122482,-0.928221070868863,-0.0184465314449268
