"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,0.941501663463832,-0.999597986765569,0.364488371225815,-0.941101022626044,-0.981302854669677,0.0409802771168017,0.650581600141643,-0.981302854669677,-0.999597986765569,-0.999597986765569,-0.941101022626044,-0.999597986765569,-0.999597986765569,-0.963415443166497,-0.941501663463832,-0.949143055426049,0.981302854669677,0.941501663463832,0.940899223191602,0.94954515706605,0.940698920986044,0.0409802771168017,0.206079181158692,0.981302854669677,0.0110564867503065
"CLDN7",0.941501663463832,1,-0.94109804108676,0.422965961757143,-0.999597972257418,-0.922806580599456,0.0905907633193319,0.70907560317068,-0.922806580599456,-0.94109804108676,-0.94109804108676,-0.999597972257418,-0.94109804108676,-0.94109804108676,-0.977683081516366,-1,-0.990751583316197,0.922806580599456,1,0.99939685814575,0.991153691904434,0.99919586366918,0.0905907633193319,0.147586354997284,0.922806580599456,0.0265359620579481
"FOXC2",-0.999597986765569,-0.94109804108676,1,-0.364082791862335,0.941501441224497,0.980901063354139,-0.0405724496782135,-0.650177729871783,0.980901063354139,1,1,0.941501441224497,1,1,0.963414027456448,0.94109804108676,0.949543483126067,-0.980901063354139,-0.94109804108676,-0.941299721861584,-0.949945585221145,-0.941099339129419,-0.0405724496782135,-0.205678290587186,-0.980901063354139,-0.0114584303190866
"GRHL2",0.364488371225815,0.422965961757143,-0.364082791862335,1,-0.422561090630694,-0.355446199410869,0.667633249325151,0.713899306838845,-0.355446199410869,-0.364082791862335,-0.364082791862335,-0.422561090630694,-0.364082791862335,-0.364082791862335,-0.400649847422406,-0.422965961757143,-0.413714472829802,0.355446199410869,0.422965961757143,0.42236139947286,0.414116591820752,0.422158971639745,0.667633249325151,0.0241499286471383,0.355446199410869,0.00401721585838942
"GSC",-0.941101022626044,-0.999597972257418,0.941501441224497,-0.422561090630694,1,0.922406132971006,-0.0901831235042303,-0.708672880659378,0.922406132971006,0.941501441224497,0.941501441224497,1,0.941501441224497,0.941501441224497,0.977683183670396,0.999597972257418,0.991153587458447,-0.922406132971006,-0.999597972257418,-0.999798965653227,-0.991555697119427,-0.99959789033902,-0.0901831235042303,-0.147185617378155,-0.922406132971006,-0.0269379714686889
"KLF8",-0.981302854669677,-0.922806580599456,0.980901063354139,-0.355446199410869,0.922406132971006,1,-0.040787763841963,-0.636309919938964,1,0.980901063354139,0.980901063354139,0.922406132971006,0.980901063354139,0.980901063354139,0.944720232285557,0.922806580599456,0.93125235671519,-1,-0.922806580599456,-0.92260633840513,-0.930850255635909,-0.922808234050288,-0.040787763841963,-0.224774756458655,-1,-0.00924730111901909
"NP63",0.0409802771168017,0.0905907633193319,-0.0405724496782135,0.667633249325151,-0.0901831235042303,-0.040787763841963,1,0.381541556839647,-0.040787763841963,-0.0405724496782135,-0.0405724496782135,-0.0901831235042303,-0.0405724496782135,-0.0405724496782135,-0.0698833259745796,-0.0905907633193319,-0.0821402987525584,0.040787763841963,0.0905907633193319,0.0903869418568076,0.0817381575149748,0.0905852647418138,1,-0.00941568497579541,0.040787763841963,-0.00623878418410693
"OVOL2",0.650581600141643,0.70907560317068,-0.650177729871783,0.713899306838845,-0.708672880659378,-0.636309919938964,0.381541556839647,1,-0.636309919938964,-0.650177729871783,-0.650177729871783,-0.708672880659378,-0.650177729871783,-0.650177729871783,-0.686759043101346,-0.70907560317068,-0.699826502981886,0.636309919938964,0.70907560317068,0.708472120324521,0.700228611058135,0.708270772583128,0.381541556839647,0.0902864531094394,0.636309919938964,0.0122615047475978
"SNAI1",-0.981302854669677,-0.922806580599456,0.980901063354139,-0.355446199410869,0.922406132971006,1,-0.040787763841963,-0.636309919938964,1,0.980901063354139,0.980901063354139,0.922406132971006,0.980901063354139,0.980901063354139,0.944720232285557,0.922806580599456,0.93125235671519,-1,-0.922806580599456,-0.92260633840513,-0.930850255635909,-0.922808234050288,-0.040787763841963,-0.224774756458655,-1,-0.00924730111901909
"SNAI2",-0.999597986765569,-0.94109804108676,1,-0.364082791862335,0.941501441224497,0.980901063354139,-0.0405724496782135,-0.650177729871783,0.980901063354139,1,1,0.941501441224497,1,1,0.963414027456448,0.94109804108676,0.949543483126067,-0.980901063354139,-0.94109804108676,-0.941299721861584,-0.949945585221145,-0.941099339129419,-0.0405724496782135,-0.205678290587186,-0.980901063354139,-0.0114584303190866
