states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'10010011',0.14816666666666667,0.0017820088539498204,0.13333333333333333,0.1533,0.0030210373494325873,0.13333333333333333,0.13683333333333333,0.0015691469727919741,0.13333333333333333
'00101100',0.08143333333333334,0.00030912061651652183,0.2,,,,0.13549999999999998,0.002628053779256943,0.2
'01101100',0.14859999999999998,0.0036110940170535543,0.13333333333333333,0.15736666666666668,0.0012283683848458866,0.13333333333333333,0.13936666666666667,0.0020677416559027753,0.13333333333333333
'11010011',0.08636666666666666,0.0012498888839501813,0.2,,,,0.13346666666666665,0.002380942857123809,0.2
'01110101',0.026833333333333334,0.00026246692913372644,0.4,,,,0.038700000000000005,0.0015121728296285015,0.4
'01111100',0.10563333333333334,0.0018190351532856365,0.2,0.1542,0.004166533331199926,0.2,0.03676666666666667,0.0019362047641943486,0.2
'10001010',0.028200000000000003,0.00035590260840104483,0.4,,,,0.038266666666666664,0.0010498677165349081,0.4
'10000011',0.11013333333333335,0.0010208928554075697,0.2,0.15969999999999998,0.0015748015748023602,0.2,0.03646666666666667,0.0010656244908763836,0.2
'11001011',0.07296666666666668,0.000980929264637477,0.4,0.06206666666666666,0.003504600151546852,0.4,0.036833333333333336,0.0013695092389449425,0.4
'11001010',0.030266666666666664,0.0016996731711975933,0.3333333333333333,0.03133333333333333,0.001820866704499689,0.3333333333333333,0.03833333333333333,0.0016779617264870963,0.3333333333333333
'00110101',0.029266666666666667,0.00044969125210773454,0.3333333333333333,0.029933333333333336,0.0002054804667656328,0.3333333333333333,0.03903333333333334,0.001161416759345622,0.3333333333333333
'00110100',0.07143333333333333,0.0016418147141366332,0.4,0.06343333333333333,0.00427421207813661,0.4,0.03673333333333333,0.0006599663291074437,0.4
'00100101',0.0291,0.0011518101695447331,0.4,0.031033333333333333,0.00012472191289246396,0.4,,,
'11011010',0.031599999999999996,0.0013638181696985858,0.4,0.029800000000000004,0.00177951304200522,0.4,,,
'00100100',,,,0.062266666666666665,0.0017211107524567478,0.4666666666666667,,,
'11011011',,,,0.06556666666666666,0.0008219218670625305,0.4666666666666667,,,
'01110100',,,,,,,0.03816666666666666,0.002269116323349004,0.4666666666666667
'11000011',,,,,,,0.037866666666666667,0.001721110752456745,0.26666666666666666
'10001011',,,,,,,0.039766666666666665,0.0018553226733434346,0.4666666666666667
'00111100',,,,,,,0.037899999999999996,0.0005354126134736347,0.26666666666666666
