"","Ecadherin","miR34","miR200","SNAIL","NRF2","KEAP1","ZEB"
"miR200",0.59118924933397,0.492934947509187,0.400097279992011,0.141191731606228,-0.14395015587909,-0.484613409024269,-0.612779043249573
"Ecadherin",0.560812917241489,0.483345917014074,0.286602604687816,0.247678835290585,-0.3489936878653,-0.271341819111512,-0.580201871413052
"SNAIL",0.153356850176983,0.176091766471979,-0.00207965832333029,-0.000235833085524646,-0.0912088118759814,0.00840424066223243,-0.155043771998133
"miR34",0.14553639668323,0.17233281659131,-0.00840424066223243,0.0942689382208261,-0.0951735695852325,0.00520789363026896,-0.153356850176983
"KEAP1",0.144473822893383,0.167766606545648,-0.00520789363026896,0.0978793496398018,-0.183188550858641,0.0174409033390068,-0.14553639668323
"NRF2",-0.14553639668323,-0.17233281659131,0.00840424066223243,-0.0942689382208261,0.0951735695852325,-0.00520789363026896,0.153356850176983
"ZEB",-0.697221240768831,-0.615052230488171,-0.450817848777983,-0.272626781084822,0.294703829621277,0.436758891861884,0.620308766613076
