"","miR34","Ecadherin","miR200","SNAIL","NRF2","ZEB","KEAP1"
"Ecadherin",0.161583588147057,0.252031222745508,0.207858427975675,0.0281121007946599,-0.196594451160811,-0.248936823998936,-0.210240913487587
"SNAIL",-0.0269519362663893,0.0809726905929783,0.106526821153926,-0.0609159287820927,0.0163161603929786,-0.0777983753381261,-0.108973121869917
"KEAP1",-0.0241404658886326,0.0824542513947192,0.105624567836431,0.0428858653583967,-0.0829710741761448,-0.076669127427777,-0.110090587253907
"NRF2",0.0349471629966995,-0.076669127427777,-0.108973121869917,-0.0281923305137283,-0.0144072029774133,0.0809726905929783,0.105624567836431
"miR34",0.0349471629966995,-0.076669127427777,-0.108973121869917,-0.0281923305137283,-0.0144072029774133,0.0809726905929783,0.105624567836431
"ZEB",-0.25334864218709,-0.243416873865585,-0.209516814379157,0.0933107489694972,0.104169062283468,0.144772260954949,0.208458613320956
"miR200",-0.23735486097514,-0.253751194162645,-0.228612244125915,0.0112016569567753,0.200507614213198,0.253554923308867,0.128773534448495
