"","ZEB","miR34","miR200","Ecadherin","NRF2","KEAP1","SNAIL"
"NRF2",-0.167753828488774,-0.112641234468886,-0.112641234468886,0.168262852088959,-0.147350326836578,0.11294564847193,0.346263236806575
"SNAIL",-0.167518022212699,-0.112581568597764,-0.112581568597764,0.167753828488774,-0.146616112445976,0.112641234468886,0.245967086757216
"ZEB",-0.105426121729084,-0.0411779466442968,-0.0411779466442968,0.00558693036680545,0.00934551168365783,0.0412535324341683,0.149454322814632
"miR200",-0.0253611158069016,-0.0551537300901524,-0.0551537300901524,0.025753657514458,0.0911816750649238,-0.044201108619525,0.189458912795638
"Ecadherin",0.0487016684842772,0.132596901854213,0.132596901854213,-0.0491325341325341,-0.0563194471132418,-0.133047642356467,-0.28575735219244
"miR34",0.167753828488774,0.112641234468886,0.112641234468886,-0.168262852088959,0.147350326836578,-0.11294564847193,-0.346263236806575
"KEAP1",0.168262852088959,0.11294564847193,0.11294564847193,-0.16908929836995,0.0488484541774015,-0.113528172743775,-0.347354756537893
