"","ZEB","miR200","miR34","Ecadherin","KEAP1","NRF2","SNAIL"
"ZEB",-0.0788596487132311,-0.0139557234197039,-0.007234565755149,0.0124796575123604,0.0255959350599156,0.0387463811400767,0.0411260055695844
"SNAIL",-0.0339565396666723,-0.0361352540292095,0.0707143008639669,-0.0405772543410782,0.045562461666441,-0.0330446369976414,-0.0804781461276223
"KEAP1",-0.0323866018653726,-0.0338425225492416,0.0738424453552722,-0.0447832960802486,0.0503473769181736,-0.126395459482751,0.0211565225747133
"miR200",-0.00954776096506969,0.0306994834140395,-0.00665479649014577,-0.0215202830455407,-0.114570451155975,0.0798363734404343,-0.0272390126321925
"Ecadherin",-0.00867780215606303,0.0986114402884089,0.0164680096585698,-0.0116938616938617,-0.0942972097668378,0.0936805389961505,-0.0701328905543129
"NRF2",0.0405772543410782,0.045562461666441,-0.0695806493126543,0.0323866018653726,-0.0338425225492416,0.0469947104190805,-0.0094856577552339
"miR34",0.0405772543410782,0.045562461666441,-0.0695806493126543,0.0323866018653726,-0.0338425225492416,0.0469947104190805,-0.0094856577552339
