"","ZEB","Ecadherin","miR34","KEAP1","miR200","SNAIL","NRF2"
"ZEB",-0.091794942067992,-0.00914693709580308,-0.00539149445465988,0.00210397977649162,0.00250675340567013,0.0289108892712667,0.0705695568988857
"NRF2",-0.0728148944203707,0.0731388185295794,0.114336499337018,-0.0421698509113618,0.0459750259494136,-0.0655116333647745,-0.00575651996289951
"miR34",-0.0728148944203707,0.0731388185295794,0.114336499337018,-0.0421698509113618,0.0459750259494136,-0.0655116333647745,-0.00575651996289951
"miR200",-0.0138425371556499,0.00962271379941833,0.0261985889261165,-0.105523516224655,0.011491258160139,-0.0343887024120322,0.0291440285602722
"Ecadherin",0.0193980369135649,-0.0172437086722801,-0.107778559595855,-0.015028686144763,0.0141915966405775,0.0899786854674819,-0.01579675324462
"KEAP1",0.0731388185295794,-0.0749097748459903,-0.112814429321797,0.0501310159599055,-0.0421698509113618,0.0691220447837501,-0.0934944163666885
"SNAIL",0.0733409238054605,-0.0728148944203707,-0.112844852558975,0.0459750259494136,-0.0449010402692226,-0.0322836940455579,0.00766547737846485
