"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0688974914658888,-0.0971451349742922,-0.0344620251575918,0.10807644845851,0.0383254168278737,-0.0186308203601091,0.0230448234042491,0,-0.0272213966121315,-0.0272213966121315
"SNAIL",-0.0376864005300627,-0.045417156966459,0.052639001377059,0.0164034267066705,-0.105059598864171,-0.051599332132895,0.0631851292753479,0,0.0477367982975665,0.0477367982975665
"OVOL2",-0.0389018841780042,0.0555524798302085,-0.0483958983765622,0.0140874710137501,-0.0487415002036482,-0.0536725578536763,0.0619362533040013,0,0.0461416357307993,0.0461416357307993
"NRF2",0.0477367982975665,-0.0699490064313116,-0.0348972026146618,-0.0123957009703112,0.0895339503367668,0.0631851292753479,-0.0465506583588423,0,-0.0333680380296529,-0.0333680380296529
"miR34",0.0477367982975665,-0.0699490064313116,-0.0348972026146618,-0.0123957009703112,0.0895339503367668,0.0631851292753479,-0.0465506583588423,0,-0.0333680380296529,-0.0333680380296529
"miR200",-0.0352048243988537,0.080037121623702,0.0436099333282877,-0.206380980604556,-0.0520647125549655,0.0115553710722146,-0.108078888454628,0,0.0383098387653381,0.0383098387653381
"KEAP1",0.0333680380296529,-0.0505128680289195,-0.059511002820635,0.0821097935351833,0.110504077518074,0.0465506583588423,-0.0701183666921756,0,-0.0536289743304972,-0.0536289743304972
"Iext",0.0477367982975665,-0.0699490064313116,-0.0348972026146618,-0.0123957009703112,0.0895339503367668,0.0631851292753479,-0.0465506583588423,0,-0.0333680380296529,-0.0333680380296529
"GRHL2",0.0272213966121315,-0.0891460362811872,-0.0419529146163581,0.10632745749176,0.0453521073577935,-0.0230448234042491,0.0164305694305694,0,-0.0330220008417387,-0.0330220008417387
"Ecad",-0.0269383000372941,0.123460418161911,0.0441605935289315,-0.201167846177555,-0.136343610284807,0.0283990962489867,-0.018259662107928,0,0.0357449369230631,0.0357449369230631
