"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0150839086020629,0.0554059556971926,-0.190681029623327,0.148773442510927,-0.0620893629781341,-0.0206847298945481,-0.0392370721911826,0,-0.0699422971963847,-0.0699422971963847
"SNAIL",0.113485280300128,-0.0434884980892709,-0.156770565454638,0.113113449644455,-0.152583726003114,-0.112025650212515,-0.0995910767226293,0,-0.123610649953175,-0.123610649953175
"OVOL2",-0.112922507833861,-0.0884422575807501,0.282868277033469,0.00593245232308289,0.127408748987845,-0.142360289091439,-0.154067894392359,0,0.122219402243799,0.122219402243799
"NRF2",-0.123610649953175,-0.0719058859942623,0.150150238252807,-0.116203744188154,0.138052811238144,0.0995910767226293,0.115195283633984,0,0.110353983707756,0.110353983707756
"miR34",-0.123610649953175,-0.0719058859942623,0.150150238252807,-0.116203744188154,0.138052811238144,0.0995910767226293,0.115195283633984,0,0.110353983707756,0.110353983707756
"miR200",-0.0627054863964444,0.0377013850686184,0.188552429128689,-0.233964998219302,0.0552305755518579,0.0232222835911704,0.100050976370783,0,0.0814004534925608,0.0814004534925608
"KEAP1",0.110353983707756,0.0530677826196361,-0.157050341239419,0.0111487991332089,-0.155237076248496,-0.115195283633984,-0.096575491967317,0,-0.126240399670918,-0.126240399670918
"Iext",-0.123610649953175,-0.0719058859942623,0.150150238252807,-0.116203744188154,0.138052811238144,0.0995910767226293,0.115195283633984,0,0.110353983707756,0.110353983707756
"GRHL2",-0.0699422971963847,-0.0317241170311268,0.199022236263899,-0.144449014296435,0.0830604936294453,0.0392370721911826,0.0160444555444555,0,0.0883914412044411,0.0883914412044411
"Ecad",-0.0408311626802287,0.0651074043611357,0.160729124248452,-0.209919204724459,0.0520769677856217,0.0293482775992491,0.0148498343882027,0,0.0521425857816965,0.0521425857816965
