"","ZEB","KEAP1","OVOL2","miR200","GRHL2","Ecad","miR34","SNAIL","NRF2"
"OVOL2",-0.0860046425814586,-0.0344988582253153,-0.0326050259493665,-0.0299154193800381,0.0885835245690363,0.0885835245690363,0.0813395699899782,-0.0739819012549352,-0.0221663164212117
"SNAIL",-0.0786956948643318,-0.0222886358251112,0.069007811659886,-0.0196008440582417,0.0802076278894474,0.0802076278894474,0.0910577395442376,-0.093922736962334,-0.020246028780451
"KEAP1",-0.0780213521406796,-0.0240026403056864,0.0702354448962505,-0.0184036819723531,0.0811679369449773,0.0811679369449773,0.0915538516940355,0.00674601252193926,-0.12022271714922
"ZEB",-0.0676353528887177,-0.0405882660811611,-0.0351827247204904,-0.0337164018272572,-0.0284901695686565,-0.0284901695686565,-0.0223645569544319,0.0300346639797935,0.11514626806503
"Ecad",-0.037109842912148,0.0401963945880963,0.0456400386072551,0.0491986959282886,0.0421832315528627,0.0421832315528627,0.116978847926623,0.0427138002511137,-0.216009324516463
"GRHL2",-0.0284901695686565,0.0306925217639503,0.0423091925299114,0.0405882660811611,0.0340692229422718,0.0340692229422718,0.0254071217353828,-0.0261590443313032,-0.115357684555516
"miR200",0.0246949066333375,0.0698094889660655,-0.0406197814659595,-0.0399278085012933,-0.0301912454969949,-0.0301912454969949,-0.00862645253532005,0.0216592535039955,0.0137797772399803
"NRF2",0.0802076278894474,0.0184036819723531,-0.0662189670383721,0.0222886358251112,-0.0780213521406796,-0.0780213521406796,-0.089867959946032,-0.00456745634936344,0.0201494570759604
"miR34",0.0802076278894474,0.0184036819723531,-0.0662189670383721,0.0222886358251112,-0.0780213521406796,-0.0780213521406796,-0.089867959946032,-0.00456745634936344,0.0201494570759604
