"","ZEB","OVOL2","miR200","miR34","GRHL2","Ecad","KEAP1","NRF2","SNAIL"
"ZEB",-0.0905670528511379,-0.0252146923861912,-0.0180738984806274,-0.0111120368324906,-0.00868989666123525,-0.00868989666123525,0.0181697325186228,0.0296040454580679,0.0374723471307649
"SNAIL",-0.0775076557731902,0.0677901194241831,0.0985945573998143,-0.032576160154782,0.0783198511999052,0.0783198511999052,-0.0984955334926138,0.0129961469045613,-0.0621287753016192
"KEAP1",-0.0770434705604511,0.0687991210843479,0.0986457803266984,-0.0309375501479788,0.0790388658022009,0.0790388658022009,-0.0983853636600317,-0.0862313148337647,0.0408813990331439
"Ecad",-0.0196655080168084,0.0314577863825387,0.0810414023151598,0.0270137204669656,0.0210056484124688,0.0210056484124688,-0.0808654174769305,-0.118982922021186,0.060312800685935
"miR200",-0.00327447953309415,0.024673015401874,0.00498866636800001,0.0175800028824221,0.00459990357610092,0.00459990357610092,-0.10481562877165,0.069490085398545,-0.0337672011257087
"GRHL2",0.00868989666123525,-0.0268343441610596,-0.0181697325186228,-0.0137499638420618,-0.00985807390192005,-0.00985807390192005,0.0180159126587698,0.0283547661961037,0.0326052898977771
"OVOL2",0.0722182343608593,-0.0883131821618785,-0.083465441800394,-0.0794037573354943,-0.0726505324975052,-0.0726505324975052,0.0834063551117808,-0.0106745373233563,0.0793355968625657
"NRF2",0.0783198511999052,-0.0660184825673551,-0.0984955334926138,0.0354628385241988,-0.0770434705604511,-0.0770434705604511,0.0986457803266984,-0.0116441430416932,-0.0325516254321187
"miR34",0.0783198511999052,-0.0660184825673551,-0.0984955334926138,0.0354628385241988,-0.0770434705604511,-0.0770434705604511,0.0986457803266984,-0.0116441430416932,-0.0325516254321187
