"","ZEB","miR200","OVOL2","miR34","GRHL2","Ecad","NRF2","KEAP1","SNAIL"
"ZEB",-0.0732951113946626,-0.0298301195563863,-0.0228690802532053,-0.0224924949524657,-0.0103776810156074,0.0103776810156074,0.0426538042285744,0.0496452162360188,0.0841086302657608
"NRF2",-0.0531924584497684,-0.0678553241339855,0.0261231730488587,-0.06775009755199,0.0234565807801109,-0.0234565807801109,-0.0653142117618732,0.0317316924533673,0.0304954175711416
"OVOL2",-0.029920017749161,-0.0398093371259663,-0.0416607339164871,0.0551559152030346,0.0515697071901548,-0.0515697071901548,-0.028310951765832,0.0660691497367539,-0.0757628004252338
"SNAIL",-0.0286141753059474,-0.0380208355217348,0.0591569952070345,-0.041672469309353,0.0531924584497684,-0.0531924584497684,-0.0265406724089037,0.0678553241339855,-0.0587948321819274
"miR200",-0.0203212954039577,0.0349312648284536,0.0456943883242676,0.0253594257797897,0.0351419460666697,-0.0351419460666697,0.0702245535898564,-0.116982546879736,-0.00107057399911319
"Ecad",-0.0115069921555591,0.0529129971564056,0.0477145947962523,0.0445149057284805,0.0346882301900198,-0.0346882301900198,0.082267201926825,-0.0247960349254594,0.036885500542217
"GRHL2",-0.0103776810156074,0.0496452162360188,0.0450178182745308,0.039635129766877,0.0302165531203405,-0.0302165531203405,-0.0166880152606713,-0.0255980448123305,-0.077619220621777
"KEAP1",0.0234565807801109,0.0317316924533673,-0.0658760051806816,0.0359547707256072,-0.0593736951316075,0.0593736951316075,-0.0813524549047934,-0.075351484120034,-0.04420750642206
"miR34",0.0531924584497684,0.0678553241339855,-0.0261231730488587,0.06775009755199,-0.0234565807801109,0.0234565807801109,0.0653142117618732,-0.0317316924533673,-0.0304954175711416
