"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0877961031768984,0.029108710105426,-0.0250629059517556,0.106218514309682,-0.00946459070439032,0.0900817209939534,-0.0888020547218975,0,-0.00959658573705366,-0.00959658573705366
"SNAIL",-0.0335890038811649,-0.0367756885586911,0.0465022890360748,-0.0580739512352927,-0.0557709516913142,-0.0970826102451168,0.100406984272561,0,0.0401407136566657,0.0401407136566657
"OVOL2",0.0733203125868079,0.0738384467221233,-0.0894780131067951,0.0155923983215247,-0.079895041386349,-0.0233303956836669,0.0227310878420193,0,-0.0745078902265594,-0.0745078902265594
"NRF2",0.0401407136566657,-0.0439636934082907,-0.0358470377009896,0.0677311216843511,0.0684879401836098,0.100406984272561,-0.0959210430834642,0,-0.0313324235012253,-0.0313324235012253
"miR34",0.0401407136566657,-0.0439636934082907,-0.0358470377009896,0.0677311216843511,0.0684879401836098,0.100406984272561,-0.0959210430834642,0,-0.0313324235012253,-0.0313324235012253
"miR200",-0.00630586946728381,-0.025566361734257,0.0289970826509064,0.00365566656423137,0.0214338495754332,-0.0791606833429675,-0.0185898279044762,0,0.0108382635723909,0.0108382635723909
"KEAP1",-0.0313324235012253,0.0698927835407128,0.0502651633446559,-0.154617568570798,-0.0513628292696791,-0.0959210430834642,0.101780418083464,0,0.0432280489808876,0.0432280489808876
"Iext",-0.0401407136566657,0.0439636934082907,0.0358470377009896,-0.0677311216843511,-0.0684879401836098,-0.100406984272561,0.0959210430834642,0,0.0313324235012253,0.0313324235012253
"GRHL2",-0.00959658573705366,-0.0214701341703201,0.0292874976645374,-0.102316919076163,0.0145303443422395,-0.0888020547218975,0.0905624375624376,0,0.0131212584460164,0.0131212584460164
"Ecad",-0.0111556776332123,0.0757461333207602,0.0307450519088793,-0.214721863452874,0.0217265243909349,-0.123337966604325,0.125950664587268,0,0.0164205149018785,0.0164205149018785
