"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0147459584326527,-0.128711869174165,-0.0553684117975112,0.180766468074968,0.0815878533813361,-0.133890655097964,0.133535505427746,0,-0.0724828613112603,-0.0724828613112603
"SNAIL",-0.0452230587974587,-0.0413850352491868,0.0674698562119406,0.0089986447708904,-0.122012878814825,-0.0361201493320718,0.0367708778651033,0,0.0679353750122115,0.0679353750122115
"OVOL2",-0.11196221899904,0.121124538734176,-0.0144067206374416,-0.118617234367568,-0.131316664084544,0.131746332353679,-0.13128207980029,0,0.121259113408978,0.121259113408978
"NRF2",0.0679353750122115,-0.0781860103272207,-0.0335883609165265,0.0133094189664346,0.0937507372115487,0.0367708778651033,-0.0352898733576983,0,-0.0385027957123252,-0.0385027957123252
"miR34",0.0679353750122115,-0.0781860103272207,-0.0335883609165265,0.0133094189664346,0.0937507372115487,0.0367708778651033,-0.0352898733576983,0,-0.0385027957123252,-0.0385027957123252
"miR200",-0.082173507080497,0.104623648882111,0.0752486182656813,-0.269181195547043,-0.0982884855123192,0.124266822455834,-0.224723012482576,0,0.0931198413098046,0.0931198413098046
"KEAP1",0.0385027957123252,-0.0538801581273061,-0.0765337780123041,0.0855438512008668,0.129154463919623,0.0352898733576983,-0.0388054983576983,0,-0.0760315754513889,-0.0760315754513889
"Iext",0.0679353750122115,-0.0781860103272207,-0.0335883609165265,0.0133094189664346,0.0937507372115487,0.0367708778651033,-0.0352898733576983,0,-0.0385027957123252,-0.0385027957123252
"GRHL2",-0.0724828613112603,0.116724487470695,0.0744533085447106,-0.166678441936201,-0.0972831300135048,0.133535505427746,-0.13345004995005,0,0.088535227877222,0.088535227877222
"Ecad",-0.0654560013445775,0.14487136535644,0.0752843240343753,-0.248753001424618,-0.180403027150653,0.105501008174538,-0.104702307754882,0,0.0859729126400466,0.0859729126400466
