"","OVOL2","ZEB","miR34","GRHL2","Ecad","KEAP1","miR200","SNAIL","NRF2"
"ZEB",-0.120118430800591,-0.0832984369803614,-0.00711718206315154,-0.00486583025243893,-0.00486583025243893,0.00178953857383674,0.00378574751895316,0.0476463936164345,0.0494226257026867
"SNAIL",0.121376836865454,-0.0804498763399027,-0.0237025785472283,0.0884427123597286,0.0884427123597286,-0.0882485712583408,0.0920963573667012,-0.0572142127720225,0.0099926884489419
"KEAP1",0.122663693732745,-0.0783201292686127,-0.0205574774253945,0.0908297225149673,0.0908297225149673,-0.0867449291141038,0.0927345124474371,0.0469833038196853,-0.0877181022893718
"Ecad",0.141111624053106,-0.0182230253704269,0.0387732271431629,0.0324699941004843,0.0324699941004843,-0.0601737463645548,0.0670642296459952,0.0693758000101284,-0.123580081572086
"GRHL2",0.127055939236278,-0.00486583025243893,0.0255048561741157,0.0195687506955406,0.0195687506955406,0.0053374482660197,0.00178953857383674,-0.0227928559868716,-0.0345658123257887
"miR200",0.121641940432697,-0.00216787934910017,0.0278008800057908,0.0169329178142035,0.0169329178142035,-0.0838252265438706,-0.00904877062460509,-0.0233220121994005,0.0620854681377669
"NRF2",-0.116587483640057,0.0884427123597286,0.0363220441216383,-0.0783201292686127,-0.0783201292686127,0.0927345124474371,-0.0882485712583408,-0.0259239274847857,9.90546703241585e-05
"miR34",-0.116587483640057,0.0884427123597286,0.0363220441216383,-0.0783201292686127,-0.0783201292686127,0.0927345124474371,-0.0882485712583408,-0.0259239274847857,9.90546703241585e-05
"OVOL2",0.0442602582511582,0.156636544399533,-0.171207773434699,-0.15938437048649,-0.15938437048649,0.207985711558144,-0.209564170239667,0.111980269881068,-0.0086693558900871
