"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0162360872705056,0.0502928372095106,-0.0534937410037147,0.186736424890245,-0.060068111759161,-0.150729636607198,-0.158807882280573,0,-0.0695862440503993,-0.0695862440503993
"SNAIL",0.113335322396117,-0.0468570742015429,-0.0950483204570737,0.127904505951521,-0.151903575509851,-0.154241407679505,-0.148625337513994,0,-0.123177464926002,-0.123177464926002
"OVOL2",-0.109699554237124,-0.053922804569291,-0.0165108910485903,-0.122546609100134,0.117730618843344,0.144279855108468,0.139156195110157,0,0.117903280945198,0.117903280945198
"NRF2",-0.123177464926002,-0.0704563165138515,0.0803581449887343,-0.134664525265862,0.137216624076264,0.148625337513994,0.154957168378986,0,0.110274646778649,0.110274646778649
"miR34",-0.123177464926002,-0.0704563165138515,0.0803581449887343,-0.134664525265862,0.137216624076264,0.148625337513994,0.154957168378986,0,0.110274646778649,0.110274646778649
"miR200",-0.0623947625166398,0.0446853433087825,0.0713361641899248,-0.264570955167266,0.0537807912272765,0.137849902248425,0.227388993014509,0,0.0804965328382637,0.0804965328382637
"KEAP1",0.110274646778649,0.0497386744805324,-0.0986897618785386,0.0240418146431509,-0.154874121857985,-0.154957168378986,-0.14649362671232,0,-0.126007570800138,-0.126007570800138
"Iext",-0.123177464926002,-0.0704563165138515,0.0803581449887343,-0.134664525265862,0.137216624076264,0.148625337513994,0.154957168378986,0,0.110274646778649,0.110274646778649
"GRHL2",-0.0695862440503993,-0.0239070778584516,0.0742927692126498,-0.176530774304045,0.081428317190645,0.158807882280573,0.14809176537748,0,0.0874110174642966,0.0874110174642966
"Ecad",-0.0405645747575332,0.0703524584867869,0.0521337850582959,-0.232221093964098,0.0508714223482218,0.102287275324028,0.0955592395855685,0,0.0514133303414515,0.0514133303414515
