"","ZEB","miR200","OVOL2","miR34","GRHL2","Ecad","NRF2","KEAP1","SNAIL"
"ZEB",-0.0879121022468616,-0.0248481526670134,-0.0242054712083134,-0.010457564244192,-0.00850533290208025,-0.00850533290208025,0.0287243676004328,0.0318778612187919,0.0415392084244495
"SNAIL",-0.0328320897692053,-0.0501187562262954,0.0471705158831157,-0.0540960315544853,0.0407332934844787,0.0407332934844787,-0.0359736617930292,0.0655947782944805,-0.0363391084275975
"KEAP1",-0.030408511480182,-0.0453973110268265,0.0508832980345241,-0.0494029726075493,0.0439158023474115,0.0439158023474115,-0.130416190132226,0.0716993943601598,0.0711201938415638
"Ecad",-0.0100983791902215,0.0355671011935482,0.0312068328771821,0.0244230302496087,0.0166076325405725,0.0166076325405725,-0.123830278738331,-0.0228285063647949,0.0696443458383757
"miR200",-0.005251480297643,0.0363215896528802,0.0294245112342066,0.0241642962790705,0.0109517305525322,0.0109517305525322,0.0838683185604295,-0.125137068652408,-0.0320420183299678
"GRHL2",0.00850533290208025,-0.0318778612187919,-0.0297122872428659,-0.0174220028092842,-0.0131780418648194,-0.0131780418648194,0.0204406851095622,0.0226999429142286,0.0302503395646027
"NRF2",0.0407332934844787,0.0655947782944805,-0.0350233598264912,0.0694266342461178,-0.030408511480182,-0.030408511480182,0.0542257139417496,-0.0453973110268265,-0.0388690191299022
"miR34",0.0407332934844787,0.0655947782944805,-0.0350233598264912,0.0694266342461178,-0.030408511480182,-0.030408511480182,0.0542257139417496,-0.0453973110268265,-0.0388690191299022
"OVOL2",0.0728102863549922,-0.0941984775262473,-0.0896936175017707,-0.0813985690572716,-0.0745543857338742,-0.0745543857338742,-0.014782049121995,0.0907798905422007,0.0788554876165082
