"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0685613003172258,0.0559088198359956,-0.137155259675152,0.013441181897396,-0.025913244195052,-0.137051122326862,0.144655835106613,0,-0.0245256763961027,-0.0245256763961027
"SNAIL",-0.0902773746561915,-0.0505449875154743,0.129840026560054,-0.0510922847525863,-0.0199842541564766,0.00483809885929987,0.00192381937524533,0,0.0963042812328919,0.0963042812328919
"OVOL2",-0.0830405623230748,-0.090785149311325,0.250210773411649,0.0708753931476622,0.0974631503333368,0.255668868243159,-0.251085429397882,0,0.0873685126336338,0.0873685126336338
"NRF2",0.0963042812328919,-0.0325084906840459,-0.126169601875812,0.0619083156555317,0.0311018667954468,0.00192381937524533,0.00685488850198154,0,-0.0885069856433557,-0.0885069856433557
"miR34",0.0963042812328919,-0.0325084906840459,-0.126169601875812,0.0619083156555317,0.0311018667954468,0.00192381937524533,0.00685488850198154,0,-0.0885069856433557,-0.0885069856433557
"miR200",0.0355754482039574,-0.0283771753153429,-0.148152792359909,0.112165909373434,-0.0276410773527493,-0.136508403067987,0.0286587884699061,0,-0.0428884521894982,-0.0428884521894982
"KEAP1",-0.0885069856433557,0.0548493706498725,0.130906986015874,-0.148208681955898,-0.0165795361240478,0.00685488850198154,0.00499406983135179,0,0.0987141997646143,0.0987141997646143
"Iext",0.0963042812328919,-0.0325084906840459,-0.126169601875812,0.0619083156555317,0.0311018667954468,0.00192381937524533,0.00685488850198154,0,-0.0885069856433557,-0.0885069856433557
"GRHL2",-0.0245256763961027,-0.0369813750410429,0.141433839780429,-0.00131356321586609,0.0384959225858387,0.144655835106613,-0.134862637362637,0,0.0336092614917724,0.0336092614917724
"Ecad",-0.0360006730751911,0.0608431953954342,0.15457096591551,-0.11196003260652,0.0492930282132596,0.123761049894039,-0.11354039198149,0,0.0453178396354974,0.0453178396354974
