"","NRF2","ZEB","miR34","OVOL2","GRHL2","Ecad","miR200","KEAP1","SNAIL"
"OVOL2",0.0180551876263076,-0.0849782034030513,0.0980062962358023,-0.0304336044695637,0.0909359673782066,0.0909359673782066,-0.0379629328603049,0.0436774597447482,-0.0843436835603261
"ZEB",-0.108747443664113,-0.0672048808482932,-0.0362507953941541,-0.0322112369805714,-0.0248471326858407,-0.0248471326858407,-0.0169134786827381,0.024653486574953,0.0980959225756066
"SNAIL",0.0586985925698839,-0.0356568140686371,-0.0431738321281877,0.0543547771128061,0.0495890894653634,0.0495890894653634,0.0925474897974832,-0.0787265816067915,-0.0583924400841762
"KEAP1",-0.0431028411484982,-0.0316818482167851,-0.0378709564049215,0.0604421265558866,0.0547823854385809,0.0547823854385809,0.0966488825297363,-0.0733415908630696,0.0462071097711732
"GRHL2",0.105268681411566,-0.0248471326858407,0.0470281668049393,0.0440077007408629,0.0350183310745618,0.0350183310745618,0.024653486574953,-0.0147577422577423,-0.0881139487135066
"Ecad",0.190196968207248,-0.0192975069044265,0.123214202668705,0.0326911604883203,0.022552133579602,0.022552133579602,0.0214701808587964,-0.0184784386088979,-0.120500083820979
"miR200",-0.0129468546348706,0.0331202499428433,-0.0321570010146308,-0.0454643918952508,-0.0400995807427321,-0.0400995807427321,-0.0303368298458908,-0.0763801750306233,0.0102273164213889
"NRF2",-0.0645894665438095,0.0495890894653634,0.0619762506965512,-0.0334596342798825,-0.0316818482167851,-0.0316818482167851,-0.0787265816067915,0.0966488825297363,-0.0243788312577174
"miR34",-0.0645894665438095,0.0495890894653634,0.0619762506965512,-0.0334596342798825,-0.0316818482167851,-0.0316818482167851,-0.0787265816067915,0.0966488825297363,-0.0243788312577174
