"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0598793183390012,0.0495128178874343,-0.0417820338330706,0.0277120625485188,-0.0398266052716438,-0.11133675925863,0.109685031427298,0,-0.0397491564171853,-0.0397491564171853
"SNAIL",-0.095483215138578,-0.0669279147205797,0.0776436071138115,0.0128271414007865,-0.0183840180880163,0.129116469193203,-0.131068654792297,0,0.0962287688892548,0.0962287688892548
"OVOL2",0.0447663215532331,0.0435654106355127,-0.0792200725917769,0.0438888757785027,-0.0475969429726352,0.0422826805354199,-0.037614832134981,0,-0.046639613478699,-0.046639613478699
"NRF2",0.0962287688892548,-0.0270469688690915,-0.0754311802256196,-0.0129719989575223,0.0217193018797073,-0.131068654792297,0.127999326610284,0,-0.0948512887932103,-0.0948512887932103
"miR34",0.0962287688892548,-0.0270469688690915,-0.0754311802256196,-0.0129719989575223,0.0217193018797073,-0.131068654792297,0.127999326610284,0,-0.0948512887932103,-0.0948512887932103
"miR200",-0.0336295576452077,-0.0434146769257346,0.0409279349971537,0.0691977184636719,0.0410400214850428,0.0951472148143515,-0.198340545001547,0,0.0346769207001711,0.0346769207001711
"KEAP1",-0.0948512887932103,0.0369999804026242,0.0793446714717576,-0.0866617006761773,-0.0161292397679061,0.127999326610284,-0.132686826610284,0,0.0973839058308159,0.0973839058308159
"Iext",0.0962287688892548,-0.0270469688690915,-0.0754311802256196,-0.0129719989575223,0.0217193018797073,-0.131068654792297,0.127999326610284,0,-0.0948512887932103,-0.0948512887932103
"GRHL2",-0.0397491564171853,-0.0449386853953207,0.0431452407435848,-0.0285769481914172,0.0422622133955252,0.109685031427298,-0.112573426573427,0,0.0404943729327946,0.0404943729327946
"Ecad",-0.0494079024702073,0.050333812684559,0.0482154817605002,-0.119250203442094,0.0518634980982579,0.146914113786174,-0.150176601941041,0,0.0505246861332577,0.0505246861332577
