"","ZEB","miR200","OVOL2","miR34","GRHL2","Ecad","NRF2","KEAP1","SNAIL"
"ZEB",-0.0833588820402009,-0.0312494418455144,-0.0297487435342563,-0.0192328689074122,-0.016787074305583,-0.016787074305583,0.0257229388047001,0.0287972179321033,0.036299472464125
"OVOL2",-0.0756102157198839,-0.0400782081171062,-0.0411318413105494,0.0770043820911102,0.0747704641670889,0.0747704641670889,-0.0609772201414166,0.0376218900619024,-0.0607031750413693
"NRF2",-0.035727426192827,0.0916419724641046,0.0440040784244071,0.0965958106800336,0.0393543691980083,0.0393543691980083,0.0331959012415583,-0.09247906196829,-0.0689667823220577
"miR34",-0.035727426192827,0.0916419724641046,0.0440040784244071,0.0965958106800336,0.0393543691980083,0.0393543691980083,0.0331959012415583,-0.09247906196829,-0.0689667823220577
"GRHL2",-0.016787074305583,0.0287972179321033,0.0273732542644493,0.0175909733350832,0.015498051143448,0.015498051143448,-0.0296245340382192,-0.0326427144284287,-0.0395441772861169
"miR200",0.0133331823431957,-0.0149039182227615,-0.0265412795859153,-0.00103719027039828,-0.0119521461025802,-0.0119521461025802,0.132643579490704,-0.0825634405942906,-0.0297538030437083
"Ecad",0.0184906360653393,-0.0880965193536833,-0.02761075617874,-0.111958736431085,-0.0166399659951415,-0.0166399659951415,-0.0844145100410092,0.0900594271647026,0.0982681712532459
"SNAIL",0.038305626034553,-0.0904961243950708,-0.0408592110852531,-0.0958351319205251,-0.035727426192827,-0.035727426192827,-0.0326164710146147,0.0916419724641046,-0.0348571205987833
"KEAP1",0.0393543691980083,-0.09247906196829,-0.0418413595778571,-0.0971577745960348,-0.0353635787145087,-0.0353635787145087,-0.136346084391741,0.0872707286349567,0.0600389736932666
