"","KEAP1","ZEB","OVOL2","GRHL2","Ecad","miR34","SNAIL","miR200","NRF2"
"ZEB",-0.0900515716795352,-0.0883281427254732,-0.026197319363743,-0.0107629473030546,-0.0107629473030546,-0.00794550710607369,0.0229424140117649,0.0904179959424587,0.105832598321747
"SNAIL",0.0763734022771193,-0.0305292424523754,0.0397714508674,0.0317995994018527,0.0317995994018527,0.0675213268817201,-0.0814432719533806,-0.0752275542080854,-0.0493951925343402
"KEAP1",0.0756292947701435,-0.0300682712077417,0.0416496448644251,0.0330613640703664,0.0330613640703664,0.0683608373876295,0.0207771692139336,-0.0749782531034768,-0.147197425710789
"Ecad",0.120587990182475,-0.0119395944220551,0.0281963132361416,0.0137583563875943,0.0137583563875943,0.09760678265851,0.0500808042972222,-0.119735140581825,-0.214325578476349
"GRHL2",0.090957399743114,-0.0107629473030546,0.0281678956898329,0.0122735213211815,0.0122735213211815,0.00854468226753973,-0.0213876596178938,-0.0900515716795352,-0.103737653097837
"miR200",-0.016668657056653,-0.00823981705037636,0.0276879147300007,0.010102825670267,0.010102825670267,-0.00351273588585964,-0.0194867636967833,-0.0823717708181307,0.0010331895427404
"NRF2",-0.0749782531034768,0.0317995994018527,-0.0371182339478442,-0.0300682712077417,-0.0300682712077417,-0.0673847947966801,-0.0155230043271331,0.0763734022771193,0.0515197700331331
"miR34",-0.0749782531034768,0.0317995994018527,-0.0371182339478442,-0.0300682712077417,-0.0300682712077417,-0.0673847947966801,-0.0155230043271331,0.0763734022771193,0.0515197700331331
"OVOL2",0.0222442010090529,0.0737962176887284,-0.0891402000303174,-0.0743080189309644,-0.0743080189309644,-0.0688909452613058,0.0712853921571193,-0.0224889887190217,0.0162349462255543
