"","GRHL2","Ecad","miR34","miR200","OVOL2","SNAIL","NRF2","KEAP1","ZEB"
"GRHL2",0.607664662603612,0.607664662603612,0.558782551140375,0.516365719552806,0.309560758370619,-0.17947988101333,-0.214561934125817,-0.489823248180391,-0.631390745181658
"miR200",0.572710821869674,0.572710821869674,0.522991665222732,0.489375723634739,0.294538312473195,-0.155377048490634,-0.100255774393128,-0.564757192881239,-0.592851706103616
"Ecad",0.558346206030419,0.558346206030419,0.407206627740097,0.412385814445814,0.290444175250661,-0.0407505863102878,-0.308361957479033,-0.388194667836906,-0.576932676994044
"OVOL2",0.337710248869619,0.337710248869619,0.32149509656538,0.313714525017282,0.0879286272418481,-0.152524787471458,-0.0708365115832608,-0.301129060342681,-0.349710248869619
"SNAIL",0.177061627496829,0.177061627496829,0.0437578365885794,0.0501193028670986,0.121597940611958,-0.0681394809758945,-0.085989351663934,-0.0408676406800849,-0.177715548942953
"KEAP1",0.165156506970351,0.165156506970351,0.0352205228664385,0.0406315385122377,0.117571536859568,0.0417260898296675,-0.177980798170108,-0.0253971635122377,-0.164158809349476
"NRF2",-0.164158809349476,-0.164158809349476,-0.0283882247297926,-0.0408676406800849,-0.110671433872956,-0.0180182726575188,0.092266512455822,0.0406315385122377,0.177061627496829
"miR34",-0.164158809349476,-0.164158809349476,-0.0283882247297926,-0.0408676406800849,-0.110671433872956,-0.0180182726575188,0.092266512455822,0.0406315385122377,0.177061627496829
"ZEB",-0.631390745181658,-0.631390745181658,-0.577388107128236,-0.535121004518137,-0.319143698038591,0.193067082455421,0.226612674083534,0.516365719552806,0.554896351232212
