"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.326745691194782,-0.223308252280371,-0.211727258769595,0.215755134183453,0.419026482328788,-0.164845816016546,0.162979870923812,0,-0.421292231365949,-0.421292231365949
"SNAIL",-0.250723850857479,0.0345720906673772,0.160087335464901,-0.14490485190176,-0.250639669613073,0.010687622231549,-0.00828275591382371,0,0.247212667551219,0.247212667551219
"OVOL2",-0.247234513128169,0.172085784541059,0.0398698882146942,-0.141403236050102,-0.248095469630957,0.0165983306404899,-0.0148679347596762,0,0.243502836109536,0.243502836109536
"NRF2",0.247212667551219,-0.129421815515691,-0.157264583917898,0.142973417811948,0.246563211645451,-0.00828275591382371,0.00830421974726436,0,-0.241841758919853,-0.241841758919853
"miR34",0.247212667551219,-0.129421815515691,-0.157264583917898,0.142973417811948,0.246563211645451,-0.00828275591382371,0.00830421974726436,0,-0.241841758919853,-0.241841758919853
"miR200",0.427072717115539,-0.192595672415742,-0.212714705505911,0.316941073495758,0.414113996375731,-0.154617134500908,0.0521788774614244,0,-0.419426039944346,-0.419426039944346
"KEAP1",-0.241841758919853,0.129720833029574,0.154895891847867,-0.235720670559201,-0.238902756158908,0.00830421974726436,-0.00270526141393103,0,0.235471843340421,0.235471843340421
"Iext",0.247212667551219,-0.129421815515691,-0.157264583917898,0.142973417811948,0.246563211645451,-0.00828275591382371,0.00830421974726436,0,-0.241841758919853,-0.241841758919853
"GRHL2",-0.421292231365949,0.219410099959505,0.208339487140495,-0.210585040007016,-0.411968665816455,0.162979870923812,-0.16015984015984,0,0.413880348183673,0.413880348183673
"Ecad",-0.424020028022354,0.23119153268407,0.213694162098495,-0.316925216290151,-0.394429847592416,0.138111589428456,-0.134713728321105,0,0.416824750421843,0.416824750421843
