"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0883421706161789,0.0298165155128721,-0.0255723242384361,-0.0927644774899528,-0.0107826886907079,-0.0253122775992382,0.0288355878196565,0,-0.0100390408214911,0.0100390408214911
"SNAIL",-0.0339058387798359,-0.0527807282934316,0.0448693885486339,-0.0175215108581842,-0.0550026140658531,-0.0512188857157783,0.0604988404477065,0,0.0381917315700396,-0.0381917315700396
"OVOL2",0.0738573440535166,0.0529445338783158,-0.0902668495279973,-0.081750548441762,-0.0771778573730517,-0.0912338587217309,0.0876633345383934,0,-0.0755219403268085,0.0755219403268085
"NRF2",-0.0381917315700396,0.036707066259976,0.0367910635507531,-0.018970086425543,-0.0633505758368693,-0.0604988404477065,0.046998089213536,0,0.0319109278293597,-0.0319109278293597
"miR34",0.0381917315700396,-0.036707066259976,-0.0367910635507531,0.018970086425543,0.0633505758368693,0.0604988404477065,-0.046998089213536,0,-0.0319109278293597,0.0319109278293597
"miR200",-0.0150210771512101,0.0368544595140052,0.0301549844211268,0.191203273004786,0.00328253394483244,0.017130566773606,-0.114597925590658,0,0.0161240524037822,-0.0161240524037822
"KEAP1",0.0319109278293597,-0.0520423930434019,-0.0485315372891671,-0.083007935552479,0.0511352549258962,0.046998089213536,-0.066529339213536,0,-0.0411204443297434,0.0411204443297434
"Iext",0.0381917315700396,-0.036707066259976,-0.0367910635507531,0.018970086425543,0.0633505758368693,0.0604988404477065,-0.046998089213536,0,-0.0319109278293597,0.0319109278293597
"GRHL2",-0.0100390408214911,-0.025873297847257,0.0286361655125622,0.0934371663233182,0.0139341944101072,0.0288355878196565,-0.0236569858712716,0,0.012395536289769,-0.012395536289769
"Ecad",-0.00586375444655917,-0.0856438542632572,0.0212675706434122,-0.00153651742001257,0.100638901325636,0.0809883000331817,-0.0809476881474364,0,0.00581589228957129,-0.00581589228957129
