"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.451867545260062,0.258772398693554,-0.271526156596992,0.250161266081964,-0.421001800256413,-0.282523251520369,0.278221994403282,0,-0.538830989829822,-0.538830989829822
"SNAIL",-0.249969335680233,0.0138937220710007,0.159858567130118,-0.163973599773427,0.281109179829893,-0.0347255580938419,0.0393372429148915,0,0.246041641898734,0.246041641898734
"OVOL2",-0.155729510990594,-0.0987179088009492,0.00133532153210844,-0.0902124580070742,0.131893187740719,0.00366778089930885,0.00417386677520791,0,0.156102181798048,0.156102181798048
"NRF2",0.246041641898734,-0.115911501103031,-0.155306562383148,0.163152740285257,-0.276447584354956,0.0393372429148915,-0.041161668757347,0,-0.238547644678969,-0.238547644678969
"miR34",0.246041641898734,-0.115911501103031,-0.155306562383148,0.163152740285257,-0.276447584354956,0.0393372429148915,-0.041161668757347,0,-0.238547644678969,-0.238547644678969
"miR200",-0.502846671189383,-0.245879104275072,0.252547468565649,-0.119892375622463,0.358495969276888,0.268753869182047,-0.356468199841163,0,0.492604758129785,0.492604758129785
"KEAP1",-0.238547644678969,0.120823931688251,0.153864749818782,-0.255460432592949,0.272513836942948,-0.041161668757347,0.0494950020906803,0,0.23233122104121,0.23233122104121
"Iext",0.246041641898734,-0.115911501103031,-0.155306562383148,0.163152740285257,-0.276447584354956,0.0393372429148915,-0.041161668757347,0,-0.238547644678969,-0.238547644678969
"GRHL2",-0.538830989829822,-0.250525440604325,0.267692980729803,-0.23830272293378,0.413041330254078,0.278221994403282,-0.264737120022834,0,0.526565128802632,0.526565128802632
"Ecad",-0.518387445859846,-0.0289027833803953,0.26293198968749,-0.342185191925912,0.405116912431622,0.220628656958707,-0.208214957215915,0,0.507379149752634,0.507379149752634
