"","SNAIL","ZEB","OVOL2","GRHL2","Ecad","miR200","miR34","KEAP1","NRF2"
"miR34",0.215464368369205,-0.0785743811033011,0.0623149266441317,0.0726474254606877,0.0726474254606877,-0.126921260483032,-0.119738140727088,0.119816731614176,-0.0992225069118165
"SNAIL",0.114970506368358,-0.0739136288853829,0.0691386953988998,0.0785743811033011,0.0785743811033011,-0.121347629134892,-0.115330104838654,0.126921260483032,-0.0911587695868527
"KEAP1",0.214738182978346,-0.0726474254606877,0.0709658020303315,0.0801685306026678,0.0801685306026678,-0.119816731614176,-0.114088924518865,0.128801106614176,-0.189039356728666
"ZEB",-0.143141984780944,-0.0644817893823085,-0.0320720971724467,-0.0257325010708196,-0.0257325010708196,-0.00969294774282327,0.00275806601789616,0.021424161452728,0.0549687201593516
"OVOL2",0.102038763873246,-0.0367496961292055,-0.0433389825239861,0.0519795097938018,0.0519795097938018,-0.0532794292261545,0.0374802433565642,0.0715203340965858,-0.0382137592883454
"Ecad",0.230017366659158,-0.0338459138478318,0.0490593269068911,0.0452530612632753,0.0452530612632753,0.0134473993726622,0.00190765780275139,0.000184656942486006,-0.148833399229744
"miR200",0.00599388710235709,-0.0222879447382079,0.0447450496674494,0.0344762847141093,0.0344762847141093,0.0317550749086589,0.0216354442832489,-0.117172724743487,0.0678392012230422
"GRHL2",-0.142082949179322,0.0257325010708196,-0.0463790211837843,-0.0381594899932768,-0.0381594899932768,-0.021424161452728,-0.00654082122823254,0.00657199942914229,0.0380361812394977
"NRF2",-0.215464368369205,0.0785743811033011,-0.0623149266441317,-0.0726474254606877,-0.0726474254606877,0.126921260483032,0.119738140727088,-0.119816731614176,0.0992225069118165
