"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0164597394739794,-0.0692332843616546,-0.0110348076445856,0.0904378181679991,-0.0137133377858226,-0.00985588538958812,0.0649604572369301,0,-0.0110729348443381,-0.0110729348443381
"SNAIL",0.0782600739273807,-0.0892331876382112,-0.0880743392408005,-0.0121828315359006,-0.105764076157412,-0.0954835847101995,0.0756505107251945,0,-0.104346124991565,-0.104346124991565
"OVOL2",-0.0118842784066041,0.0190550344943364,-0.00942179838636889,-0.0125687303790337,0.0708804024422068,-0.0227820405201132,0.0818602881777481,0,0.0895439057357966,0.0895439057357966
"NRF2",0.104346124991565,-0.00962263310173595,-0.0600587420550753,0.0138432428243119,-0.0895362626212311,-0.0756505107251945,0.0963631099954242,0,-0.0769860845517823,-0.0769860845517823
"miR34",0.104346124991565,-0.00962263310173595,-0.0600587420550753,0.0138432428243119,-0.0895362626212311,-0.0756505107251945,0.0963631099954242,0,-0.0769860845517823,-0.0769860845517823
"miR200",-0.0104756450333245,0.00592447892462936,0.0856045810152718,0.0753286474125688,0.0385941883946641,0.04863382994027,-0.0937179891348587,0,0.0827436958257983,0.0827436958257983
"KEAP1",-0.0769860845517823,-0.0117784775347442,0.0894099264011103,-0.0865172354983045,0.106424757149477,0.0963631099954242,-0.0747485266620908,0,0.105612331673808,0.105612331673808
"Iext",-0.104346124991565,0.00962263310173595,0.0600587420550753,-0.0138432428243119,0.0895362626212311,0.0756505107251945,-0.0963631099954242,0,0.0769860845517823,0.0769860845517823
"GRHL2",-0.0110729348443381,0.0123833519596717,0.0887510986420212,-0.0179604012931192,0.0588226677990511,0.0649604572369301,-0.00724382760097046,0,0.0869843145019413,0.0869843145019413
"Ecad",-0.0246261262791847,-0.0551384443175488,0.0878042317725886,-0.109453419605333,0.14681044018877,0.118391298686424,-0.0681814706100735,0,0.0907078110271107,0.0907078110271107
